날짜,시가,고가,저가,종가,거래량,거래대금
2010-01-04,1312.2,1316.22,1298.91,1305.36,3473347,111141606650
2010-01-05,1304.46,1304.56,1285.69,1298.51,4682431,147423908450
2010-01-06,1305.48,1351.32,1305.48,1351.08,8265972,263549338500
2010-01-07,1359.76,1531.56,1354.36,1459.72,29112609,1063216754350
2010-01-08,1486.5,1548.42,1474.49,1511.21,14190526,649650401150
2010-01-11,1518.71,1534.34,1494.98,1521.26,9330939,347979721950
2010-01-12,1513.37,1518.0,1491.14,1492.82,6138861,225195582650
2010-01-13,1467.11,1474.33,1437.3,1437.3,6785679,271446864450
2010-01-14,1454.96,1506.42,1454.96,1471.34,7326489,380493216550
2010-01-15,1507.49,1589.28,1506.76,1587.39,21237535,712734968350
2010-01-18,1576.98,1637.64,1572.31,1592.1,14871696,490048897850
2010-01-19,1613.58,1621.84,1584.57,1591.2,9898051,318734933400
2010-01-20,1601.71,1605.43,1534.63,1559.13,11780843,376314317850
2010-01-21,1542.81,1577.67,1522.12,1571.78,7313450,278628707350
2010-01-22,1534.07,1549.22,1504.6,1520.59,7900333,313564786050
2010-01-25,1495.73,1511.4,1475.05,1490.38,8347624,274660769750
2010-01-26,1498.33,1500.01,1453.14,1455.5,6266420,211065680500
2010-01-27,1456.54,1464.16,1416.16,1416.16,5107622,204333309300
2010-01-28,1418.17,1428.06,1373.05,1405.88,6360619,221792764010
2010-01-29,1377.33,1386.6,1337.42,1339.68,6188442,211453638900
2010-02-01,1342.91,1392.94,1340.2,1386.46,4856540,203986650891
2010-02-02,1396.05,1408.06,1379.44,1381.72,4558347,154960712200
2010-02-03,1399.71,1420.34,1396.65,1416.06,4606163,205262001450
2010-02-04,1412.91,1424.97,1398.88,1424.97,3787714,198300644300
2010-02-05,1364.93,1391.41,1355.31,1382.99,5736178,235835988450
2010-02-08,1373.72,1391.69,1355.6,1360.42,3301840,151703986450
2010-02-09,1364.76,1380.07,1359.22,1362.0,4322939,169337666750
2010-02-10,1374.84,1387.53,1347.59,1372.64,6397202,203902725100
2010-02-11,1377.98,1466.12,1374.71,1449.98,10016948,436204000100
2010-02-12,1442.11,1509.63,1442.11,1457.14,7154237,381248880500
2010-02-16,1453.73,1485.37,1450.12,1470.42,2964939,152897395450
2010-02-17,1483.41,1497.08,1466.35,1471.85,5786249,233634075300
2010-02-18,1470.9,1478.21,1458.85,1473.95,3020068,118368959900
2010-02-19,1465.36,1482.84,1440.74,1441.96,4182485,185004909300
2010-02-22,1477.24,1506.81,1477.24,1503.18,6511320,219849307900
2010-02-23,1504.53,1506.62,1487.38,1504.98,3631970,154521655450
2010-02-24,1489.82,1513.53,1483.26,1499.91,3959499,195434230300
2010-02-25,1514.06,1515.41,1451.0,1460.7,4236561,175025086250
2010-02-26,1470.14,1474.24,1437.18,1443.65,3708764,189974237000
2010-03-02,1463.2,1473.93,1442.87,1450.79,3626756,161753054700
2010-03-03,1449.83,1475.56,1443.96,1466.47,2995296,189246213350
2010-03-04,1470.47,1483.47,1469.78,1473.51,3766077,140051908300
2010-03-05,1487.8,1503.93,1486.48,1503.47,5047500,166040034600
2010-03-08,1520.98,1553.54,1505.65,1547.81,7944011,266965079250
2010-03-09,1546.62,1561.47,1536.43,1553.85,5686802,229641431400
2010-03-10,1564.62,1578.01,1559.13,1559.61,5731797,250586441900
2010-03-11,1574.3,1576.55,1551.2,1556.08,5042625,218225312150
2010-03-12,1573.43,1585.75,1567.08,1582.37,4563671,173744608000
2010-03-15,1584.28,1594.02,1569.68,1590.0,4838033,185935476400
2010-03-16,1580.02,1601.4,1562.07,1590.76,5082714,201339360950
2010-03-17,1603.34,1605.67,1577.21,1599.63,5505844,213898646550
2010-03-18,1583.67,1590.77,1573.38,1581.42,6141178,244941371500
2010-03-19,1580.64,1599.77,1566.02,1596.88,4967360,220207715650
2010-03-22,1590.94,1605.42,1581.25,1598.74,3401519,184235983650
2010-03-23,1608.72,1620.53,1603.48,1611.66,4564651,183319914900
2010-03-24,1622.4,1622.46,1573.72,1582.5,6083003,240103712100
2010-03-25,1577.22,1583.93,1546.17,1563.32,4740343,184889390150
2010-03-26,1555.66,1585.58,1552.1,1580.04,4148245,158617203900
2010-03-29,1563.99,1604.81,1559.97,1593.62,4125938,177194434300
2010-03-30,1611.17,1623.08,1606.69,1612.04,4064958,169606124500
2010-03-31,1616.89,1627.45,1612.04,1624.47,6580531,201626625200
2010-04-01,1625.01,1633.83,1616.43,1626.08,5276477,175144668350
2010-04-02,1624.03,1624.03,1583.16,1597.71,9274518,321813024450
2010-04-05,1593.75,1593.75,1527.68,1547.34,8674527,284736382250
2010-04-06,1553.3,1555.29,1534.56,1555.29,4798964,139715296700
2010-04-07,1554.7,1570.95,1553.98,1567.39,7073013,244448596150
2010-04-08,1557.39,1573.49,1548.38,1573.49,4410471,157212055950
2010-04-09,1565.28,1567.61,1541.09,1555.93,3763556,136019823600
2010-04-12,1571.88,1587.15,1570.24,1580.95,5724794,255096092200
2010-04-13,1587.16,1590.12,1566.35,1575.77,4389549,164017262000
2010-04-14,1582.47,1644.74,1582.47,1644.37,9962846,476784801700
2010-04-15,1655.28,1682.93,1654.12,1677.7,13216844,555343652200
2010-04-16,1677.66,1705.46,1673.13,1684.73,9825556,397287440400
2010-04-19,1659.71,1706.37,1659.71,1688.75,9001291,288240749800
2010-04-20,1701.07,1718.37,1687.07,1689.68,8196559,254227701600
2010-04-21,1708.21,1742.98,1707.13,1734.15,11204778,440738530950
2010-04-22,1723.98,1746.02,1722.45,1735.32,6698370,266962853300
2010-04-23,1735.23,1737.78,1693.99,1707.95,6988386,264687986778
2010-04-26,1710.85,1725.86,1701.64,1701.64,5727200,221878470050
2010-04-27,1707.77,1717.34,1694.26,1708.82,5974227,240487433650
2010-04-28,1671.98,1702.02,1670.01,1693.4,5794108,234086214950
2010-04-29,1696.5,1696.5,1644.02,1663.38,7441311,254784578700
2010-04-30,1677.86,1684.21,1651.47,1654.96,5926364,263240695850
2010-05-03,1641.58,1650.07,1621.78,1637.66,5375982,249549467891
2010-05-04,1648.49,1654.49,1628.57,1630.42,4205605,159564298050
2010-05-06,1592.8,1595.07,1562.04,1578.4,7795652,291314073800
2010-05-07,1516.62,1556.23,1506.09,1550.25,7890919,289028558750
2010-05-10,1558.78,1588.26,1548.42,1578.02,4817966,200385175450
2010-05-11,1591.51,1592.34,1540.89,1554.3,5261359,231456567600
2010-05-12,1555.92,1556.04,1501.49,1511.32,4917135,313210412400
