날짜,시가,고가,저가,종가,거래량,거래대금
2010-01-04,842.26,842.47,836.59,840.04,5500436,87988173150
2010-01-05,842.49,847.51,840.33,846.43,9334067,174698910950
2010-01-06,851.31,860.16,850.08,859.64,9322643,190658415905
2010-01-07,861.05,865.59,857.73,858.81,10752495,225109194680
2010-01-08,863.32,873.27,863.11,871.57,9311748,289827168065
2010-01-11,875.81,876.84,867.68,873.93,6266168,175505070155
2010-01-12,873.35,875.32,867.47,872.73,6414856,134701099940
2010-01-13,869.83,875.14,868.57,872.86,6130103,123860342890
2010-01-14,872.88,876.52,870.88,874.06,6159538,142947050825
2010-01-15,875.42,892.6,869.93,892.6,8111262,323544093580
2010-01-18,890.36,900.72,888.52,894.38,10279638,213942437959
2010-01-19,895.22,897.1,889.89,893.39,7496938,155028493190
2010-01-20,901.39,948.62,901.39,932.53,28082731,629343754750
2010-01-21,931.18,935.13,921.19,927.41,11875253,309878522370
2010-01-22,915.75,919.47,902.71,912.39,11412527,241870356215
2010-01-25,902.63,910.39,894.29,896.98,9239540,221556737020
2010-01-26,899.21,909.35,892.24,896.11,9077133,254329367250
2010-01-27,898.77,930.07,891.67,925.04,13737068,456722815820
2010-01-28,930.12,936.87,918.05,920.41,9051807,305935278490
2010-01-29,914.85,929.59,907.6,913.06,10148183,278142109822
2010-02-01,914.65,923.87,900.34,901.5,7722792,192450057935
2010-02-02,903.94,908.7,895.14,895.83,7894236,186751935260
2010-02-03,900.53,901.38,883.83,887.12,8995558,221688555455
2010-02-04,889.21,894.17,886.51,889.62,5814455,157126153845
2010-02-05,867.2,869.23,859.05,864.4,8467739,232101987155
2010-02-08,864.39,883.22,861.57,874.01,6289671,208018968460
2010-02-09,876.4,880.0,867.41,867.53,5600407,141759932330
2010-02-10,869.52,872.02,849.68,855.12,7312459,137024128645
2010-02-11,856.32,859.66,848.28,856.85,9649903,168551376715
2010-02-12,855.12,862.39,850.04,859.78,6835469,180797023265
2010-02-16,858.32,860.42,852.81,854.12,4296157,113817471105
2010-02-17,857.9,869.89,857.32,868.29,6688160,153645164460
2010-02-18,872.87,875.51,866.57,868.44,6106520,121740399700
2010-02-19,866.41,871.19,855.61,858.79,4746336,90291536380
2010-02-22,868.1,874.27,866.34,868.2,4711748,128092191400
2010-02-23,870.48,877.2,863.83,868.09,5459312,161884306960
2010-02-24,865.79,868.9,850.0,852.45,7230475,218973444225
2010-02-25,855.81,855.95,841.61,843.2,5510636,159682374630
2010-02-26,846.74,851.01,842.38,851.01,4246233,106944125215
2010-03-02,855.98,858.77,845.09,852.76,5376896,140925732120
2010-03-03,850.76,851.38,843.61,848.3,5773721,132670955410
2010-03-04,850.05,853.51,845.49,848.94,4203210,123200112155
2010-03-05,848.85,851.33,845.98,848.78,3639850,120920198485
2010-03-08,860.97,877.3,860.72,875.87,9833020,313458120085
2010-03-09,878.33,887.42,876.68,882.42,7208787,294383271945
2010-03-10,881.34,881.9,869.89,875.72,7158950,134856435065
