날짜,시가,고가,저가,종가,거래량,거래대금
2010-01-04,95.6,95.64,94.16,94.41,6089337,25279415075
2010-01-05,94.49,94.61,93.05,93.26,5784008,19156620040
2010-01-06,93.4,93.86,92.83,93.45,6394617,27882217545
2010-01-07,93.91,94.4,93.49,93.63,9010439,45285103635
2010-01-08,93.89,94.19,93.36,93.96,6819160,27050895380
2010-01-11,94.96,95.16,94.34,94.41,6465201,26662034040
2010-01-12,94.92,94.92,93.68,93.98,5070777,17990175425
2010-01-13,93.78,94.18,92.85,92.99,9291291,20568804060
2010-01-14,93.07,93.4,92.41,93.04,6755371,17617539965
2010-01-15,93.18,93.75,92.61,93.09,6974093,17678237740
2010-01-18,93.16,93.54,92.93,93.34,9880570,29385206703
2010-01-19,93.77,93.92,92.63,93.02,7637238,20062674875
2010-01-20,94.01,94.04,92.92,93.45,13111644,54290544155
2010-01-21,93.1,93.37,92.58,93.03,6858371,24514085010
2010-01-22,92.72,93.96,91.91,92.8,10250668,64133262020
2010-01-25,92.8,93.31,90.02,90.27,14293387,106996049885
2010-01-26,91.1,91.36,87.47,87.75,9870087,64914294190
2010-01-27,88.46,88.68,86.71,86.8,6144489,24948567615
2010-01-28,87.05,88.24,85.84,87.71,4918850,25306582400
2010-01-29,86.92,87.24,85.21,85.67,12257833,19754446010
2010-02-01,86.27,86.4,85.02,85.7,6455873,25846977920
2010-02-02,86.58,86.92,85.49,85.73,5821953,20306547150
2010-02-03,87.13,88.82,86.82,88.25,15133071,38688201045
2010-02-04,88.62,88.67,87.24,87.96,10365937,17325014020
2010-02-05,84.67,85.27,84.01,84.96,11494986,25839909365
2010-02-08,85.85,85.91,83.38,83.71,10171337,24226816975
2010-02-09,83.61,83.95,82.1,82.73,14155779,30338404965
2010-02-10,83.53,83.85,82.39,82.96,8718851,15556466830
2010-02-11,83.43,84.01,82.86,83.21,6109395,10822434735
2010-02-12,83.63,83.76,82.71,83.24,5349310,9710367610
2010-02-16,83.38,83.99,83.22,83.61,4186969,9597199680
2010-02-17,84.09,84.64,84.06,84.15,4573857,13211065345
2010-02-18,85.08,86.41,84.67,84.83,12412479,27402818200
2010-02-19,84.8,84.88,82.74,82.96,6644080,14784955045
2010-02-22,84.09,84.5,83.61,83.71,10481329,20727080750
2010-02-23,83.82,83.93,83.17,83.17,9187929,17524516970
2010-02-24,83.54,84.27,83.18,83.33,16594291,51105826015
2010-02-25,83.92,83.97,81.95,82.3,10377301,23170661940
2010-02-26,82.67,83.25,82.43,82.57,5519044,18542954275
2010-03-02,82.89,83.53,82.35,82.41,5312786,11780836905
2010-03-03,82.53,82.88,82.12,82.59,4367079,13761072235
2010-03-04,82.93,83.08,82.04,82.1,3706641,10916430800
2010-03-05,82.68,82.87,82.17,82.57,3714513,11427582535
2010-03-08,82.11,82.58,81.77,82.01,5857468,23400522530
2010-03-09,82.23,82.63,82.09,82.27,5208514,16579348885
2010-03-10,82.42,82.54,81.43,81.48,6949397,14587141710
2010-03-11,81.76,81.99,81.06,81.1,5115329,13440003855
2010-03-12,81.39,82.21,81.38,82.05,5335222,15273700100
2010-03-15,82.38,82.72,81.63,82.06,5676909,12432586035
2010-03-16,82.37,82.77,81.94,82.54,5350741,16789199495
2010-03-17,82.87,82.87,81.85,81.94,3777276,11991787300
2010-03-18,82.11,82.85,81.98,82.45,10405551,23964496290
2010-03-19,82.92,83.79,82.75,83.45,4882614,15451307200
2010-03-22,83.88,83.94,83.12,83.36,3648380,13037318695
2010-03-23,83.67,83.95,82.86,82.88,3598274,11237677525
2010-03-24,83.41,85.42,83.41,83.62,11792360,44241708680
2010-03-25,83.4,84.05,82.45,82.98,8000497,29467683605
2010-03-26,83.35,83.95,82.77,83.79,3742787,16412456285
2010-03-29,83.89,84.19,83.26,83.41,4275521,21843968220
2010-03-30,84.84,85.37,82.78,83.27,3677596,23622369560
2010-03-31,83.33,83.55,82.48,82.84,4033764,20104465570
2010-04-01,83.76,84.53,83.34,83.43,5064723,28598636745
2010-04-02,84.0,84.49,83.54,84.17,4377533,24463707695
2010-04-05,84.34,84.45,80.55,82.59,6041239,31281915780
2010-04-06,82.63,83.18,81.81,82.17,3267419,19179887265
2010-04-07,82.68,83.84,82.6,82.83,4192503,24068027525
2010-04-08,83.87,84.13,82.04,82.17,4635184,23401069415
2010-04-09,82.98,82.98,80.46,80.75,9349172,66976014245
2010-04-12,80.94,81.09,78.66,79.05,6048086,35575938905
2010-04-13,78.97,79.11,78.13,78.3,3585515,19621454600
2010-04-14,78.79,78.83,77.75,78.05,3215665,13005650305
2010-04-15,78.51,78.62,77.83,78.02,3884231,13637647460
2010-04-16,78.5,78.9,78.01,78.27,3672508,18500778915
