날짜,시가,고가,저가,종가,거래량,거래대금
2010-01-04,962.99,972.21,960.63,972.21,7027544,22290754640
2010-01-05,976.15,980.98,968.96,980.98,7483805,26776204145
2010-01-06,983.54,994.24,979.06,993.36,6889456,28707588635
2010-01-07,1000.16,1000.85,980.7,983.59,5081769,23890279160
2010-01-08,985.12,992.48,968.54,976.53,6607920,29137397550
2010-01-11,983.17,983.94,971.18,973.86,8448900,29285364305
2010-01-12,974.69,974.69,956.73,960.35,5453848,24202728640
2010-01-13,959.93,962.06,951.45,952.07,4656556,25461300640
2010-01-14,957.03,960.09,944.35,951.24,4799782,29826155005
2010-01-15,955.04,962.84,945.39,962.84,4375698,21550173950
2010-01-18,959.38,973.14,951.63,969.63,8385586,38504926375
2010-01-19,971.82,978.7,966.06,970.82,6183018,34721801350
2010-01-20,976.82,996.74,970.83,983.36,10705033,59403868785
2010-01-21,973.87,987.08,972.06,979.9,5134126,26780514560
2010-01-22,975.09,984.52,957.21,972.15,13472699,38989795850
2010-01-25,955.31,962.44,946.89,955.37,10773433,41268768805
2010-01-26,965.89,971.16,945.92,948.8,7271825,30254101690
2010-01-27,951.2,954.1,932.78,949.27,13422149,62360318325
2010-01-28,954.74,960.48,941.21,947.86,11096162,56231526645
2010-01-29,937.91,941.56,918.6,926.96,7962119,33232603895
2010-02-01,930.33,938.05,925.34,932.46,6319793,29283293300
2010-02-02,940.6,944.24,932.58,937.35,7817561,37105287370
2010-02-03,945.39,945.66,933.4,938.05,8258059,42359859775
2010-02-04,942.98,950.87,937.28,949.9,10208336,57164643005
2010-02-05,919.86,929.41,918.58,926.48,8007187,40918203960
2010-02-08,937.11,937.53,920.87,925.35,14178715,74102553255
2010-02-09,923.23,928.02,906.93,916.39,7297115,63599118930
2010-02-10,925.55,927.97,912.11,922.87,11196900,64109687875
2010-02-11,923.97,938.04,921.16,932.99,11438839,74550637760
2010-02-12,933.4,939.56,923.27,934.35,7185595,43060366945
2010-02-16,933.88,938.64,930.93,935.26,4379432,24324604435
2010-02-17,939.3,945.82,936.07,943.67,6773112,40088405780
2010-02-18,947.12,948.36,937.68,946.64,7106696,54412431990
2010-02-19,944.73,954.76,934.83,934.83,5170270,43523162445
2010-02-22,939.3,951.14,939.3,949.99,5082900,29133958885
2010-02-23,948.23,959.47,948.23,959.47,5186161,25818360050
2010-02-24,954.19,962.17,951.94,962.17,4855800,29275147140
2010-02-25,965.75,967.6,952.96,956.85,3865965,22041242888
2010-02-26,957.24,962.75,944.75,955.19,11001614,30350052955
2010-03-02,964.63,966.71,953.47,955.7,12706180,27798058475
2010-03-03,955.86,959.17,952.29,956.54,11513093,25865958285
2010-03-04,957.99,960.87,948.73,951.75,9953677,37556488665
2010-03-05,955.54,958.4,947.18,954.79,6174662,29262748155
2010-03-08,961.44,972.93,959.15,972.67,6847667,40339460705
2010-03-09,972.49,977.17,964.04,970.54,6247198,30272587660
2010-03-10,965.81,972.02,963.81,965.87,4447430,20846351215
2010-03-11,964.61,968.37,961.42,966.82,4345647,20133050500
2010-03-12,969.71,972.02,962.72,967.3,5760874,30705739485
2010-03-15,969.75,977.74,966.64,972.77,4349149,27649648045
2010-03-16,977.46,985.59,976.33,983.28,3644946,17222407605
2010-03-17,991.8,994.58,977.49,979.0,6425167,28932297930
2010-03-18,979.58,984.39,976.38,979.78,4537557,30485419690
2010-03-19,980.73,985.01,970.7,977.93,5302464,48258053180
2010-03-22,981.41,996.77,980.16,990.97,8355942,51404294930
2010-03-23,1002.03,1002.95,989.21,989.62,6246292,35769601970
2010-03-24,996.74,998.61,982.13,990.17,4928903,29780640900
2010-03-25,989.68,998.22,984.38,987.93,4111149,23025502015
2010-03-26,990.09,999.06,990.09,998.8,4499082,28707379640
2010-03-29,986.09,988.08,970.77,976.12,3753849,22829265054
2010-03-30,987.15,992.86,977.37,979.58,3372753,24722785665
2010-03-31,985.76,986.09,969.38,978.62,4774157,26395884670
2010-04-01,978.34,988.34,973.65,974.47,5964068,46067487460
2010-04-02,974.79,975.56,954.0,955.16,4602101,35327176650
2010-04-05,957.44,959.37,931.84,936.74,6682141,38400891005
2010-04-06,939.36,943.06,934.68,943.02,3483002,24538345695
2010-04-07,942.43,954.4,941.34,954.4,2725196,14479823455
2010-04-08,953.03,965.1,952.95,963.9,3007559,22597247730
2010-04-09,967.96,969.8,953.9,961.5,3677457,29833234245
2010-04-12,965.79,966.46,953.18,957.04,4143861,26088199830
2010-04-13,958.47,961.12,950.9,955.03,3459445,20910202635
2010-04-14,955.0,961.95,952.71,961.51,3524376,20490687960
2010-04-15,962.97,964.58,949.38,949.88,2909680,17288407205
2010-04-16,950.53,953.28,941.16,950.92,2739244,23443673305
2010-04-19,942.29,948.33,936.11,942.49,2674781,18657477240
2010-04-20,949.22,964.3,948.0,964.3,2729756,22482519350
2010-04-21,966.89,975.18,963.52,971.46,3464439,25812633050
2010-04-22,972.55,979.83,965.8,978.39,2160874,26655450375
2010-04-23,984.28,989.85,979.73,985.64,2984749,37411620925
2010-04-26,994.72,998.54,980.41,986.08,3674418,28647773990
2010-04-27,982.93,984.71,974.72,981.94,3180990,20705972840
2010-04-28,966.64,979.46,963.8,978.02,4236990,27453239135
2010-04-29,979.17,980.44,968.21,973.85,3375124,25505341130
2010-04-30,981.62,997.99,977.2,997.4,6613028,47552302720
2010-05-03,1001.17,1008.12,990.61,997.9,8332376,47452528885
2010-05-04,1005.58,1009.08,998.81,1002.36,5942455,33522069750
2010-05-06,985.13,995.55,976.23,988.88,4630067,28957321895
2010-05-07,966.25,1003.35,953.7,1000.05,9179185,50987624935
2010-05-10,1000.02,1017.36,995.8,1015.85,11714087,57956058830
2010-05-11,1026.25,1029.9,1011.38,1015.51,13408191,65492629125
2010-05-12,1014.43,1034.58,1010.82,1032.13,10953193,65152814470
2010-05-13,1038.53,1051.39,1032.55,1041.07,11300921,56787723930
2010-05-14,1043.49,1054.43,1039.79,1044.58,9627348,56065640405
2010-05-17,1034.47,1040.0,1009.86,1009.86,8031140,36086785755
2010-05-18,1021.39,1049.15,1008.56,1040.6,12009257,66718952740
2010-05-19,1046.95,1057.82,1025.26,1025.26,13905518,81487788360
2010-05-20,1028.45,1051.4,1003.9,1013.19,9807363,54517122670
2010-05-24,1016.98,1030.92,1009.87,1009.87,9334424,51317054685
2010-05-25,1004.87,1012.43,939.87,974.89,9791898,51377634015
2010-05-26,981.14,986.8,962.75,986.8,10213816,43749071245
2010-05-27,985.76,991.96,971.74,976.18,7498937,33980864670
2010-05-28,991.31,1007.22,981.64,1003.82,9165635,45696745530
2010-05-31,1008.82,1021.16,1004.79,1021.16,6600882,33756788820
2010-06-01,1025.8,1025.8,1007.88,1011.46,5397578,23519087810
2010-06-03,1019.55,1024.79,1015.52,1021.47,4879598,23490847800
2010-06-04,1023.76,1027.69,1009.81,1009.81,7147094,31117580650
2010-06-07,984.24,996.21,983.28,995.04,4581527,18040673745
2010-06-08,995.49,1017.09,992.72,1015.3,5749125,25493195792
2010-06-09,1023.89,1031.58,1017.81,1024.71,5320437,30166899965
2010-06-10,1030.6,1043.08,1029.39,1035.5,4168645,31229171490
2010-06-11,1039.07,1040.86,1014.58,1026.62,5126630,47805086290
2010-06-14,1027.73,1029.82,1012.26,1016.2,4965236,39829194005
2010-06-15,1019.74,1021.75,1011.94,1019.15,3794795,26174025995
2010-06-16,1023.89,1026.03,1011.21,1019.86,7845909,33670777510
2010-06-17,1023.2,1030.07,1013.71,1022.18,14151582,44810276575
2010-06-18,1031.09,1039.66,1022.53,1039.03,11437764,49630138375
2010-06-21,1048.26,1051.07,1038.06,1038.53,6492616,34581524770
2010-06-22,1042.67,1050.73,1034.39,1045.76,6322078,30081415625
2010-06-23,1045.41,1057.81,1041.56,1050.89,5207088,27966722555
2010-06-24,1062.85,1068.09,1051.66,1056.45,7140167,36033691595
2010-06-25,1049.03,1055.05,1045.51,1049.59,5840650,30426915685
2010-06-28,1057.42,1058.34,1041.79,1047.14,3369599,18976522685
2010-06-29,1048.62,1053.8,1029.82,1030.58,4460662,28105795890
2010-06-30,1015.1,1043.03,1010.42,1043.03,3436471,19210839645
2010-07-01,1039.45,1041.25,1018.31,1033.13,2812388,17610235500
2010-07-02,1032.8,1036.01,1026.6,1030.51,3589736,19437524200
2010-07-05,1032.92,1038.21,1028.68,1029.32,2107407,11452297755
2010-07-06,1033.67,1045.87,1033.33,1043.75,5483840,27929613345
2010-07-07,1047.72,1061.77,1044.51,1053.96,6993264,34798948775
2010-07-08,1060.96,1068.34,1049.4,1049.4,5520370,32334629365
2010-07-09,1057.92,1062.48,1048.96,1062.48,6922816,28017270620
2010-07-12,1062.5,1070.87,1054.97,1058.47,4578978,21691162598
2010-07-13,1058.57,1061.85,1044.72,1049.81,4219303,20859912510
2010-07-14,1055.65,1056.87,1024.37,1025.3,12368472,74918282720
2010-07-15,1030.66,1046.97,1028.76,1045.31,6576699,45306904795
2010-07-16,1049.56,1067.78,1041.79,1045.82,4372437,31240006185
2010-07-19,1038.17,1052.63,1034.92,1042.58,3414260,19494958955
2010-07-20,1051.35,1065.91,1050.21,1063.35,7639664,23415747885
2010-07-21,1067.24,1070.16,1053.39,1056.72,5033864,22110275845
2010-07-22,1052.29,1071.06,1043.33,1048.3,4739952,29279341590
2010-07-23,1056.69,1061.32,1030.27,1040.98,4115691,23694885895
2010-07-26,1042.25,1058.29,1037.98,1058.29,5065657,22977995675
2010-07-27,1063.0,1063.44,1052.02,1058.94,3611349,15863514565
2010-07-28,1055.42,1064.64,1049.72,1055.64,3918493,21087628665
2010-07-29,1056.33,1071.03,1053.63,1055.47,11247879,26880100190
2010-07-30,1060.63,1064.05,1041.73,1047.75,7521460,22077644515
2010-08-02,1054.98,1061.26,1038.63,1044.39,3638292,15719465170
2010-08-03,1046.15,1047.44,1035.89,1042.55,4186686,18101408780
2010-08-04,1047.96,1048.62,1037.08,1043.68,5674735,24490119470
2010-08-05,1049.83,1052.58,1037.27,1044.77,3601656,19984827755
2010-08-06,1044.1,1052.36,1041.43,1050.37,6893671,26564161930
2010-08-09,1050.85,1057.92,1046.79,1052.88,3775816,17281640360
2010-08-10,1053.77,1065.71,1053.77,1065.71,5903853,26183926700
2010-08-11,1066.5,1068.91,1055.32,1058.12,3490155,17290946240
2010-08-12,1046.89,1068.4,1041.89,1065.98,4875004,26028802125
2010-08-13,1063.5,1076.76,1063.5,1075.57,3480151,22801473550
2010-08-16,1077.97,1077.97,1059.09,1060.97,2964260,15426714555
2010-08-17,1065.87,1067.51,1060.57,1064.57,6662716,34161062820
2010-08-18,1066.51,1089.51,1059.55,1087.9,4583038,27324529895
2010-08-19,1088.59,1093.68,1079.95,1084.6,6531912,35581099420
2010-08-20,1076.15,1090.13,1076.15,1087.8,5551968,30366879870
2010-08-23,1087.22,1134.9,1084.73,1088.95,4106785,42213815605
2010-08-24,1098.32,1113.78,1096.34,1111.23,4959177,31793941580
2010-08-25,1106.92,1109.34,1088.39,1095.07,4379490,30356420600
2010-08-26,1098.23,1100.43,1087.13,1090.57,4619939,38169016515
2010-08-27,1089.26,1098.19,1081.45,1093.95,5638108,61884996575
2010-08-30,1100.64,1103.25,1096.21,1096.87,3448072,13981191765
2010-08-31,1094.38,1095.42,1089.34,1094.83,2657096,12993242100
2010-09-01,1097.64,1103.58,1094.22,1098.6,2836155,13638270400
2010-09-02,1099.84,1108.44,1099.84,1099.93,3502188,14621911620
2010-09-03,1102.31,1103.75,1097.21,1102.0,2420591,9371001065
2010-09-06,1103.07,1103.1,1088.95,1091.34,2355169,13417945490
2010-09-07,1092.3,1093.43,1086.95,1088.1,3586299,15983572985
2010-09-08,1088.69,1091.98,1080.51,1081.85,3263433,13889853300
2010-09-09,1080.59,1087.2,1073.88,1080.0,9628560,15532142560
2010-09-10,1080.31,1083.96,1079.02,1082.43,3033983,10349687600
2010-09-13,1085.01,1095.02,1085.01,1091.95,4705997,21931077570
2010-09-14,1095.83,1099.24,1090.0,1092.92,3618531,12588385940
2010-09-15,1091.4,1094.22,1087.9,1090.9,2805509,9556827215
2010-09-16,1095.98,1107.21,1094.05,1103.34,3098507,13115328375
2010-09-17,1105.47,1107.16,1094.69,1101.13,3575411,10526364295
2010-09-20,1100.01,1103.62,1092.74,1097.6,1964246,6148219740
2010-09-24,1100.11,1105.02,1095.48,1100.03,3281425,11430034415
2010-09-27,1101.31,1105.84,1098.18,1103.73,3560085,12046219825
2010-09-28,1103.65,1106.67,1100.36,1103.44,4749059,13922438325
2010-09-29,1104.57,1114.49,1101.67,1113.05,5249999,20276913850
2010-09-30,1112.14,1117.28,1106.13,1108.42,4930915,87599907015
2010-10-01,1112.87,1116.64,1100.19,1116.64,4306552,48045344870
2010-10-04,1112.99,1118.43,1107.47,1109.28,4304761,33786044115
2010-10-05,1106.36,1110.94,1094.51,1109.37,5803788,45311228477
2010-10-06,1117.29,1117.29,1097.37,1100.61,8103258,42779450433
2010-10-07,1101.02,1103.75,1084.09,1085.84,7276315,41738127995
2010-10-08,1091.3,1091.71,1070.3,1085.59,4284083,35215413661
2010-10-11,1087.15,1099.54,1081.31,1091.35,3397803,23603179250
2010-10-12,1089.64,1096.52,1071.19,1085.85,2368627,31279745685
2010-10-13,1091.78,1103.53,1082.62,1103.53,3969977,24238628061
2010-10-14,1108.17,1110.39,1099.79,1103.73,3087832,22568799276
2010-10-15,1106.59,1128.08,1106.28,1124.4,3539659,32179805316
2010-10-18,1128.71,1129.35,1114.92,1117.4,5082892,33696713692
2010-10-19,1120.45,1127.94,1112.82,1122.32,4510290,27082129696
2010-10-20,1114.74,1135.03,1114.74,1133.87,5116330,28205086150
2010-10-21,1141.98,1162.75,1139.63,1159.13,4206966,31125808038
2010-10-22,1164.34,1176.91,1155.73,1173.77,3015929,28459620217
2010-10-25,1176.91,1187.87,1164.73,1164.73,5190149,28665815462
2010-10-26,1168.58,1182.97,1157.64,1180.21,3623468,29871303481
2010-10-27,1188.24,1212.22,1182.43,1210.34,3043488,34689303678
2010-10-28,1210.17,1225.21,1187.09,1187.11,4085929,36617764588
2010-10-29,1193.49,1194.89,1162.64,1183.09,5523844,32563222947
2010-11-01,1190.55,1205.82,1187.83,1188.09,6662472,29862786121
