날짜,시가,고가,저가,종가,거래량,거래대금
2010-01-04,2641.41,2656.81,2634.01,2642.45,1332881,8786751410
2010-01-05,2657.59,2670.07,2622.76,2658.37,1531767,10658799830
2010-01-06,2657.78,2683.81,2637.35,2677.83,1417358,13686630230
2010-01-07,2693.93,2699.84,2631.56,2631.56,864037,11348672840
2010-01-08,2634.46,2649.7,2561.33,2564.5,903532,12896387660
2010-01-11,2576.84,2578.58,2540.81,2546.51,863971,13112808920
2010-01-12,2554.39,2558.9,2500.91,2522.73,698796,10697066545
2010-01-13,2517.37,2525.5,2467.13,2476.26,654220,13646646815
2010-01-14,2487.49,2498.43,2424.47,2458.85,810270,19349277100
2010-01-15,2477.27,2496.13,2427.16,2495.74,656061,11698123855
2010-01-18,2487.26,2488.0,2445.97,2455.22,719315,9417606385
2010-01-19,2453.79,2479.85,2433.93,2465.88,978678,14835470920
2010-01-20,2482.67,2492.46,2446.36,2462.1,655343,12435677450
2010-01-21,2440.93,2447.79,2411.35,2432.52,335062,7564658065
2010-01-22,2417.69,2434.82,2359.29,2395.85,602630,11135872290
2010-01-25,2353.75,2371.22,2335.17,2354.81,580412,8724398880
2010-01-26,2363.3,2381.12,2322.38,2330.67,458519,7577646085
2010-01-27,2328.37,2332.26,2291.67,2304.22,650196,11411876390
2010-01-28,2308.08,2355.87,2292.71,2348.06,984678,17679235975
2010-01-29,2328.95,2343.61,2285.22,2287.55,656141,9042389700
2010-02-01,2296.52,2298.72,2257.4,2296.09,508053,6154168385
2010-02-02,2310.81,2336.72,2297.48,2327.89,293232,7876841890
2010-02-03,2350.52,2369.21,2333.91,2362.19,454558,10675535465
2010-02-04,2376.85,2416.26,2366.44,2405.4,1005926,20479041830
2010-02-05,2327.63,2359.69,2318.4,2358.52,850388,11194090390
2010-02-08,2380.36,2380.36,2326.2,2333.11,467683,6980958380
2010-02-09,2329.18,2336.47,2272.79,2301.42,643181,11171170560
2010-02-10,2320.39,2333.13,2278.55,2311.02,253659,6819763120
2010-02-11,2304.24,2344.28,2302.75,2324.58,282493,9530135690
2010-02-12,2321.56,2364.31,2307.95,2355.13,276149,8803322630
2010-02-16,2347.26,2360.12,2335.07,2356.47,350175,5655149330
2010-02-17,2366.68,2374.31,2350.49,2359.64,394473,8813561295
2010-02-18,2367.42,2396.72,2344.09,2395.04,705150,14162716120
2010-02-19,2386.71,2424.67,2383.03,2383.03,659953,10413397165
2010-02-22,2390.77,2436.65,2389.0,2425.82,367370,9391642740
2010-02-23,2423.39,2433.53,2405.39,2422.43,510064,7153208195
2010-02-24,2394.32,2406.86,2387.62,2402.7,409341,9835882040
2010-02-25,2410.12,2419.76,2378.91,2399.73,227798,3902001993
2010-02-26,2383.93,2402.57,2365.3,2378.46,307547,4721156910
2010-03-02,2405.58,2411.0,2389.5,2393.75,248315,5653370410
2010-03-03,2391.46,2408.65,2388.02,2395.64,201238,2266498335
2010-03-04,2398.66,2403.79,2373.21,2389.32,364210,4368626340
2010-03-05,2401.01,2406.11,2370.8,2391.04,291258,7181193095
2010-03-08,2409.78,2455.46,2394.03,2455.46,584046,16472376795
2010-03-09,2450.08,2472.75,2427.71,2449.03,567220,10267080670
2010-03-10,2433.95,2466.81,2433.6,2447.87,261986,6070464495
2010-03-11,2430.87,2454.87,2421.89,2445.21,320560,4613082375
2010-03-12,2449.89,2454.86,2419.57,2444.8,246324,3165737755
2010-03-15,2449.42,2491.51,2446.61,2486.47,327424,12956580160
2010-03-16,2482.18,2510.49,2478.42,2502.91,310666,6290982295
2010-03-17,2507.21,2515.68,2486.04,2489.76,787416,6070753825
2010-03-18,2486.96,2497.71,2474.38,2481.1,436800,8007742535
2010-03-19,2473.93,2493.22,2414.38,2444.14,866635,20424888225
2010-03-22,2430.82,2432.28,2401.01,2409.16,425580,11388116415
2010-03-23,2418.35,2425.97,2391.31,2398.81,479518,8306643720
2010-03-24,2406.26,2413.64,2371.63,2394.1,285561,5256488790
2010-03-25,2392.12,2407.66,2372.65,2388.62,190385,3718585245
2010-03-26,2383.83,2427.3,2377.82,2426.94,340181,10119894940
2010-03-29,2397.32,2405.25,2368.29,2373.39,380209,6959621199
2010-03-30,2383.87,2389.02,2355.22,2367.07,406410,11258906855
2010-03-31,2369.47,2372.33,2339.61,2368.58,298576,7861064185
2010-04-01,2362.5,2367.83,2342.93,2342.93,384905,11750846445
2010-04-02,2354.73,2354.73,2303.42,2308.34,371435,10342153600
2010-04-05,2303.25,2320.2,2260.26,2263.56,448429,8730798700
2010-04-06,2279.37,2290.84,2247.3,2290.84,346896,8939537690
2010-04-07,2278.79,2311.85,2278.79,2311.85,290285,4650882170
2010-04-08,2318.22,2344.44,2317.41,2343.05,237227,8156424700
2010-04-09,2357.99,2376.12,2306.37,2329.14,479689,13250947335
2010-04-12,2343.55,2344.14,2321.81,2327.75,370625,5391895000
2010-04-13,2327.98,2336.13,2301.94,2316.82,279060,5709582970
2010-04-14,2306.8,2321.9,2294.87,2321.9,221123,6271038190
2010-04-15,2327.91,2347.86,2315.62,2324.37,212381,5956084910
2010-04-16,2328.11,2356.33,2306.58,2350.72,677351,14013856755
2010-04-19,2328.39,2352.51,2327.63,2347.81,216306,7666895235
2010-04-20,2358.71,2396.4,2358.71,2389.86,360559,13108517095
2010-04-21,2393.27,2411.28,2375.2,2397.31,411632,10100447925
2010-04-22,2408.4,2456.98,2392.95,2443.46,448272,18521920040
2010-04-23,2456.28,2491.81,2448.23,2486.75,522893,23680062240
2010-04-26,2508.72,2520.18,2465.51,2486.47,415257,15095666540
2010-04-27,2467.15,2493.73,2458.95,2491.47,416112,9936291105
2010-04-28,2443.98,2468.27,2419.53,2461.73,457845,11341513555
2010-04-29,2441.75,2447.93,2410.94,2438.2,421170,12555171285
2010-04-30,2456.55,2511.65,2434.01,2507.84,411925,17124188925
2010-05-03,2514.86,2522.77,2466.48,2485.94,320163,13122308725
2010-05-04,2502.37,2511.37,2469.74,2482.72,239361,5653438145
2010-05-06,2438.25,2499.12,2427.09,2478.33,392486,10495482665
2010-05-07,2433.59,2464.41,2404.52,2457.78,408658,12034341805
2010-05-10,2450.22,2472.64,2428.92,2464.0,383928,9053400270
2010-05-11,2478.44,2478.44,2450.05,2465.48,336486,7381221465
2010-05-12,2468.16,2538.88,2462.82,2522.84,360378,16801137035
2010-05-13,2548.5,2610.51,2547.12,2572.78,322485,13464073575
2010-05-14,2572.34,2582.45,2549.01,2566.32,295155,10647113405
2010-05-17,2539.1,2546.11,2491.3,2496.55,193557,5058286220
2010-05-18,2519.76,2546.31,2460.46,2533.67,347031,10823767135
2010-05-19,2544.84,2599.44,2501.31,2557.86,225640,7028052505
2010-05-20,2556.37,2595.27,2483.92,2491.03,263945,8127705740
2010-05-24,2473.5,2493.72,2456.01,2456.8,230869,7494583580
2010-05-25,2429.21,2440.41,2318.98,2371.62,495939,10085783285
2010-05-26,2371.94,2422.52,2348.78,2422.52,486283,7643043330
2010-05-27,2449.35,2465.77,2410.87,2429.66,654348,5377081575
2010-05-28,2461.4,2537.55,2444.44,2537.55,742224,8908472375
2010-05-31,2543.65,2550.81,2501.39,2550.81,521914,7305829405
2010-06-01,2554.93,2556.58,2504.05,2521.74,517118,4108145265
2010-06-03,2540.35,2561.25,2513.32,2536.5,317392,5495493405
2010-06-04,2529.89,2544.41,2496.2,2498.64,438480,5085197585
2010-06-07,2446.46,2497.94,2446.46,2493.97,221693,4436948315
2010-06-08,2488.85,2520.32,2483.63,2508.36,201617,3144841222
2010-06-09,2512.51,2556.61,2512.51,2547.58,314308,7664628115
2010-06-10,2552.48,2639.93,2552.48,2631.09,340163,12610914870
2010-06-11,2614.66,2614.66,2504.07,2568.1,475029,29015175670
2010-06-14,2548.58,2563.59,2526.46,2547.5,336390,21318710865
2010-06-15,2558.13,2562.78,2530.16,2539.61,268360,12211230180
2010-06-16,2548.62,2555.19,2524.44,2552.25,318855,9499189385
2010-06-17,2562.21,2593.72,2544.29,2583.2,395121,19459726080
2010-06-18,2584.18,2596.17,2554.57,2591.33,246248,6201336980
2010-06-21,2603.6,2625.06,2594.28,2596.69,598529,15032431285
2010-06-22,2597.84,2642.5,2571.23,2636.86,548932,14134638570
2010-06-23,2630.87,2668.38,2611.69,2654.66,198258,9455746770
2010-06-24,2659.03,2668.88,2640.23,2659.91,312800,4350974605
