날짜,시가,고가,저가,종가,거래량,거래대금
2010-01-04,0.0,0.0,0.0,1363.98,4626201,123061076980
2010-01-05,0.0,0.0,0.0,1356.26,4234958,112504720430
2010-01-06,0.0,0.0,0.0,1402.07,4810602,138176383640
2010-01-07,0.0,0.0,0.0,1400.57,4389120,106501707400
2010-01-08,0.0,0.0,0.0,1384.58,3682059,123839815160
2010-01-11,0.0,0.0,0.0,1371.23,3256884,125986567960
2010-01-12,0.0,0.0,0.0,1377.22,3197748,84496612770
2010-01-13,0.0,0.0,0.0,1392.65,3119352,99155031310
2010-01-14,0.0,0.0,0.0,1420.4,5166571,117017843450
2010-01-15,0.0,0.0,0.0,1399.49,4943915,124710960210
2010-01-18,1387.08,1390.87,1354.79,1361.61,4873523,138211059530
2010-01-19,1365.95,1383.45,1350.88,1366.77,4370928,120100625760
2010-01-20,1367.44,1367.63,1325.74,1328.31,4970561,152045798940
2010-01-21,1320.22,1336.4,1312.1,1336.4,4317424,130471946780
2010-01-22,1317.2,1320.32,1293.19,1313.13,3345460,117131938660
2010-01-25,1289.81,1309.71,1285.9,1309.71,2446203,91400133230
2010-01-26,1315.0,1324.06,1297.64,1308.5,2424247,77953300200
2010-01-27,1314.49,1317.51,1299.01,1304.97,3411097,77755481370
2010-01-28,1310.53,1313.82,1295.51,1310.67,2437699,67741974280
2010-01-29,1296.45,1299.88,1276.56,1292.05,2834463,74348921470
2010-02-01,1289.01,1300.46,1278.38,1300.46,2746574,71095126460
2010-02-02,1307.78,1309.77,1277.9,1278.19,4413979,136079690470
2010-02-03,1291.28,1293.61,1270.56,1276.71,3950393,114289480150
2010-02-04,1278.75,1291.81,1275.79,1291.81,3358423,92001748655
2010-02-05,1251.73,1272.3,1249.16,1267.19,3198656,75761967145
2010-02-08,1272.71,1282.81,1253.27,1257.49,2294473,67900347900
2010-02-09,1250.83,1265.59,1247.92,1261.43,2349702,60815091440
2010-02-10,1268.48,1271.05,1246.58,1255.18,1912389,51072202770
2010-02-11,1257.95,1273.88,1257.6,1270.16,2217898,68754309640
2010-02-12,1272.08,1280.39,1263.02,1280.39,1607341,54463404230
2010-02-16,1275.9,1282.49,1274.41,1277.58,1005567,33472031765
2010-02-17,1288.01,1300.11,1283.41,1300.11,1673739,55851451630
2010-02-18,1297.55,1302.47,1289.15,1298.48,2112982,46035863420
2010-02-19,1292.86,1331.48,1291.09,1316.46,5032767,156692469600
2010-02-22,1332.3,1335.37,1321.02,1328.48,2321375,73625617700
2010-02-23,1327.95,1331.87,1315.96,1325.69,1479220,43475826340
2010-02-24,1315.53,1323.03,1305.09,1318.71,1177962,42984985640
2010-02-25,1321.2,1322.82,1280.66,1286.38,1864910,63474134690
2010-02-26,1287.63,1301.38,1278.34,1301.38,1207535,36118548360
2010-03-02,1307.9,1340.64,1307.81,1337.93,3039919,123210000770
2010-03-03,1330.97,1349.51,1325.72,1349.3,2096316,84943250800
2010-03-04,1347.38,1350.81,1321.31,1322.57,1804836,77944808990
2010-03-05,1325.6,1329.99,1314.07,1326.71,1464899,61063666880
2010-03-08,1337.64,1337.64,1327.65,1335.88,1868688,68987473135
2010-03-09,1333.69,1336.08,1311.96,1316.39,2764363,110646836250
2010-03-10,1318.61,1320.31,1303.36,1311.57,1952223,54413209300
2010-03-11,1317.23,1332.43,1314.71,1326.87,2308782,81630787000
2010-03-12,1332.09,1353.02,1329.91,1353.02,3005230,102614594485
2010-03-15,1346.67,1347.06,1323.98,1335.51,2081957,70287886670
2010-03-16,1331.65,1340.48,1327.21,1331.97,1823380,60544299210
2010-03-17,1338.55,1341.59,1314.94,1320.62,2679970,105137747320
2010-03-18,1318.9,1325.9,1300.3,1304.71,4959656,158359929340
2010-03-19,1309.67,1315.66,1305.21,1309.73,2421158,70606421720
2010-03-22,1306.97,1311.43,1302.44,1308.28,1484379,56597126580
2010-03-23,1315.01,1319.31,1309.54,1315.96,2468527,72041653580
2010-03-24,1327.39,1334.45,1324.44,1330.12,3454004,88324525310
2010-03-25,1327.23,1330.44,1320.28,1330.44,2849689,61726670950
2010-03-26,1327.0,1330.63,1318.28,1330.02,2607550,66682487345
2010-03-29,1321.59,1326.49,1312.91,1321.98,2417708,60885681090
2010-03-30,1312.46,1313.87,1299.72,1311.87,2449145,79019263160
2010-03-31,1312.78,1313.56,1286.88,1299.34,2942840,102060468020
2010-04-01,1294.38,1310.72,1290.89,1309.4,2540621,86015361910
2010-04-02,1306.05,1306.61,1286.28,1295.25,2656012,73614520850
2010-04-05,1294.04,1300.25,1282.67,1300.25,3977002,110097481610
2010-04-06,1303.53,1307.16,1296.18,1305.62,2444073,74888762050
2010-04-07,1302.88,1314.16,1299.19,1311.34,2837304,71996600290
2010-04-08,1301.89,1307.66,1295.16,1307.66,1839856,52468049965
2010-04-09,1299.74,1301.29,1279.74,1288.21,2551661,53065309900
2010-04-12,1288.03,1304.06,1283.15,1298.37,2255670,70581596490
2010-04-13,1298.91,1302.91,1294.12,1300.42,2881391,69932585440
2010-04-14,1305.54,1366.77,1304.4,1366.77,6836958,226610364745
2010-04-15,1373.17,1412.27,1370.08,1392.26,9315942,264369764780
2010-04-16,1390.82,1396.56,1376.64,1389.6,3446906,94012123330
2010-04-19,1363.38,1375.36,1350.12,1363.72,2154328,73786078350
2010-04-20,1366.68,1375.52,1360.18,1369.26,2248047,80263449490
2010-04-21,1373.97,1378.5,1358.99,1364.61,3463421,113691218430
2010-04-22,1363.36,1397.65,1360.36,1394.57,4193261,152204433290
2010-04-23,1401.26,1443.38,1400.53,1424.91,5468615,158375100980
2010-04-26,1444.37,1444.96,1416.4,1416.4,5323844,145781102350
2010-04-27,1416.52,1420.16,1377.86,1387.76,3489611,108183046255
2010-04-28,1357.32,1367.84,1355.19,1364.77,6419539,100350347325
2010-04-29,1371.17,1373.9,1352.86,1361.49,3034327,74745120490
2010-04-30,1377.88,1380.27,1361.95,1373.43,3752170,112932759391
2010-05-03,1364.64,1395.19,1361.0,1391.18,3830381,94519494910
2010-05-04,1399.92,1416.02,1390.75,1416.02,6435247,118979714550
2010-05-06,1386.04,1405.46,1381.38,1389.37,6303675,123448688930
2010-05-07,1343.27,1356.82,1327.79,1344.11,7810003,157677597130
2010-05-10,1359.86,1359.86,1337.04,1345.42,6589438,169299460680
2010-05-11,1364.39,1385.83,1358.74,1374.93,9173926,172714472940
2010-05-12,1374.54,1376.31,1322.35,1327.3,14073877,234607798500
2010-05-13,1344.25,1411.86,1344.25,1404.86,14739873,242488479920
2010-05-14,1399.72,1443.49,1395.91,1425.04,8962457,170244840090
2010-05-17,1409.47,1425.15,1378.81,1401.01,8287450,149607649958
2010-05-18,1407.87,1408.97,1356.1,1369.59,9039657,155780072590
2010-05-19,1350.28,1361.1,1310.32,1361.1,8511927,130982588500
2010-05-20,1345.45,1356.91,1290.29,1320.39,10008373,141651888240
2010-05-24,1303.86,1313.76,1285.42,1287.21,6280403,100272572270
2010-05-25,1266.44,1270.39,1203.53,1246.45,10461589,172884476235
2010-05-26,1251.45,1259.18,1214.37,1239.86,10171402,167356896160
2010-05-27,1231.06,1286.27,1230.19,1286.27,6937703,161318723780
2010-05-28,1295.84,1300.42,1274.75,1287.77,5601999,117811091142
2010-05-31,1285.79,1291.43,1277.7,1289.51,4296736,81109465770
