날짜,시가,고가,저가,종가,거래량,거래대금
2010-01-04,0.0,0.0,0.0,1000.0,0,0
2010-01-05,0.0,0.0,0.0,988.71,0,0
2010-01-06,0.0,0.0,0.0,974.24,0,0
2010-01-07,0.0,0.0,0.0,963.85,0,0
2010-01-08,0.0,0.0,0.0,960.8,0,0
2010-01-11,0.0,0.0,0.0,956.58,0,0
2010-01-12,0.0,0.0,0.0,962.29,0,0
2010-01-13,0.0,0.0,0.0,954.57,0,0
2010-01-14,0.0,0.0,0.0,950.74,0,0
2010-01-15,0.0,0.0,0.0,947.3,0,0
2010-01-18,0.0,0.0,0.0,951.95,0,0
2010-01-19,0.0,0.0,0.0,964.9,0,0
2010-01-20,0.0,0.0,0.0,973.3,0,0
2010-01-21,0.0,0.0,0.0,964.36,0,0
2010-01-22,0.0,0.0,0.0,949.7,0,0
2010-01-25,0.0,0.0,0.0,952.43,0,0
2010-01-26,0.0,0.0,0.0,957.73,0,0
2010-01-27,0.0,0.0,0.0,972.8,0,0
2010-01-28,0.0,0.0,0.0,969.29,0,0
2010-01-29,0.0,0.0,0.0,963.21,0,0
2010-02-01,0.0,0.0,0.0,970.45,0,0
2010-02-02,0.0,0.0,0.0,964.83,0,0
2010-02-03,0.0,0.0,0.0,964.32,0,0
2010-02-04,0.0,0.0,0.0,949.28,0,0
2010-02-05,0.0,0.0,0.0,935.64,0,0
2010-02-08,0.0,0.0,0.0,934.54,0,0
2010-02-09,0.0,0.0,0.0,930.71,0,0
2010-02-10,0.0,0.0,0.0,924.24,0,0
2010-02-11,0.0,0.0,0.0,928.69,0,0
2010-02-12,0.0,0.0,0.0,926.21,0,0
2010-02-16,0.0,0.0,0.0,934.59,0,0
2010-02-17,0.0,0.0,0.0,937.68,0,0
2010-02-18,0.0,0.0,0.0,937.18,0,0
2010-02-19,0.0,0.0,0.0,936.67,0,0
2010-02-22,0.0,0.0,0.0,942.03,0,0
2010-02-23,0.0,0.0,0.0,944.49,0,0
2010-02-24,0.0,0.0,0.0,938.8,0,0
2010-02-25,0.0,0.0,0.0,931.6,0,0
2010-02-26,0.0,0.0,0.0,937.37,0,0
2010-03-02,0.0,0.0,0.0,944.93,0,0
2010-03-03,0.0,0.0,0.0,944.18,0,0
2010-03-04,0.0,0.0,0.0,943.2,0,0
2010-03-05,0.0,0.0,0.0,952.04,0,0
2010-03-08,0.0,0.0,0.0,965.16,0,0
2010-03-09,0.0,0.0,0.0,963.01,0,0
2010-03-10,0.0,0.0,0.0,970.04,0,0
2010-03-11,0.0,0.0,0.0,972.5,0,0
2010-03-12,0.0,0.0,0.0,976.07,0,0
2010-03-15,0.0,0.0,0.0,971.39,0,0
2010-03-16,0.0,0.0,0.0,968.34,0,0
2010-03-17,0.0,0.0,0.0,981.04,0,0
2010-03-18,0.0,0.0,0.0,972.84,0,0
2010-03-19,0.0,0.0,0.0,976.89,0,0
2010-03-22,0.0,0.0,0.0,967.08,0,0
2010-03-23,0.0,0.0,0.0,972.21,0,0
2010-03-24,0.0,0.0,0.0,972.18,0,0
2010-03-25,0.0,0.0,0.0,982.62,0,0
2010-03-26,0.0,0.0,0.0,975.59,0,0
2010-03-29,0.0,0.0,0.0,960.26,0,0
2010-03-30,0.0,0.0,0.0,971.33,0,0
