날짜,시가,고가,저가,종가,거래량
2021-09-03,4000,5200,3335,3370,12186939.0
2021-09-06,3250,3260,2915,3000,2073589.0
2021-09-07,3095,3100,2785,2870,1466584.0
2021-09-08,2815,2825,2700,2700,1414300.0
2021-09-09,2840,2880,2675,2690,1246399.0
2021-09-10,2675,2765,2650,2675,753182.0
2021-09-13,2675,2685,2455,2475,961029.0
2021-09-14,2450,2515,2440,2470,551462.0
2021-09-15,2450,2805,2445,2640,3194222.0
2021-09-16,2570,2630,2455,2475,715657.0
2021-09-17,2425,2470,2365,2365,474351.0
2021-09-23,2315,2480,2290,2320,701671.0
2021-09-24,2315,2355,2250,2280,436964.0
2021-09-27,2260,2305,2250,2270,236597.0
2021-09-28,2250,2310,2225,2245,307177.0
2021-09-29,2205,2245,2180,2210,140244.0
2021-09-30,2195,2240,2185,2185,185515.0
2021-10-01,2195,2595,2190,2235,1602505.0
2021-10-05,2235,2265,2165,2175,263251.0
2021-10-06,2220,2220,2135,2150,275384.0
2021-10-07,2180,2235,2115,2160,164882.0
2021-10-08,2175,2175,2135,2140,161318.0
2021-10-12,2150,2165,2125,2140,104292.0
2021-10-13,2140,2270,2140,2250,234668.0
2021-10-14,2230,2255,2200,2255,63174.0
2021-10-15,2300,2300,2205,2220,94623.0
