날짜,시가,고가,저가,종가,거래량
2017-01-06,8437,8457,8381,8446,105925.0
2017-01-09,8462,8480,8433,8464,14523.0
2017-01-10,8430,8430,8350,8376,112658.0
2017-01-11,8407,8485,8395,8490,16568.0
2017-01-12,8485,8515,8471,8508,818.0
2017-01-13,8471,8475,8403,8427,10317.0
2017-01-16,8412,8441,8350,8391,403739.0
2017-01-17,8425,8437,8386,8410,1571.0
2017-01-18,8430,8430,8376,8427,388.0
2017-01-19,8433,8471,8381,8477,210307.0
2017-01-20,8417,8437,8386,8396,1597.0
2017-01-23,8367,8425,8354,8427,1014.0
2017-01-24,8437,8462,8381,8441,5353.0
2017-01-25,8471,8510,8453,8487,1327.0
2017-01-26,8488,8595,8488,8600,6904.0
2017-01-31,8595,8595,8437,8455,4886.0
2017-02-01,8441,8449,8395,8437,10834.0
2017-02-02,8475,8506,8395,8396,278926.0
2017-02-03,8395,8407,8331,8350,383214.0
2017-02-06,8425,8441,8345,8446,305582.0
2017-02-07,8425,8425,8367,8427,306376.0
2017-02-08,8390,8390,8236,8297,309498.0
2017-02-09,8293,8293,8222,8260,302497.0
2017-02-10,8293,8309,8279,8310,303383.0
2017-02-13,8293,8300,8254,8305,492078.0
2017-02-14,8322,8322,8244,8288,416245.0
2017-02-15,8254,8322,8249,8328,515326.0
2017-02-16,8322,8354,8305,8350,505266.0
2017-02-17,8331,8331,8262,8292,487495.0
2017-02-20,8336,8367,8288,8372,279098.0
2017-02-21,8340,8417,8340,8384,498935.0
2017-02-22,8386,8390,8340,8350,498376.0
2017-02-23,8331,8367,8309,8372,484295.0
2017-02-24,8367,8367,8293,8338,497717.0
2017-02-27,8327,8359,8296,8346,342311.0
2017-02-28,8336,8390,8336,8391,493119.0
2017-03-02,8407,8510,8407,8517,498046.0
2017-03-03,8403,8412,8258,8288,460665.0
2017-03-06,8236,8279,8194,8279,7590.0
2017-03-07,8275,8319,8258,8323,2149.0
2017-03-08,8319,8331,8296,8323,3877.0
2017-03-09,8327,8331,8275,8279,3379.0
2017-03-10,8258,8279,8239,8283,4666.0
2017-03-13,8331,8354,8314,8338,2729.0
2017-03-14,8372,8493,8372,8500,113366.0
2017-03-15,8457,8471,8420,8477,6443.0
2017-03-16,8533,8581,8533,8564,1626.0
2017-03-17,8524,8653,8524,8632,1483.0
2017-03-20,8605,8605,8524,8547,317.0
2017-03-21,8615,8774,8615,8780,12541.0
2017-03-22,8690,8734,8668,8723,10392.0
2017-03-23,8734,8751,8699,8715,1699.0
2017-03-24,8699,8751,8681,8689,511.0
2017-03-27,8640,8640,8555,8588,1609.0
2017-03-28,8622,8640,8595,8619,175.0
2017-03-29,8673,8673,8637,8662,54.0
2017-03-30,8707,8739,8673,8698,1096.0
2017-03-31,8681,8690,8627,8689,1230.0
2017-04-03,8649,8649,8595,8619,884.0
2017-04-04,8645,8645,8605,8609,249.0
2017-04-05,8595,8619,8568,8573,629.0
2017-04-06,8585,8637,8572,8638,6918.0
2017-04-07,8632,8632,8551,8559,6791.0
2017-04-10,8572,8572,8493,8500,2712.0
2017-04-11,8488,8506,8453,8459,638.0
2017-04-12,8467,8498,8437,8459,1524.0
2017-04-13,8457,8471,8399,8441,1975.0
2017-04-14,8444,8449,8420,8423,905.0
2017-04-17,8488,8519,8457,8477,43780.0
2017-04-18,8488,8524,8449,8525,838.0
2017-04-19,8515,8515,8437,8451,1278.0
2017-04-20,8449,8528,8449,8490,1663.0
2017-04-21,8533,8640,8533,8648,1567.0
2017-04-24,8739,8739,8645,8684,415.0
2017-04-25,8676,8751,8649,8759,490.0
2017-04-26,8751,8851,8751,8838,3154.0
2017-04-27,8834,8981,8834,8986,2601.0
2017-04-28,9038,9069,8958,8977,3879.0
2017-05-02,9042,9151,9042,9157,1751.0
2017-05-04,9151,9345,9151,9349,4927.0
2017-05-08,9315,9515,9287,9521,34203.0
2017-05-10,9473,9512,9318,9381,5711.0
2017-05-11,9376,9429,9302,9381,210151.0
2017-05-12,9376,9384,9302,9354,5579.0
2017-05-15,9349,9394,9318,9398,2796.0
2017-05-16,9449,9504,9446,9486,13483.0
2017-05-17,9464,9555,9464,9561,2813.0
2017-05-18,9477,9543,9477,9548,4258.0
2017-05-19,9533,9569,9446,9548,502.0
2017-05-22,9543,9616,9533,9566,3444.0
2017-05-23,9612,9721,9584,9675,6256.0
2017-05-24,9646,9694,9646,9654,757.0
2017-05-25,9646,9733,9646,9732,1582.0
2017-05-26,9760,9791,9716,9799,2811.0
2017-05-29,9774,9822,9699,9719,11813.0
2017-05-30,9774,9774,9646,9724,953.0
2017-05-31,9674,9795,9674,9803,20196.0
2017-06-01,9765,9831,9765,9833,3327.0
2017-06-02,9805,9949,9805,9957,15121.0
2017-06-05,9932,9981,9884,9953,16642.0
2017-06-07,9945,9945,9836,9877,4849.0
2017-06-08,9858,9884,9805,9890,2113.0
2017-06-09,9888,10000,9888,10002,15177.0
2017-06-12,9928,9964,9849,9882,2135.0
2017-06-13,9897,9964,9893,9962,20662.0
2017-06-14,9978,10084,9964,10093,139710.0
2017-06-15,10067,10067,9910,10016,39378.0
2017-06-16,9945,10004,9932,10007,33112.0
2017-06-19,10004,10022,9945,9997,9311.0
2017-06-20,10043,10050,9932,9974,54143.0
2017-06-21,9949,9968,9849,9933,107355.0
2017-06-22,9928,9990,9897,9981,78603.0
2017-06-23,9995,10067,9954,10043,75692.0
2017-06-26,9990,10043,9964,10011,51885.0
2017-06-27,10004,10050,9995,10007,98256.0
2017-06-28,9995,10009,9888,9895,68342.0
2017-06-29,9949,9949,9906,9943,7412.0
2017-06-30,9884,9954,9858,9962,5272.0
2017-07-03,9959,10013,9954,10016,6292.0
2017-07-04,10017,10017,9884,9908,5130.0
2017-07-05,9901,9901,9781,9859,11932.0
2017-07-06,9910,9913,9774,9813,3028.0
2017-07-07,9791,9791,9694,9707,13007.0
2017-07-10,9690,9721,9594,9600,20698.0
2017-07-11,9573,9756,9573,9737,24420.0
2017-07-12,9786,9836,9729,9737,4921.0
2017-07-13,9817,9954,9817,9918,24201.0
2017-07-14,9928,9968,9877,9938,8071.0
2017-07-17,9968,9990,9928,9974,5053.0
2017-07-18,9968,9973,9923,9929,17436.0
2017-07-19,9928,9928,9884,9933,10878.0
2017-07-20,9995,9995,9941,9974,2619.0
2017-07-21,10009,10050,9995,10038,45656.0
2017-07-24,10040,10055,10009,10038,53847.0
2017-07-25,10036,10043,10000,10002,6873.0
2017-07-26,10059,10099,10004,10048,15300.0
2017-07-27,10104,10104,10017,10043,15230.0
2017-07-28,10040,10040,9913,9929,10208.0
2017-07-31,9879,9879,9786,9845,5785.0
2017-08-01,9893,9978,9879,9913,8569.0
2017-08-02,9928,9973,9910,9976,1999.0
2017-08-03,9981,9985,9781,9829,12492.0
2017-08-04,9888,9990,9858,9995,13329.0
2017-08-07,9995,10013,9937,9962,10457.0
2017-08-08,9978,9978,9897,9953,13023.0
2017-08-09,9906,9906,9813,9824,6246.0
2017-08-10,9805,9841,9716,9824,17507.0
2017-08-11,9738,9765,9659,9688,27772.0
2017-08-14,9678,9826,9678,9820,20879.0
2017-08-16,9918,9945,9817,9854,5283.0
2017-08-17,9872,9884,9872,9890,661.0
2017-08-18,9877,9923,9845,9929,25345.0
2017-08-21,9923,9959,9918,9965,993.0
2017-08-22,9959,9973,9893,9976,39136.0
2017-08-23,10022,10040,10000,10021,2233.0
2017-08-24,10031,10108,10031,10069,6049.0
2017-08-25,10064,10064,9949,9974,5538.0
2017-08-28,9978,9978,9901,9918,502.0
2017-08-29,9893,9913,9822,9922,3653.0
2017-08-30,9928,10051,9928,10057,6846.0
2017-08-31,10077,10077,9941,9965,31568.0
2017-09-01,9968,10013,9932,10016,2874.0
2017-09-04,9817,9913,9800,9842,3598.0
2017-09-05,9872,9872,9786,9798,10929.0
2017-09-06,9786,9786,9721,9786,1303.0
2017-09-07,9854,9862,9817,9849,516.0
2017-09-08,9879,9884,9760,9812,19174.0
2017-09-11,9858,9918,9858,9926,2773.0
2017-09-12,9937,9978,9906,9969,3595.0
2017-09-13,9964,9995,9941,9965,1920.0
2017-09-14,9973,9973,9877,9882,777.0
2017-09-15,9897,9932,9845,9938,5358.0
2017-09-18,9978,10000,9932,10002,1649.0
2017-09-19,10031,10036,9968,10016,28693.0
2017-09-20,10040,10056,9959,9997,15867.0
2017-09-21,10026,10026,9918,9929,25453.0
2017-09-22,9918,9918,9805,9812,15082.0
2017-09-25,9805,9854,9756,9815,4636.0
2017-09-26,9786,9817,9751,9772,11587.0
2017-09-27,9800,9845,9774,9791,817.0
2017-09-28,9822,9822,9781,9798,59.0
2017-09-29,9805,9949,9805,9957,10272.0
2017-10-10,10000,10051,9949,10043,2689.0
2017-10-11,10072,10108,10047,10114,5496.0
2017-10-12,10108,10144,10068,10144,4842.0
2017-10-13,10095,10152,10068,10158,688.0
2017-10-16,10157,10172,10116,10154,3764.0
2017-10-17,10167,10176,10056,10134,1094.0
2017-10-18,10116,10144,10100,10149,2589.0
2017-10-19,10182,10182,10099,10109,4669.0
2017-10-20,10136,10136,10100,10128,657.0
2017-10-23,10176,10197,10172,10174,3402.0
2017-10-24,10131,10197,10116,10201,3687.0
2017-10-25,10152,10237,10144,10206,84427.0
2017-10-26,10233,10391,10197,10295,2016.0
2017-10-27,10417,10487,10348,10488,1485.0
2017-10-30,10535,10605,10455,10612,81993.0
2017-10-31,10608,10724,10608,10730,42982.0
2017-11-01,10825,10873,10759,10879,1113.0
2017-11-02,10886,10896,10812,10844,85972.0
2017-11-03,10839,10850,10746,10854,82066.0
2017-11-06,10869,10905,10729,10831,2856.0
2017-11-07,10825,10825,10641,10664,86968.0
2017-11-08,10672,10733,10672,10708,1513.0
2017-11-09,10689,10768,10689,10739,11219.0
2017-11-10,10733,10737,10653,10673,4555.0
2017-11-13,10719,10719,10592,10650,1598.0
2017-11-14,10676,10676,10465,10512,38977.0
2017-11-15,10510,10510,10400,10452,5639.0
2017-11-16,10447,10557,10378,10553,4234.0
2017-11-17,10582,10636,10482,10590,8693.0
2017-11-20,10548,10578,10491,10497,2980.0
2017-11-21,10515,10526,10451,10457,8885.0
2017-11-22,10515,10570,10515,10576,2209.0
2017-11-23,10570,10641,10561,10646,51870.0
2017-11-24,10605,10605,10539,10612,3957.0
2017-11-27,10570,10570,10443,10452,5061.0
2017-11-28,10443,10487,10391,10448,44858.0
2017-11-29,10460,10491,10435,10474,13027.0
2017-11-30,10369,10417,10360,10407,4072.0
2017-12-01,10404,10435,10348,10364,35991.0
2017-12-04,10420,10496,10391,10501,56283.0
2017-12-05,10496,10496,10382,10385,973.0
2017-12-06,10409,10409,10258,10298,64422.0
2017-12-07,10277,10277,10211,10241,2321.0
2017-12-08,10289,10289,10237,10241,283.0
2017-12-11,10289,10289,10233,10281,67.0
2017-12-12,10289,10289,10179,10189,89984.0
2017-12-13,10223,10237,10197,10216,381.0
2017-12-14,10233,10309,10218,10286,1563.0
2017-12-15,10329,10329,10263,10276,278.0
2017-12-18,10289,10312,10284,10305,5010.0
2017-12-19,10348,10351,10268,10281,1306.0
2017-12-20,10289,10289,10121,10128,1288.0
2017-12-21,10126,10126,10051,10057,2433.0
2017-12-22,10068,10144,10013,10149,1330.0
2017-12-26,10136,10141,10059,10093,1330.0
2017-12-27,10176,10284,10176,10291,7388.0
2017-12-28,10329,10413,10289,10417,7815.0
2018-01-02,10475,10475,10382,10443,1994.0
2018-01-03,10447,10470,10382,10474,43653.0
2018-01-04,10460,10460,10263,10276,1878.0
2018-01-05,10281,10420,10281,10426,4181.0
2018-01-08,10435,10435,10348,10422,921.0
2018-01-09,10391,10430,10374,10417,693.0
2018-01-10,10417,10447,10391,10443,74701.0
2018-01-11,10430,10430,10360,10395,924.0
2018-01-12,10451,10455,10304,10390,6243.0
2018-01-15,10382,10386,10329,10381,1552.0
2018-01-16,10360,10447,10344,10452,6968.0
2018-01-17,10447,10460,10378,10452,2334.0
2018-01-18,10470,10479,10425,10483,1283.0
2018-01-19,10443,10451,10425,10457,491.0
2018-01-22,10465,10465,10348,10430,4948.0
2018-01-23,10460,10501,10447,10478,84831.0
2018-01-24,10451,10479,10386,10403,5019.0
2018-01-25,10409,10447,10386,10434,86857.0
2018-01-26,10430,10430,10334,10417,6607.0
2018-01-29,10417,10506,10417,10510,45279.0
2018-01-30,10475,10501,10348,10412,42873.0
2018-01-31,10356,10506,10348,10465,44638.0
2018-02-01,10501,10501,10369,10377,51067.0
2018-02-02,10382,10382,10197,10236,6666.0
