날짜,시가,고가,저가,종가,거래량
2010-01-04,17474,17846,17474,17740,1128102.0
2010-01-05,17846,18377,17580,18218,2024374.0
2010-01-06,18377,18643,18165,18324,2440203.0
2010-01-07,18483,19652,18324,19174,6351769.0
2010-01-08,19599,20024,19333,19865,4596569.0
2010-01-11,20183,20767,19705,20502,4677384.0
2010-01-12,20608,21086,20130,20608,3537078.0
2010-01-13,20236,20873,20077,20183,1822268.0
2010-01-14,20183,20342,19811,19865,2573292.0
2010-01-15,20077,22414,19970,22308,6088762.0
2010-01-18,22307,22785,22095,22361,3651342.0
2010-01-19,22573,23051,21989,22733,2887461.0
2010-01-20,23051,23051,21989,22042,3142391.0
2010-01-21,21511,21776,20873,21139,4310436.0
2010-01-22,20395,20820,20289,20502,3250671.0
2010-01-25,20395,20926,19705,19918,2563942.0
2010-01-26,20024,20448,19121,19387,2560471.0
2010-01-27,19758,19811,19227,19387,2340467.0
2010-01-28,19652,20077,19280,19918,2107268.0
2010-01-29,19333,19333,18430,18590,3443925.0
2010-02-01,18589,19280,18483,19121,1566467.0
2010-02-02,19386,19705,18855,18856,2084319.0
2010-02-03,19439,19705,19121,19334,1602709.0
2010-02-04,19546,19917,19014,19758,2128251.0
2010-02-05,18855,19280,18749,19015,1728365.0
2010-02-08,19280,19333,18483,18590,1342536.0
2010-02-09,18430,19599,18430,19599,1438050.0
2010-02-10,19864,19970,19386,19865,1970252.0
2010-02-11,19811,19917,19227,19546,2572621.0
2010-02-12,19758,20024,19121,19174,2765016.0
2010-02-16,19121,19546,19067,19493,1545659.0
2010-02-17,19492,19492,19014,19227,2443552.0
2010-02-18,19280,19917,19227,19599,2543707.0
2010-02-19,19386,19652,19067,19068,1743393.0
2010-02-22,19492,19705,19386,19652,1306568.0
2010-02-23,19546,19970,19439,19918,1587427.0
2010-02-24,19811,20342,19758,20343,1996126.0
2010-02-25,20342,20502,19439,19493,1625197.0
2010-02-26,19652,19811,19333,19812,678467.0
2010-03-02,20077,20236,19811,19971,897371.0
2010-03-03,19970,20077,19705,19812,618707.0
2010-03-04,19970,20130,19652,19918,893008.0
2010-03-05,19970,20342,19864,20183,1418861.0
2010-03-08,20448,20714,20289,20502,1680187.0
2010-03-09,20448,21192,20342,21033,2582211.0
2010-03-10,21192,21192,20767,20980,1307188.0
2010-03-11,21139,21458,20714,20715,2117975.0
2010-03-12,20820,20926,20395,20715,1425092.0
2010-03-15,20661,20714,19970,20130,2249242.0
2010-03-16,20342,20608,20183,20290,1509751.0
2010-03-17,20502,20926,20342,20927,1791106.0
2010-03-18,20767,21351,20714,21193,2245803.0
2010-03-19,21298,21670,21192,21671,2732813.0
2010-03-22,21458,21511,20926,21139,1451740.0
2010-03-23,21458,21458,20661,20768,2408415.0
2010-03-24,20980,21405,20555,20715,2453442.0
2010-03-25,20661,20926,20448,20608,1666406.0
2010-03-26,20767,21511,20714,21405,3829679.0
2010-03-29,21245,22254,21245,22042,4152862.0
2010-03-30,22307,22414,21883,22149,3206930.0
2010-03-31,22254,22414,21776,21777,1804257.0
2010-04-01,21936,22307,21511,22202,2640603.0
2010-04-02,22414,22839,21829,21936,2711380.0
2010-04-05,22201,22732,21776,22627,2462777.0
2010-04-06,22839,23051,22414,22892,1963891.0
2010-04-07,22998,23210,22679,23105,1451629.0
2010-04-08,22839,23104,22573,23105,1181945.0
2010-04-09,23157,23688,22945,23583,2575280.0
2010-04-12,23795,24007,23476,23848,2352335.0
2010-04-13,23901,23901,23210,23317,1781316.0
2010-04-14,23476,23688,22945,23636,2285866.0
2010-04-15,23901,24220,23476,24114,2236536.0
2010-04-16,24166,24379,23848,24273,1429585.0
2010-04-19,23635,23901,22785,23052,2550210.0
2010-04-20,23264,23582,22732,22998,2684290.0
2010-04-21,23157,23582,23051,23370,1657953.0
2010-04-22,23104,23529,22414,22733,2841005.0
2010-04-23,22679,23051,21883,22042,3397814.0
2010-04-26,22254,23210,22148,23211,2434030.0
2010-04-27,23317,23848,23157,23636,3174080.0
2010-04-28,22839,23901,22839,23901,2908160.0
2010-04-29,24007,24007,22839,23158,2826340.0
2010-04-30,23635,23901,23051,23689,2110641.0
2010-05-03,23370,23582,20183,21671,8989880.0
2010-05-04,22307,22892,21723,22255,6128101.0
2010-05-06,21458,21829,21245,21458,2235976.0
2010-05-07,20661,21405,20130,20874,3025113.0
2010-05-10,21086,21458,20926,21405,1763680.0
2010-05-11,21670,21670,19864,20290,4339184.0
2010-05-12,20395,20608,19386,19599,3860455.0
2010-05-13,20024,20183,19227,19334,3217285.0
2010-05-14,19121,19652,18483,18909,5047364.0
2010-05-17,19014,19758,18855,18962,3521315.0
2010-05-18,19333,19333,18749,18856,1876798.0
2010-05-19,18696,18802,17952,18165,1952604.0
2010-05-20,18111,18908,17687,17899,1832199.0
2010-05-24,17633,18643,17633,18590,1757090.0
2010-05-25,18430,18483,17049,17528,2051954.0
2010-05-26,17793,17952,17155,17634,2151520.0
2010-05-27,17368,18589,17208,18165,3445655.0
2010-05-28,18483,18855,18058,18484,2313806.0
2010-05-31,18377,18802,18165,18696,1184362.0
2010-06-01,18749,18855,18218,18218,1375436.0
2010-06-03,18430,18961,18377,18909,1468097.0
2010-06-04,19014,19492,18749,18749,2090161.0
2010-06-07,18058,18271,17846,18059,1573869.0
2010-06-08,18005,18377,17899,18006,1299264.0
2010-06-09,18111,18589,17952,18378,1448168.0
2010-06-10,18696,19280,18643,19280,2536769.0
2010-06-11,19864,20395,19811,20343,4763222.0
2010-06-14,20448,20448,20077,20343,1653533.0
2010-06-15,20448,20714,20342,20396,1277932.0
2010-06-16,20661,20873,20289,20768,1671339.0
2010-06-17,20714,20767,20183,20290,1766832.0
2010-06-18,20395,20448,19917,20183,1022924.0
2010-06-21,21033,21564,20980,21458,4072537.0
2010-06-22,21245,21670,20873,21511,2000192.0
2010-06-23,21245,21511,20926,20980,1529808.0
2010-06-24,20661,21351,20661,21139,1325912.0
2010-06-25,20820,20926,20342,20555,1667283.0
2010-06-28,20767,20980,20661,20768,694235.0
2010-06-29,20714,20820,19546,19652,2305149.0
2010-06-30,19121,20395,18961,20396,2554098.0
2010-07-01,20024,20289,19492,19546,1691885.0
2010-07-02,19546,19599,18589,18802,3225533.0
2010-07-05,19014,19599,18855,19493,1348029.0
2010-07-06,19492,20130,19227,19971,2144916.0
2010-07-07,19970,20183,19492,19705,1877624.0
2010-07-08,20130,20236,19864,19865,1050482.0
2010-07-09,19970,20342,19546,19971,1263788.0
2010-07-12,20077,20130,19652,19758,760850.0
2010-07-13,19758,20024,19599,19599,1232710.0
2010-07-14,19970,20714,19811,20715,2454118.0
2010-07-15,20608,21033,20608,20821,1651429.0
2010-07-16,20926,20980,20289,20449,1211252.0
2010-07-19,20024,20661,19917,20555,975343.0
2010-07-20,20502,20502,20077,20183,1367072.0
2010-07-21,20342,21351,20077,21193,3649312.0
2010-07-22,21458,22042,21298,21883,4892470.0
2010-07-23,22307,22520,22095,22255,3769309.0
2010-07-26,22520,22626,21883,22202,2036954.0
2010-07-27,22467,22626,21989,22255,1991452.0
2010-07-28,22467,22573,21298,21299,2623945.0
2010-07-29,21351,22095,20980,21724,2207901.0
2010-07-30,22307,22732,22148,22574,3173437.0
2010-08-02,22679,22732,22201,22680,1743911.0
2010-08-03,22945,22998,22201,22839,2356288.0
2010-08-04,22414,22520,21883,22361,2935489.0
2010-08-05,22414,22520,21883,21883,1200333.0
2010-08-06,21883,22732,21617,22733,1683305.0
2010-08-09,22892,23370,22626,23264,2263440.0
2010-08-10,23370,23370,22945,23264,1706761.0
2010-08-11,23157,23210,22520,22733,1720207.0
2010-08-12,22254,22626,22201,22202,1246703.0
2010-08-13,22414,22839,22307,22839,1102813.0
2010-08-16,22892,23104,22467,22733,1159326.0
2010-08-17,22520,22785,22201,22255,1937116.0
2010-08-18,22467,22520,21033,21352,4097469.0
2010-08-19,21245,21723,21139,21617,2946125.0
2010-08-20,21511,22042,21405,21777,1847585.0
2010-08-23,21829,22254,21776,21883,1198197.0
2010-08-24,21776,21829,21298,21671,1235015.0
2010-08-25,21405,21564,21139,21193,1107464.0
2010-08-26,21192,21298,20183,20502,2656607.0
2010-08-27,20236,20289,19599,19971,2119793.0
2010-08-30,20342,20661,20183,20555,1177898.0
2010-08-31,20289,20820,20130,20502,812728.0
2010-09-01,20767,21670,20661,21405,2045819.0
2010-09-02,21829,22042,21298,21564,1370617.0
2010-09-03,21617,21723,21351,21671,749191.0
2010-09-06,21776,22042,21511,21564,927866.0
2010-09-07,21829,22254,21723,21883,1649976.0
2010-09-08,21829,21829,21351,21617,1034010.0
2010-09-09,21670,22042,21351,21989,1199744.0
2010-09-10,21883,22201,21670,21830,1272182.0
2010-09-13,21936,22626,21776,22574,2598705.0
2010-09-14,23051,23051,22467,22627,1854906.0
2010-09-15,22520,23954,22414,23901,4698822.0
2010-09-16,23954,24166,23582,23636,2247125.0
2010-09-17,23742,23848,22839,23423,2597171.0
2010-09-20,23264,24326,23210,24220,2613622.0
2010-09-24,24273,24644,23848,24645,2083516.0
2010-09-27,25016,25494,24591,25282,3402836.0
2010-09-28,25069,25335,24751,25123,1392103.0
2010-09-29,25388,26025,24804,25123,2238264.0
2010-09-30,25282,25654,25016,25442,1609900.0
2010-10-01,25123,25282,24751,25070,1950446.0
2010-10-04,25388,25972,25335,25601,1645410.0
2010-10-05,25547,25601,24644,25070,1448335.0
2010-10-06,25601,26238,25388,26238,2648679.0
2010-10-07,26238,29053,26185,28204,5366600.0
2010-10-08,28150,28522,27406,27619,2989242.0
2010-10-11,28044,28575,27460,27938,2020019.0
2010-10-12,27778,27831,26769,27141,1986450.0
2010-10-13,27406,28256,26769,27885,2437923.0
2010-10-14,28256,28787,27991,28469,1991359.0
2010-10-15,28787,28894,28309,28575,11391957.0
2010-10-18,29159,29372,28256,28363,1920133.0
2010-10-19,28681,28681,27513,27832,1989321.0
2010-10-20,26928,27991,26557,27832,3710440.0
2010-10-21,27460,27513,26875,27035,2382271.0
2010-10-22,27194,28097,27194,27566,1778498.0
2010-10-25,28203,29425,28150,29425,3560715.0
2010-10-26,29584,30168,29319,29797,2495699.0
2010-10-27,30168,30753,29743,30063,2151797.0
2010-10-28,29956,30275,29053,29850,2179602.0
2010-10-29,30115,30381,29425,29531,1671078.0
2010-11-01,29531,31496,29106,31019,3738653.0
2010-11-02,31124,31602,30700,30912,1857102.0
2010-11-03,31018,31549,30806,31231,1678938.0
2010-11-04,31018,31178,30168,30169,1817069.0
2010-11-05,30540,30646,29212,29319,2348248.0
2010-11-08,29584,30168,29425,29903,1017612.0
2010-11-09,29956,30168,29425,29478,1277452.0
2010-11-10,29425,30168,29319,29744,1685334.0
2010-11-11,29797,30700,29319,29531,2533204.0
2010-11-12,30062,30646,28894,28894,2830551.0
2010-11-15,28416,28787,27778,28151,2348906.0
2010-11-16,28256,28628,27725,28044,1212753.0
2010-11-17,27619,28362,27406,27726,1698271.0
2010-11-18,28150,29000,27991,28841,1450893.0
2010-11-19,29531,30062,29159,29213,1752414.0
2010-11-22,29584,30062,29212,29266,1102186.0
2010-11-23,29000,29106,27884,28363,1895945.0
2010-11-24,27406,28150,27247,27832,1872239.0
2010-11-25,28203,28256,27778,27991,966581.0
2010-11-26,27938,28416,26822,27301,1308792.0
2010-11-29,27194,27513,25335,26079,3061051.0
2010-11-30,26079,26928,25707,26557,1601159.0
2010-12-01,26557,27353,26557,27301,1364370.0
2010-12-02,27831,28097,27619,28044,1696814.0
2010-12-03,28044,28628,27619,28044,1632910.0
2010-12-06,28309,28787,27725,27726,1484746.0
2010-12-07,27831,28575,27035,28469,1558597.0
2010-12-08,28681,28894,28150,28469,1200292.0
2010-12-09,28522,28628,27938,27938,1458871.0
2010-12-10,27831,28256,27566,27938,1308969.0
2010-12-13,28097,28681,27938,28257,1023325.0
2010-12-14,28469,29531,27991,29372,2463536.0
