날짜,시가,고가,저가,종가,거래량
2016-12-27,9980,9980,9895,9895,125250.0
2016-12-28,9900,9905,9880,9890,269045.0
2016-12-29,9835,9885,9835,9885,163206.0
2017-01-02,9885,9900,9855,9880,35502.0
2017-01-03,9885,9990,9815,9955,297608.0
2017-01-04,9910,9920,9865,9895,29842.0
2017-01-05,10145,10240,10100,10240,71283.0
2017-01-06,10265,10265,10125,10125,66204.0
2017-01-09,9970,9970,9860,9860,97761.0
2017-01-10,10000,10085,9955,10070,116337.0
2017-01-11,9995,10120,9995,10055,136010.0
2017-01-12,10165,10290,10165,10290,20662.0
2017-01-13,10320,10400,10290,10385,1094791.0
2017-01-16,10350,10355,10290,10290,329401.0
2017-01-17,10260,10425,10200,10425,400220.0
2017-01-18,10800,10800,10540,10555,413226.0
2017-01-19,10370,10410,10340,10410,365157.0
2017-01-20,10380,10515,10365,10515,467195.0
2017-01-23,10550,10585,10525,10585,384668.0
2017-01-24,10620,10640,10585,10620,358967.0
2017-01-25,10550,10585,10535,10585,307264.0
2017-01-26,10705,10730,10690,10700,327345.0
2017-01-31,10525,10635,10525,10635,284686.0
2017-02-01,10795,10800,10710,10710,390821.0
2017-02-02,10810,10935,10780,10910,188787.0
2017-02-03,10945,10950,10895,10895,254477.0
2017-02-06,11040,11115,11040,11105,390228.0
2017-02-07,11050,11050,10955,10985,341657.0
2017-02-08,10950,10995,10900,10925,446856.0
2017-02-09,10910,10990,10905,10940,562979.0
2017-02-10,10800,10875,10785,10845,465949.0
2017-02-13,10830,10880,10790,10820,514532.0
2017-02-14,10870,11085,10860,11085,500876.0
2017-02-15,11000,11080,10955,11010,447340.0
2017-02-16,11145,11150,10990,11020,528896.0
2017-02-17,11020,11020,10900,10930,515495.0
2017-02-20,10850,10935,10830,10895,302372.0
2017-02-21,10945,10945,10875,10935,248071.0
2017-02-22,11005,11055,11000,11000,322662.0
2017-02-23,11000,11110,11000,11065,403591.0
2017-02-24,11085,11265,11085,11195,382543.0
2017-02-27,11165,11215,11155,11160,274185.0
2017-02-28,11130,11225,11130,11225,304570.0
2017-03-02,11125,11125,10955,10995,248408.0
2017-03-03,10900,10900,10725,10725,294872.0
2017-03-06,10710,10760,10685,10695,250119.0
2017-03-07,10735,10905,10715,10905,264729.0
2017-03-08,10830,10950,10820,10925,286166.0
2017-03-09,10720,10745,10680,10680,281487.0
2017-03-10,10640,10735,10625,10685,331494.0
2017-03-13,10790,10910,10790,10910,367501.0
2017-03-14,10910,10910,10820,10865,289320.0
2017-03-15,10870,10950,10825,10945,273899.0
2017-03-16,11155,11210,11120,11170,299245.0
2017-03-17,11200,11225,11145,11155,396969.0
2017-03-20,11215,11385,11180,11385,301439.0
2017-03-21,11440,11505,11400,11405,300984.0
2017-03-22,11325,11375,11270,11340,231084.0
2017-03-23,11405,11440,11370,11370,309002.0
2017-03-24,11365,11390,11310,11345,207795.0
2017-03-27,11485,11540,11485,11520,319714.0
2017-03-28,11575,11575,11520,11545,385233.0
2017-03-29,11495,11555,11490,11525,259801.0
2017-03-30,11555,11555,11415,11445,348098.0
2017-03-31,11475,11475,11370,11445,313639.0
2017-04-03,11470,11555,11470,11485,254637.0
2017-04-04,11450,11460,11385,11385,205806.0
2017-04-05,11310,11360,11280,11315,275280.0
2017-04-06,11245,11265,11120,11135,223981.0
2017-04-07,11175,11175,11020,11110,187282.0
2017-04-10,11020,11020,10925,10955,213679.0
2017-04-11,10970,10970,10810,10865,204137.0
2017-04-12,10780,10955,10780,10955,247053.0
2017-04-13,11100,11255,11030,11185,214194.0
2017-04-14,11020,11195,10970,11015,250290.0
2017-04-17,11020,11090,11020,11035,35112.0
2017-04-18,11130,11130,10945,10950,9108.0
2017-04-19,10950,11010,10925,10965,11111.0
2017-04-20,10905,10995,10890,10985,201.0
2017-04-21,11010,11115,11005,11115,2109.0
2017-04-24,11145,11190,11090,11150,35480.0
2017-04-25,11195,11260,11040,11255,2556.0
2017-04-26,11320,11330,11215,11275,6837.0
2017-04-27,11170,11205,11150,11205,15136.0
2017-04-28,11180,11195,11040,11040,21148.0
2017-05-02,11040,11225,11040,11170,30666.0
2017-05-04,11185,11190,11115,11130,654.0
2017-05-08,11115,11180,11065,11160,753.0
2017-05-10,11160,11160,11065,11070,1182.0
2017-05-11,11115,11210,11115,11200,1315.0
2017-05-12,11210,11290,11185,11210,1731.0
2017-05-15,11265,11290,11215,11290,402.0
2017-05-16,11300,11435,11300,11430,27574.0
2017-05-17,11360,11435,11345,11420,18347.0
2017-05-18,11220,11320,11220,11280,26855.0
2017-05-19,11210,11260,11145,11235,10427.0
2017-05-22,11280,11465,11280,11405,5990.0
2017-05-23,11425,11425,11290,11290,12146.0
2017-05-24,11275,11275,11215,11235,10548.0
2017-05-25,11290,11440,11290,11430,11310.0
2017-05-26,11395,11415,11345,11360,689.0
2017-05-29,11375,11400,11335,11335,1019.0
2017-05-30,11310,11310,11270,11270,234.0
2017-05-31,11300,11375,11285,11375,586.0
2017-06-01,11355,11375,11320,11320,345.0
2017-06-02,11350,11380,11315,11315,151.0
2017-06-05,11380,11415,11370,11395,887.0
2017-06-07,11400,11400,11275,11275,1486.0
2017-06-08,11255,11325,11220,11325,768.0
2017-06-09,11305,11365,11290,11305,1987.0
2017-06-12,11255,11255,11225,11225,342.0
2017-06-13,11170,11200,11165,11200,176.0
2017-06-14,11200,11280,11200,11280,156.0
2017-06-15,11325,11370,11265,11265,5109.0
2017-06-16,11090,11180,10995,11070,997.0
2017-06-19,11100,11165,11100,11140,25520.0
2017-06-20,11100,11100,10985,11045,1053.0
2017-06-21,10940,10945,10870,10870,1441.0
2017-06-22,10930,10955,10910,10955,432.0
2017-06-23,10960,10970,10920,10970,2415.0
2017-06-26,10970,11060,10970,11000,10259.0
2017-06-27,11035,11035,11005,11010,2298.0
2017-06-28,10945,10955,10880,10880,3967.0
2017-06-29,10960,10975,10920,10930,2345.0
2017-06-30,10850,10900,10820,10880,521.0
2017-07-03,10905,10905,10800,10800,293.0
2017-07-04,10775,10805,10725,10725,1813.0
2017-07-05,10755,10795,10755,10755,162.0
2017-07-06,10810,10810,10620,10625,2057.0
2017-07-07,10655,10680,10620,10635,1231.0
2017-07-10,10720,10775,10720,10770,412.0
2017-07-11,10770,10785,10720,10735,529.0
2017-07-12,10795,10865,10795,10850,601.0
2017-07-13,10945,11030,10945,11025,2380.0
2017-07-14,11010,11055,10960,11055,2052.0
2017-07-17,11060,11200,11060,11155,966.0
2017-07-18,11155,11270,11155,11255,1751.0
2017-07-19,11265,11320,11260,11305,750.0
2017-07-20,11270,11275,11200,11215,232.0
2017-07-21,11275,11360,11260,11345,284.0
2017-07-24,11365,11460,11350,11425,91590.0
2017-07-25,11415,11430,11360,11415,1165.0
2017-07-26,11340,11350,11280,11305,508.0
2017-07-27,11350,11490,11350,11480,3409.0
2017-07-28,11405,11405,11290,11305,362.0
2017-07-31,11230,11340,11230,11340,456.0
2017-08-01,11355,11390,11305,11305,10176.0
2017-08-02,11295,11295,11205,11225,525.0
2017-08-03,11200,11200,11135,11155,590.0
2017-08-04,11180,11250,11170,11245,1490.0
2017-08-07,11165,11190,11150,11190,371.0
2017-08-08,11190,11235,11180,11220,461.0
2017-08-09,11065,11065,10975,11020,5211.0
2017-08-10,10955,10965,10840,10870,1026.0
2017-08-11,10890,10890,10775,10815,8941.0
2017-08-14,10920,10985,10920,10935,10109.0
2017-08-16,11090,11090,10865,10905,1756.0
2017-08-17,11055,11055,10970,10980,902.0
2017-08-18,10880,10900,10845,10895,2079.0
2017-08-21,10935,10960,10935,10935,31475.0
2017-08-22,11025,11035,10945,11035,1559.0
2017-08-23,11055,11125,11045,11065,2567.0
2017-08-24,11120,11170,11120,11135,4053.0
2017-08-25,11135,11140,11090,11120,608.0
2017-08-28,11200,11305,11200,11305,2214.0
2017-08-29,11200,11215,11145,11185,63837.0
2017-08-30,11230,11270,11215,11225,1145.0
2017-08-31,11215,11220,11145,11165,381.0
2017-09-01,11180,11260,11180,11250,1319.0
2017-09-04,11100,11135,11040,11040,1880.0
2017-09-05,11105,11110,11030,11085,497.0
