날짜,시가,고가,저가,종가,거래량
2010-01-04,64123,65629,63013,64996,1329003.0
2010-01-05,64678,65391,63568,64917,1084139.0
2010-01-06,64836,69354,64282,66818,2590053.0
2010-01-07,67214,69116,66025,67215,1303825.0
2010-01-08,68323,71098,67214,69435,2366466.0
2010-01-11,70068,71336,68720,69672,1733651.0
2010-01-12,69275,69671,67611,69356,807772.0
2010-01-13,68482,70543,68244,68246,1527054.0
2010-01-14,67769,69751,65391,67453,2459907.0
2010-01-15,68323,69275,67532,68642,1045698.0
2010-01-18,71336,75219,70464,74032,3525379.0
2010-01-19,73872,76250,72921,73952,1656032.0
2010-01-20,74665,76091,73714,74190,1401628.0
2010-01-21,73159,73952,72921,73714,663297.0
2010-01-22,72525,75299,72445,74824,1366491.0
2010-01-25,75378,76884,69116,71337,2759078.0
2010-01-26,71732,72604,66184,67770,2089581.0
2010-01-27,67769,68799,65787,67215,1426124.0
2010-01-28,68165,68244,65391,66818,1187923.0
2010-01-29,65232,66263,64440,65392,879897.0
2010-02-01,65867,66580,65074,66106,602028.0
2010-02-02,66580,68720,66422,66660,953560.0
2010-02-03,67532,68165,66422,66898,570825.0
2010-02-04,66977,68403,66897,67611,504317.0
2010-02-05,64836,65787,64757,65392,571421.0
2010-02-08,65312,65629,62696,64203,682524.0
2010-02-09,63410,64994,63013,64520,591041.0
2010-02-10,64994,66977,64599,65075,705227.0
2010-02-11,64994,67135,64915,65789,487879.0
2010-02-12,66897,67849,66184,67373,741906.0
2010-02-16,66897,68244,66422,67294,354309.0
2010-02-17,68720,69751,68165,68959,1021674.0
2010-02-18,69513,70306,68561,69672,668750.0
2010-02-19,69116,70226,68086,69514,634729.0
2010-02-22,70543,71098,69909,70544,585699.0
2010-02-23,70226,71019,70147,70702,306244.0
2010-02-24,70147,70543,69592,70147,357821.0
2010-02-25,70464,70940,68958,69118,381145.0
2010-02-26,69513,69513,68482,69197,221121.0
2010-03-02,70543,70702,69671,69672,424608.0
2010-03-03,70385,71019,70147,70465,541155.0
2010-03-04,71178,71178,70226,70544,386572.0
2010-03-05,70543,71178,69751,71099,400160.0
2010-03-08,71416,71732,70702,71337,325293.0
