날짜,시가,고가,저가,종가,거래량
2020-07-07,50005,50005,50000,50005,11254.0
2020-07-08,50005,50005,50005,50005,10396.0
2020-07-09,50005,50010,50005,50010,699.0
2020-07-10,50015,50015,50010,50010,1000.0
2020-07-13,50010,50010,50010,50010,1200.0
2020-07-14,50010,50010,50005,50010,257.0
2020-07-15,50010,50010,50010,50010,3.0
2020-07-16,50010,50010,50010,50010,100.0
2020-07-17,50015,50015,50015,50015,5.0
2020-07-20,50015,50015,50015,50015,0.0
2020-07-21,50020,50020,50020,50020,0.0
2020-07-22,50020,50020,50020,50020,9.0
2020-07-23,50025,50025,50025,50025,92.0
2020-07-24,50030,50030,50025,50025,112.0
2020-07-27,50025,50025,50025,50025,10.0
2020-07-28,50025,50025,50025,50025,4.0
2020-07-29,50025,50025,50025,50025,22107.0
2020-07-30,50030,50030,50030,50030,100.0
2020-07-31,50030,50030,50025,50025,51.0
2020-08-03,50030,50030,50025,50025,40001.0
2020-08-04,50030,50030,50025,50030,37007.0
2020-08-05,50035,50035,50030,50030,45014.0
2020-08-06,50040,50045,50035,50040,26004.0
2020-08-07,50035,50040,50030,50040,48196.0
2020-08-10,50040,50040,50035,50035,36016.0
2020-08-11,50045,50050,50040,50050,28009.0
2020-08-12,50045,50045,50040,50040,32002.0
2020-08-13,50050,50055,50045,50050,33846.0
2020-08-14,50050,50050,50045,50045,32008.0
2020-08-18,50055,50060,50045,50050,40010.0
2020-08-19,50060,50060,50050,50055,28019.0
2020-08-20,50060,50065,50050,50055,32109.0
2020-08-21,50060,50065,50050,50055,28456.0
2020-08-24,50065,50065,50055,50060,34532.0
2020-08-25,50065,50065,50055,50060,28017.0
2020-08-26,50065,50065,50045,50055,22040.0
2020-08-27,50060,50060,50055,50060,42057.0
2020-08-28,50080,50080,50055,50060,34007.0
2020-08-31,50070,50070,50060,50060,28226.0
2020-09-01,50065,50065,50060,50060,1004.0
2020-09-02,50065,50065,50065,50065,0.0
2020-09-03,50065,50065,50065,50065,90.0
2020-09-04,50070,50070,50070,50070,100.0
2020-09-07,50070,50070,50070,50070,22.0
2020-09-08,50075,50075,50070,50075,22.0
2020-09-09,50075,50075,50075,50075,5.0
2020-09-10,50075,50075,50075,50075,1.0
2020-09-11,50080,50080,50070,50075,4.0
2020-09-14,50075,50075,50075,50075,2.0
2020-09-15,50080,50080,50075,50075,180.0
2020-09-16,50075,50080,50075,50080,266.0
2020-09-17,50080,50080,50075,50075,602.0
2020-09-18,50080,50085,50080,50080,155.0
2020-09-21,50085,50085,50085,50085,101.0
2020-09-22,50085,50085,50080,50080,11.0
2020-09-23,50085,50085,50085,50085,178.0
2020-09-24,50085,50090,50085,50090,17.0
2020-09-25,50090,50090,50085,50085,22.0
2020-09-28,50090,50095,50090,50095,3.0
2020-09-29,50090,50090,50090,50090,100.0
2020-10-05,50095,50095,50095,50095,20.0
2020-10-06,50095,50095,50095,50095,1.0
2020-10-07,50095,50095,50095,50095,646.0
2020-10-08,50100,50100,50100,50100,40020.0
2020-10-12,50095,50100,50095,50100,24.0
2020-10-13,50100,50100,50100,50100,1.0
2020-10-14,50100,50100,50100,50100,4.0
2020-10-15,50100,50100,50100,50100,0.0
2020-10-16,50100,50100,50100,50100,0.0
2020-10-19,50105,50105,50105,50105,20.0
2020-10-20,50105,50110,50105,50110,74.0
2020-10-21,50110,50110,50105,50105,20.0
2020-10-22,50115,50115,50115,50115,1.0
2020-10-23,50115,50115,50115,50115,1.0
2020-10-26,50110,50110,50110,50110,627.0
2020-10-27,50105,50105,50105,50105,1.0
2020-10-28,50110,50110,50110,50110,124.0
2020-10-29,50120,50120,50120,50120,40.0
2020-10-30,50120,50120,50120,50120,1.0
2020-11-02,50120,50120,50120,50120,1.0
2020-11-03,50120,50120,50120,50120,10.0
2020-11-04,50120,50120,50120,50120,0.0
2020-11-05,50120,50120,50115,50115,8.0
2020-11-06,50120,50125,50120,50125,51.0
2020-11-09,50120,50125,50120,50125,2.0
2020-11-10,50125,50125,50125,50125,10.0
2020-11-11,50125,50125,50125,50125,101.0
2020-11-12,50125,50125,50125,50125,40043.0
2020-11-13,50130,50130,50130,50130,10.0
2020-11-16,50125,50125,50125,50125,1.0
2020-11-17,50130,50130,50130,50130,45100.0
2020-11-18,50130,50130,50130,50130,220.0
2020-11-19,50135,50135,50135,50135,206.0
2020-11-20,50135,50135,50135,50135,0.0
2020-11-23,50135,50135,50135,50135,10.0
2020-11-24,50135,50135,50135,50135,30.0
2020-11-25,50135,50135,50135,50135,0.0
2020-11-26,50140,50140,50140,50140,159804.0
2020-11-27,50145,50145,50145,50145,1.0
2020-11-30,50145,50145,50145,50145,0.0
2020-12-01,50145,50145,50145,50145,3.0
2020-12-02,50145,50145,50145,50145,1.0
2020-12-03,50145,50145,50145,50145,1.0
2020-12-04,50150,50150,50150,50150,100.0
2020-12-07,50150,50150,50150,50150,10.0
2020-12-08,50150,50150,50150,50150,5.0
2020-12-09,50150,50150,50150,50150,1.0
2020-12-10,50155,50155,50150,50150,40005.0
2020-12-11,50150,50155,50150,50155,426.0
2020-12-14,50150,50155,50150,50155,23.0
2020-12-15,50155,50155,50155,50155,10.0
2020-12-16,50155,50155,50155,50155,5.0
2020-12-17,50160,50160,50160,50160,5.0
2020-12-18,50160,50160,50160,50160,398.0
2020-12-21,50160,50160,50160,50160,4.0
2020-12-22,50160,50160,50160,50160,10.0
2020-12-23,50160,50165,50160,50165,55.0
2020-12-24,50165,50165,50165,50165,0.0
2020-12-28,50165,50165,50165,50165,150.0
2020-12-29,50170,50170,50170,50170,10.0
2020-12-30,50170,50170,50170,50170,10.0
2021-01-04,50175,50175,50175,50175,714.0
2021-01-05,50170,50175,50170,50175,3698.0
2021-01-06,50175,50175,50175,50175,0.0
2021-01-07,50180,50180,50180,50180,12.0
2021-01-08,50175,50175,50175,50175,4310.0
