날짜,시가,고가,저가,종가,거래량
2020-09-18,2020,2030,2005,2005,227158.0
2020-09-21,2005,2020,2005,2015,12121.0
2020-09-22,2010,2015,2005,2015,14513.0
2020-09-23,2010,2020,2005,2020,4700.0
2020-09-24,2020,2020,2000,2020,29518.0
2020-09-25,2005,2020,2005,2020,16297.0
2020-09-28,2005,2020,2000,2020,110102.0
2020-09-29,2020,2020,2000,2010,20627.0
2020-10-05,2010,2010,2000,2010,10138.0
2020-10-06,2010,2010,2000,2005,12350.0
2020-10-07,2005,2010,1990,2005,262303.0
2020-10-08,2000,2010,2000,2010,10110.0
2020-10-12,2000,2010,2000,2010,10066.0
2020-10-13,2000,2020,2000,2000,28617.0
2020-10-14,2010,2025,2000,2020,27436.0
2020-10-15,2025,2025,2010,2025,3007.0
2020-10-16,2020,2030,2020,2030,17860.0
2020-10-19,2030,2030,2020,2030,9410.0
2020-10-20,2030,2040,2020,2040,15578.0
2020-10-21,2030,2040,2030,2040,8573.0
2020-10-22,2030,2035,2030,2030,8079.0
2020-10-23,2030,2030,2030,2030,0.0
2020-10-26,2040,2040,2025,2030,33.0
2020-10-27,2030,2030,2030,2030,530.0
2020-10-28,2030,2030,2030,2030,3316.0
2020-10-29,2025,2030,2025,2030,6.0
2020-10-30,2040,2040,2020,2020,2659.0
2020-11-02,2005,2020,2005,2020,590.0
2020-11-03,2020,2055,2015,2015,6062.0
2020-11-04,2020,2020,2010,2020,13145.0
2020-11-05,2015,2020,2010,2010,5426.0
2020-11-06,2005,2020,2005,2010,2583.0
2020-11-09,2010,2020,2000,2020,4441.0
2020-11-10,2010,2020,2010,2020,11.0
2020-11-11,2015,2020,2015,2015,69.0
2020-11-12,2020,2020,2015,2020,102.0
2020-11-13,2020,2030,2020,2030,359.0
2020-11-16,2020,2020,2020,2020,5977.0
2020-11-17,2020,2020,2020,2020,306.0
2020-11-18,2015,2020,2015,2020,71.0
2020-11-19,2020,2020,2020,2020,540.0
2020-11-20,2015,2060,2015,2020,41.0
2020-11-23,2025,2025,2010,2025,14.0
2020-11-24,2060,2060,2020,2025,80.0
2020-11-25,2020,2025,2020,2025,176.0
2020-11-26,2015,2025,2015,2025,1095.0
2020-11-27,2020,2060,2020,2050,5656.0
2020-11-30,2040,2040,2040,2040,0.0
2020-12-01,2030,2050,2030,2050,4292.0
2020-12-02,2030,2050,2030,2050,20040.0
2020-12-03,2060,2060,2015,2020,388.0
2020-12-04,2050,2050,2025,2030,1330.0
2020-12-07,2050,2050,2050,2050,10.0
2020-12-08,2030,2040,2030,2040,52524.0
2020-12-09,2050,2050,2035,2040,105.0
2020-12-10,2040,2050,2040,2050,715.0
2020-12-11,2045,2050,2005,2050,3720.0
2020-12-14,2050,2060,2050,2050,8472.0
2020-12-15,2060,2060,2055,2055,25.0
2020-12-16,2060,2060,2055,2060,2383.0
2020-12-17,2015,2085,2015,2085,326.0
2020-12-18,2090,2090,2080,2080,1449.0
2020-12-21,2080,2080,2050,2080,1123.0
2020-12-22,2030,2625,2030,2065,1166092.0
2020-12-23,2080,2085,2045,2050,52268.0
2020-12-24,2070,2100,2040,2065,45951.0
2020-12-28,2085,2085,2040,2045,20850.0
2020-12-29,2040,2085,2040,2065,21175.0
2020-12-30,2065,2090,2055,2065,5196.0
2021-01-04,2065,2085,2055,2080,7262.0
2021-01-05,2065,2070,2060,2060,20485.0
2021-01-06,2075,2075,2050,2060,33832.0
2021-01-07,2050,2080,2050,2060,4727.0
2021-01-08,2050,2080,2050,2065,16880.0
2021-01-11,2065,2080,2060,2060,11889.0
2021-01-12,2045,2080,2045,2055,1046.0
2021-01-13,2085,2085,2060,2075,11032.0
2021-01-14,2050,2090,2050,2070,23323.0
2021-01-15,2055,2090,2055,2080,1704.0
2021-01-18,2080,2105,2060,2105,4299.0
2021-01-19,2070,2105,2050,2060,32135.0
2021-01-20,2095,2095,2055,2065,34340.0
2021-01-21,2065,2090,2060,2080,2413.0
