날짜,시가,고가,저가,종가,거래량
2010-01-04,25300,25300,25050,25150,731.0
2010-01-05,25350,25350,25000,25000,2611.0
2010-01-06,25000,25300,25000,25300,2430.0
2010-01-07,25100,25300,25000,25300,2097.0
2010-01-08,25150,25150,25000,25150,542.0
2010-01-11,25350,25350,25100,25100,1586.0
2010-01-12,25200,25600,25150,25300,1121.0
2010-01-13,25150,25250,25150,25200,363.0
2010-01-14,25200,25300,25100,25300,1890.0
2010-01-15,25500,26200,25500,25900,11488.0
2010-01-18,25500,25900,25500,25500,4703.0
2010-01-19,25500,25650,25300,25300,2474.0
2010-01-20,25600,25600,25400,25500,2344.0
2010-01-21,25550,25550,25300,25450,2250.0
2010-01-22,25250,25650,25100,25650,830.0
2010-01-25,25600,25600,25150,25500,406.0
2010-01-26,25200,25450,25100,25450,1406.0
2010-01-27,25450,25450,25150,25300,1451.0
2010-01-28,25150,25250,25000,25100,1611.0
2010-01-29,25000,25000,24700,24700,1544.0
2010-02-01,25000,25000,24450,24650,4612.0
2010-02-02,24650,24950,24650,24900,1130.0
2010-02-03,24900,24950,24650,24950,801.0
2010-02-04,24950,24950,24600,24750,1250.0
2010-02-05,24600,24600,24300,24600,3114.0
2010-02-08,24300,24450,24000,24000,12215.0
2010-02-09,24000,24300,23900,23950,3576.0
2010-02-10,24050,24050,23900,23950,5479.0
2010-02-11,24000,24100,23800,24000,1656.0
2010-02-12,24100,24100,23800,23900,6880.0
2010-02-16,24000,24150,23950,24100,7339.0
2010-02-17,24100,24300,24000,24100,5491.0
2010-02-18,24100,24200,24000,24100,4430.0
2010-02-19,24050,24100,23900,24050,12290.0
2010-02-22,24050,24250,24050,24150,1291.0
2010-02-23,23800,24000,23800,24000,5372.0
2010-02-24,24000,24150,23900,24150,3820.0
2010-02-25,24100,24150,23900,24000,3930.0
2010-02-26,23900,24000,23800,24000,4681.0
2010-03-02,24000,24000,23950,24000,970.0
2010-03-03,24000,24100,23950,24000,2362.0
2010-03-04,24200,24200,24000,24050,2440.0
2010-03-05,24000,24100,23950,24000,1207.0
2010-03-08,24000,24150,24000,24100,1801.0
2010-03-09,24100,24150,24050,24150,1171.0
2010-03-10,24250,24300,24100,24100,408.0
2010-03-11,24050,24150,24000,24100,7461.0
2010-03-12,24050,24250,24000,24050,9722.0
2010-03-15,24100,24200,24100,24200,71.0
2010-03-16,24200,24300,24100,24250,927.0
2010-03-17,24250,24300,24250,24300,1491.0
2010-03-18,24500,24500,24300,24300,991.0
2010-03-19,24300,24500,24300,24500,600.0
2010-03-22,24400,24650,24400,24450,1550.0
2010-03-23,24350,25350,24350,24550,2450.0
2010-03-24,24600,24600,24500,24600,1591.0
2010-03-25,24700,24900,24650,24700,1100.0
2010-03-26,24750,25100,24750,25000,1392.0
2010-03-29,25200,25200,24900,25000,2711.0
2010-03-30,25200,25200,24850,25050,2601.0
2010-03-31,24900,24950,24800,24800,10403.0
2010-04-01,25000,25000,24750,24750,4933.0
2010-04-02,24800,24850,24700,24850,980.0
2010-04-05,24850,25100,24800,24900,1330.0
2010-04-06,25000,25050,24800,24900,1260.0
2010-04-07,24900,25000,24800,24900,1944.0
2010-04-08,24900,25000,24500,24900,2970.0
2010-04-09,24900,24900,24850,24850,2140.0
2010-04-12,25000,25000,24900,24900,3120.0
2010-04-13,24900,25000,24850,25000,1020.0
2010-04-14,25000,25000,24850,24850,1767.0
2010-04-15,25000,25000,24800,24850,520.0
2010-04-16,25000,25000,24850,24850,4091.0
2010-04-19,24800,24800,24750,24750,140.0
2010-04-20,25000,25200,24700,24950,2304.0
2010-04-21,24850,25000,24800,24850,1400.0
2010-04-22,24900,25000,24850,25000,2441.0
2010-04-23,24950,25000,24750,24850,4641.0
2010-04-26,25000,25000,24500,24500,10048.0
2010-04-27,24750,24850,24600,24600,3200.0
2010-04-28,24500,24650,24300,24600,5807.0
2010-04-29,24500,24850,24350,24550,5456.0
2010-04-30,24550,24650,24400,24550,1601.0
2010-05-03,24500,24500,24200,24450,942.0
2010-05-04,24450,24500,24200,24500,2970.0
2010-05-06,24500,24500,24250,24350,4781.0
2010-05-07,24050,24100,23650,23650,20567.0
2010-05-10,23200,23950,23150,23950,9205.0
2010-05-11,23900,24200,23750,23900,1136.0
2010-05-12,23900,24000,23900,24000,1293.0
2010-05-13,23900,24000,23900,24000,1972.0
2010-05-14,24000,24200,23750,23850,1020.0
2010-05-17,23850,24000,23850,23850,460.0
2010-05-18,23850,23900,23800,23850,1181.0
2010-05-19,23800,24900,23750,23800,2090.0
2010-05-20,24000,24700,23900,23900,1410.0
2010-05-24,23800,24250,23800,24050,1260.0
2010-05-25,23800,23950,23300,23800,1730.0
2010-05-26,23800,24000,23700,23950,1160.0
2010-05-27,23800,24000,23650,24000,1029.0
2010-05-28,24400,24400,24050,24200,283.0
2010-05-31,24050,24050,23850,23950,1893.0
2010-06-01,23950,24400,23950,24000,790.0
2010-06-03,24000,24100,24000,24100,2940.0
2010-06-04,24200,24200,23950,24050,3620.0
2010-06-07,23900,23950,23600,23950,1371.0
2010-06-08,23950,24200,23950,24000,567.0
2010-06-09,24000,24100,23800,24100,2060.0
2010-06-10,24000,24200,24000,24200,1400.0
2010-06-11,24000,24100,23800,23900,7610.0
2010-06-14,24000,24050,23950,23950,8552.0
2010-06-15,23950,24000,23800,23850,2770.0
2010-06-16,24000,24100,24000,24000,1080.0
2010-06-17,24100,24100,23850,23950,1650.0
2010-06-18,23950,23950,23800,23950,4470.0
2010-06-21,23950,24100,23900,23950,10770.0
2010-06-22,23950,23950,23850,23850,3491.0
2010-06-23,24000,24000,23850,24000,4210.0
2010-06-24,23850,24000,23850,24000,910.0
2010-06-25,23950,24000,23800,23900,1870.0
2010-06-28,24000,24000,23900,23900,4910.0
2010-06-29,23900,23900,23600,23800,5871.0
2010-06-30,23650,23750,23650,23700,1064.0
2010-07-01,23650,23800,23650,23750,2356.0
2010-07-02,23750,23900,23750,23900,1270.0
2010-07-05,23950,24000,23800,23950,1480.0
2010-07-06,23950,23950,23800,23900,995.0
2010-07-07,23950,23950,23750,23750,2488.0
2010-07-08,23900,23900,23700,23750,4861.0
2010-07-09,23750,23750,23650,23750,4882.0
2010-07-12,23850,23850,23700,23700,3060.0
2010-07-13,23750,23750,23700,23700,1620.0
2010-07-14,23700,23900,23600,23800,4330.0
2010-07-15,23800,23800,23550,23600,6480.0
2010-07-16,23700,23800,23700,23800,1021.0
2010-07-19,23650,23800,23650,23750,848.0
2010-07-20,23700,23750,23650,23700,2386.0
2010-07-21,23800,23850,23700,23700,2750.0
2010-07-22,23750,23850,23650,23700,1784.0
2010-07-23,23750,23850,23700,23850,6751.0
2010-07-26,23800,23800,23600,23600,9390.0
2010-07-27,23650,23850,23650,23650,2991.0
2010-07-28,23750,23800,23750,23800,1830.0
2010-07-29,23800,23950,23800,23800,1450.0
2010-07-30,23950,23950,23700,23750,990.0
2010-08-02,23600,23800,23600,23700,8659.0
2010-08-03,23700,23700,23550,23600,3935.0
2010-08-04,23600,23700,23600,23700,5510.0
2010-08-05,23550,23750,23550,23650,3470.0
2010-08-06,23600,23800,23600,23700,3542.0
2010-08-09,23650,23700,23650,23700,360.0
2010-08-10,23800,23800,23600,23700,501.0
2010-08-11,23650,23700,23600,23600,619.0
2010-08-12,23600,23700,23550,23550,3140.0
2010-08-13,23550,23650,23500,23550,4224.0
2010-08-16,23600,23600,23500,23600,920.0
2010-08-17,23600,23800,23500,23500,7260.0
2010-08-18,23550,23600,23500,23600,7630.0
2010-08-19,23500,23600,23500,23550,1984.0
2010-08-20,23650,23700,23600,23600,1460.0
2010-08-23,23650,23950,23650,23650,270.0
2010-08-24,23650,23800,23650,23700,820.0
2010-08-25,23650,23700,23600,23650,1608.0
2010-08-26,23650,23900,23650,23750,1514.0
2010-08-27,23650,23850,23650,23650,800.0
2010-08-30,23750,23800,23700,23750,7460.0
2010-08-31,23700,23750,23650,23750,11421.0
2010-09-01,23800,23800,23750,23750,1820.0
2010-09-02,23800,24000,23800,23800,2164.0
2010-09-03,23850,23900,23800,23800,2600.0
2010-09-06,23850,23850,23500,23600,7815.0
2010-09-07,23800,23800,23550,23750,1524.0
2010-09-08,23650,23650,23650,23650,776.0
