날짜,시가,고가,저가,종가,거래량
2013-02-19,13050,14000,11850,12000,4905175.0
2013-02-20,12250,12650,12000,12150,1289661.0
2013-02-21,12200,12450,11950,12400,641031.0
2013-02-22,12250,12700,12150,12500,520713.0
2013-02-25,12600,13000,12350,12700,435246.0
2013-02-26,12700,12900,12450,12700,206727.0
2013-02-27,12700,12700,12250,12500,243240.0
2013-02-28,12500,12650,12300,12450,224640.0
2013-03-04,12450,13800,12450,13400,695783.0
2013-03-05,13600,13650,13150,13350,359600.0
2013-03-06,13500,14350,13400,13650,524511.0
2013-03-07,13500,14100,13300,13750,239642.0
2013-03-08,13850,14100,13600,13800,124693.0
2013-03-11,13950,14800,13800,14550,473067.0
2013-03-12,14800,16300,14600,15400,654294.0
2013-03-13,15500,15500,14700,15150,312620.0
2013-03-14,15050,15200,14750,14950,130192.0
2013-03-15,14950,15200,14500,14600,191211.0
2013-03-18,14400,14650,14050,14450,122640.0
2013-03-19,13950,14300,13100,13900,833909.0
2013-03-20,13800,14450,13800,14100,199765.0
2013-03-21,14250,14250,13900,13900,104952.0
2013-03-22,13900,14100,13600,13850,152668.0
2013-03-25,13950,14650,13950,14550,238390.0
2013-03-26,14550,14750,14250,14650,158560.0
2013-03-27,14500,14600,14100,14200,123276.0
2013-03-28,14250,14400,13750,14150,125318.0
2013-03-29,14100,14300,13800,14150,127658.0
2013-04-01,14300,14400,13800,13850,134033.0
2013-04-02,13850,14000,13400,13550,93263.0
2013-04-03,13550,13850,13550,13750,61894.0
2013-04-04,13600,13750,13050,13600,108641.0
2013-04-05,13700,13700,13200,13250,57260.0
2013-04-08,13100,13350,12900,12900,85848.0
2013-04-09,12750,13400,12300,12850,144936.0
2013-04-10,12950,13250,12700,13000,63082.0
2013-04-11,13350,13650,13100,13550,65779.0
2013-04-12,13600,13750,13350,13650,92545.0
2013-04-15,13500,14550,13500,14250,212914.0
2013-04-16,14000,14550,14000,14250,139299.0
2013-04-17,14400,14550,14200,14350,84462.0
2013-04-18,14350,14500,13800,13850,86157.0
2013-04-19,14150,14150,13300,13850,115760.0
2013-04-22,13900,14450,13500,14350,116635.0
2013-04-23,14500,15100,14250,14950,157447.0
2013-04-24,15050,15200,14700,14950,114068.0
2013-04-25,15000,15450,14800,15050,282023.0
2013-04-26,14950,15200,14700,14950,128467.0
2013-04-29,14800,15100,14650,14950,78203.0
2013-04-30,14950,15300,14750,14900,105122.0
2013-05-02,14900,15000,14600,14850,71315.0
2013-05-03,15050,15050,14600,14900,44017.0
2013-05-06,14900,15850,14850,15600,256150.0
2013-05-07,15800,16200,15600,15800,171091.0
2013-05-08,15950,16100,15550,15950,103106.0
2013-05-09,15800,16000,15400,15700,119203.0
2013-05-10,15650,15800,14850,15100,242154.0
2013-05-13,15100,15100,14400,14900,95165.0
2013-05-14,14750,15150,13350,14350,421076.0
2013-05-15,14250,14700,13950,14300,112845.0
2013-05-16,14400,14600,14150,14600,58081.0
2013-05-20,14500,14800,14350,14600,69074.0
2013-05-21,14550,14700,14300,14650,58197.0
2013-05-22,14600,14950,14450,14550,102904.0
2013-05-23,14400,14600,13700,14000,131454.0
2013-05-24,14200,14200,13400,13900,223583.0
2013-05-27,13900,14200,13650,14050,42511.0
2013-05-28,14150,14250,13650,14250,79200.0
2013-05-29,14250,14300,13700,13900,93921.0
2013-05-30,13900,14350,13700,14200,62831.0
2013-05-31,14150,15450,14150,15200,308981.0
2013-06-03,15050,15450,14950,15150,94931.0
2013-06-04,15200,15400,14950,15150,88856.0
2013-06-05,15050,15250,14700,14950,57872.0
2013-06-07,15050,15200,14100,14100,76818.0
2013-06-10,13900,14350,13650,14300,120033.0
2013-06-11,14450,14550,14100,14150,52875.0
2013-06-12,14150,14300,14000,14250,41568.0
2013-06-13,14050,14250,13350,13550,121424.0
2013-06-14,13700,13800,13100,13250,62570.0
2013-06-17,13250,13300,12750,12950,58803.0
2013-06-18,12850,13450,12850,13300,23191.0
2013-06-19,13500,13700,13000,13400,32478.0
2013-06-20,13050,13600,12900,13600,31268.0
2013-06-21,13100,13250,12900,13000,27476.0
2013-06-24,13150,13150,12650,12700,32186.0
2013-06-25,12400,12600,10900,11600,120988.0
2013-06-26,11550,11950,10900,11350,111120.0
2013-06-27,11450,11950,11450,11850,61341.0
2013-06-28,12000,12450,12000,12050,50329.0
2013-07-01,11950,12250,11850,12050,14923.0
2013-07-02,12100,12200,11250,11600,120847.0
2013-07-03,11600,11950,11300,11700,67020.0
2013-07-04,11900,11900,11400,11750,33165.0
2013-07-05,11900,12150,11750,11850,38626.0
2013-07-08,11900,11900,11450,11550,13447.0
2013-07-09,11550,11800,11300,11500,15722.0
2013-07-10,11550,11750,11250,11600,45203.0
2013-07-11,11600,12150,11450,12000,66024.0
2013-07-12,12100,12100,11800,11900,17692.0
2013-07-15,11950,12000,11750,11850,32145.0
2013-07-16,11900,12400,11900,12300,56057.0
2013-07-17,12350,12700,12150,12600,46311.0
2013-07-18,12750,12750,12300,12350,16105.0
2013-07-19,12450,12600,12200,12350,17567.0
2013-07-22,12500,13950,12350,13150,315040.0
2013-07-23,13000,13350,12750,12750,120172.0
2013-07-24,12700,13200,12600,12950,45496.0
2013-07-25,12750,12900,12450,12800,60750.0
2013-07-26,12650,12950,12600,12700,24551.0
2013-07-29,12650,12800,11950,12100,62893.0
2013-07-30,12000,12700,11900,12550,44084.0
2013-07-31,12650,12650,12150,12450,40424.0
2013-08-01,12450,12550,12150,12150,33617.0
2013-08-02,12250,12250,11900,12000,34482.0
2013-08-05,12550,13600,12400,12450,319430.0
2013-08-06,12650,13050,12450,12850,112516.0
2013-08-07,12750,13050,12550,13050,79596.0
2013-08-08,13200,13550,13000,13200,147002.0
2013-08-09,13200,13750,13000,13100,52159.0
2013-08-12,13000,13650,12850,13400,98900.0
2013-08-13,13350,13850,13150,13400,77378.0
2013-08-14,13450,13850,13300,13600,70656.0
2013-08-16,13400,13950,13400,13600,43368.0
2013-08-19,13900,13900,13200,13550,52064.0
2013-08-20,13550,13550,12650,13100,71332.0
2013-08-21,13000,13200,12400,13000,83124.0
2013-08-22,12900,12900,12550,12600,24663.0
2013-08-23,12550,13050,12550,12800,37239.0
2013-08-26,12950,13450,12800,13400,55696.0
2013-08-27,13150,13500,12650,13200,55690.0
2013-08-28,13000,13150,12700,13150,59198.0
2013-08-29,13050,13550,12900,13000,73418.0
2013-08-30,13000,13150,12400,12650,85149.0
2013-09-02,12450,12700,12400,12650,21794.0
2013-09-03,12650,12800,12500,12500,21000.0
2013-09-04,12600,12600,12250,12300,59984.0
