날짜,시가,고가,저가,종가,거래량,거래대금
2010-01-04,13108.68,13182.41,12940.78,13066.41,605639,1778754595
2010-01-05,13030.36,13225.31,12941.72,13096.44,913679,2740551480
2010-01-06,13156.26,13182.28,12988.63,13169.66,1193820,3450511125
2010-01-07,13225.69,13244.18,13051.06,13084.63,795511,2466559365
2010-01-08,13220.91,13254.5,13097.42,13204.44,647042,2049935820
2010-01-11,13362.36,13370.87,13195.37,13316.61,700707,1807415340
2010-01-12,13418.13,13456.96,13231.48,13282.77,628592,1854972190
2010-01-13,13292.22,13365.56,12961.58,12978.62,676061,1894486550
2010-01-14,13046.23,13171.59,13005.72,13085.6,416128,1405782420
2010-01-15,13115.69,13227.97,13097.54,13200.47,911807,2665926705
2010-01-18,13309.39,13351.42,13160.06,13169.88,873078,2866767380
2010-01-19,13223.19,13254.64,13014.21,13091.58,1352227,4768160600
2010-01-20,13166.23,13329.37,13100.28,13175.36,1026479,3429520925
2010-01-21,13208.42,13324.82,13139.02,13324.82,1136659,3768186520
2010-01-22,13271.91,13337.86,13067.99,13227.62,1730977,5381401750
2010-01-25,13194.72,13399.83,13056.4,13097.07,1418173,4647702310
2010-01-26,13133.52,13197.85,12846.74,12879.74,1202367,3431867860
2010-01-27,12999.79,13060.59,12700.61,12873.12,838289,3374569245
2010-01-28,12878.79,13067.67,12664.75,12745.09,976603,3051239920
2010-01-29,12667.85,12674.92,12314.52,12379.45,2497020,6908814215
2010-02-01,12511.84,12570.17,12280.75,12417.49,515866,1466367010
2010-02-02,12671.42,12676.57,12351.63,12351.63,628088,2232565590
2010-02-03,12517.35,12557.14,12361.69,12542.68,463107,1760416740
2010-02-04,12643.35,12657.26,12280.03,12534.92,618061,2347048885
2010-02-05,12232.69,12344.62,11989.76,12175.17,863179,2614351445
2010-02-08,12254.75,12309.45,12048.96,12122.42,1093210,3075034810
2010-02-09,12064.21,12314.29,12046.08,12314.29,359415,1034943525
2010-02-10,12403.64,12502.82,12277.96,12485.47,508941,1539266020
2010-02-11,12461.43,12721.26,12451.08,12678.21,330268,1033334080
2010-02-12,12735.72,12854.27,12646.39,12841.45,380622,1566413570
2010-02-16,12883.64,13300.71,12837.67,13180.35,301310,1472866185
2010-02-17,13288.58,13327.14,13048.59,13123.29,383673,1697044225
2010-02-18,13151.85,13175.13,13030.35,13081.19,392388,1314114230
2010-02-19,13000.28,13212.82,12993.91,13030.0,370821,1177295315
2010-02-22,13210.82,13257.32,13092.37,13142.14,322188,1029089850
2010-02-23,13156.05,13241.88,13108.93,13205.69,280858,886187950
2010-02-24,13259.45,13259.45,13130.59,13175.29,337366,1112324235
2010-02-25,13311.92,14242.19,13276.09,13354.84,434704,2070115130
2010-02-26,13726.7,13726.7,12723.98,13345.12,226350,1042950405
2010-03-02,13542.92,13567.35,13256.24,13475.81,246840,992427305
2010-03-03,13462.47,13552.13,13340.74,13405.47,381620,1542925535
2010-03-04,13630.72,13630.72,13265.07,13435.99,282166,1020979615
2010-03-05,13507.92,13817.82,13403.54,13717.5,399536,2545803930
2010-03-08,13877.39,14293.62,13753.18,14138.4,428857,3589920805
2010-03-09,14193.41,14262.5,13914.32,13933.55,331579,1872996055
2010-03-10,13876.71,14018.72,13653.17,13653.17,501487,1862935280
2010-03-11,13510.52,13711.86,13501.05,13579.68,420577,1593716070
2010-03-12,13586.45,14064.4,13586.45,14064.4,348964,2051461265
2010-03-15,14122.61,14313.76,14030.26,14114.7,369423,3629330060
2010-03-16,14219.45,14239.32,14073.71,14115.21,673557,2933926680
2010-03-17,14117.67,14517.87,14117.67,14517.87,1286895,4089994410
2010-03-18,14497.52,14525.75,14326.12,14420.77,451112,2054615730
2010-03-19,14616.6,14651.64,14410.08,14510.83,440091,1786350830
2010-03-22,14512.22,14516.11,14126.41,14129.56,468490,2056294710
2010-03-23,14182.01,14360.76,14134.27,14179.37,589620,1810873295
2010-03-24,14288.51,14288.51,14100.08,14155.96,1751187,6312998745
2010-03-25,14158.6,14265.56,14074.25,14180.35,1648765,4097881130
2010-03-26,14261.99,14329.96,13992.4,14218.2,1296084,3259801105
2010-03-29,14192.37,14761.17,14047.25,14695.34,2088745,6544299485
2010-03-30,15045.31,15264.64,14985.59,15095.7,4437690,16740243555
2010-03-31,15072.15,15234.8,14849.29,15234.8,2210775,9116525170
2010-04-01,15179.02,15220.79,15010.71,15010.71,1533061,5995804110
2010-04-02,15029.7,15142.39,14590.57,14590.57,1265165,5021112490
2010-04-05,14773.8,14987.95,14687.69,14872.15,3232269,12941943675
2010-04-06,14857.16,14951.84,14571.9,14940.08,1208787,6747539775
2010-04-07,14971.1,15508.88,14953.05,15346.89,2321122,9365676350
2010-04-08,15445.47,15454.02,15150.19,15391.43,1045051,3969530380
2010-04-09,15455.42,15468.86,15085.45,15202.65,1511553,5763738405
2010-04-12,15328.13,15345.2,14880.68,14952.59,1015438,3738383030
2010-04-13,15155.39,15188.58,14844.4,14879.86,1838052,8904146725
2010-04-14,14994.47,14996.42,14794.87,14881.88,1160602,4500897165
2010-04-15,14967.13,15034.13,14720.41,14790.75,917321,3717880930
2010-04-16,14869.77,14905.63,14586.21,14586.3,1069352,3784540525
2010-04-19,14371.12,14616.52,14365.33,14474.03,1099884,4093544610
2010-04-20,14605.54,14934.23,14605.54,14815.89,811850,2817381590
2010-04-21,14927.77,15178.1,14849.0,14945.66,1748928,6410474055
2010-04-22,14906.83,14971.61,14663.93,14837.63,761011,2916175270
2010-04-23,14844.65,14936.74,14729.17,14764.42,656647,2197667130
2010-04-26,14938.35,14944.96,14639.4,14781.68,698708,2465235625
2010-04-27,14792.74,14913.76,14598.38,14661.55,885716,2947503655
2010-04-28,14529.2,14557.69,14363.66,14453.97,798080,2833133245
2010-04-29,14460.09,14737.78,14358.42,14414.02,740337,2333127140
2010-04-30,14549.92,14667.56,14375.17,14667.56,520086,2462338380
2010-05-03,14656.85,14967.84,14454.18,14967.84,980050,3456986580
2010-05-04,15021.74,15598.58,15021.74,15284.58,788588,5129894260
2010-05-06,15120.45,15922.65,14933.43,15886.23,526179,5270808295
2010-05-07,15471.47,15803.2,15311.53,15659.96,575625,2973060525
2010-05-10,15717.3,15858.12,15530.84,15777.63,346944,2865402330
2010-05-11,15931.43,16484.61,15931.43,15944.08,1127907,6955526835
2010-05-12,16165.9,16194.64,15767.74,15901.04,352194,2561184905
2010-05-13,16175.1,16180.84,15807.46,15996.39,450091,2467691830
2010-05-14,16205.15,17004.18,16173.96,16898.55,567247,7746035665
2010-05-17,16955.17,17390.61,16751.44,16899.53,562522,4257370990
2010-05-18,17090.44,17184.76,16495.15,16593.78,822706,4066185325
2010-05-19,16536.27,16536.27,15834.98,16327.1,1339913,4848897435
2010-05-20,16378.47,16540.45,15383.65,15650.71,1054950,3696984665
2010-05-24,15520.14,15992.39,15201.27,15761.49,523924,2502854005
2010-05-25,15879.21,15896.76,14931.8,15493.2,1049206,4363745860
2010-05-26,15763.12,15825.08,15472.73,15625.56,624300,3385982755
