날짜,시가,고가,저가,종가,거래량,거래대금
2010-01-04,228.11,228.51,226.24,227.44,10910123,227712932125
2010-01-05,227.62,227.62,224.49,225.96,19649187,247118610844
2010-01-06,226.3,228.63,224.76,226.91,42602241,430737087655
2010-01-07,226.75,227.49,225.05,225.69,22879918,248938707390
2010-01-08,227.65,227.92,223.01,226.6,18278635,253984851415
2010-01-11,228.02,234.85,227.46,233.22,18866685,446560576790
2010-01-12,234.08,234.64,231.11,234.02,21493716,324105326040
2010-01-13,232.42,233.06,228.13,229.06,19369746,298429304905
2010-01-14,230.19,233.51,228.32,230.3,21184601,316724241290
2010-01-15,231.74,231.74,226.55,226.97,12448415,264092501275
2010-01-18,227.09,227.56,223.52,227.25,16083237,287734344155
2010-01-19,227.91,230.25,227.59,229.27,13616931,296746349045
2010-01-20,230.73,230.76,226.4,227.38,15347644,310804369180
2010-01-21,226.12,229.35,225.09,227.88,13978814,218068324860
2010-01-22,224.62,226.32,220.88,222.15,19303907,278010322620
2010-01-25,218.35,218.75,211.58,213.66,20778961,327719538825
2010-01-26,213.64,213.96,206.49,207.77,15959964,278878721470
2010-01-27,209.15,209.4,203.43,204.59,13705321,289410119750
2010-01-28,205.66,208.97,203.02,207.75,14256084,194114645360
2010-01-29,204.17,206.0,201.33,203.51,12284216,186831439085
2010-02-01,203.68,204.36,197.02,198.75,13255391,245368999130
2010-02-02,200.1,200.1,195.99,196.06,12574221,273589116170
2010-02-03,199.21,203.5,199.06,203.15,25227706,287542019805
2010-02-04,202.97,203.25,200.37,201.77,15804335,149868007090
2010-02-05,193.41,195.46,192.86,193.72,20226815,206915926835
2010-02-08,194.56,194.7,187.41,187.99,11801122,144990673795
2010-02-09,188.26,194.24,187.73,194.13,16927393,217174932530
2010-02-10,195.48,195.76,192.05,193.04,15019752,187651255895
2010-02-11,193.81,197.13,192.96,196.46,11226532,198958189600
2010-02-12,196.18,198.64,194.76,198.05,9212162,177472009315
2010-02-16,198.47,199.6,197.57,199.5,8177464,141208229860
2010-02-17,202.72,204.06,202.19,202.51,9218662,188264232840
2010-02-18,203.54,204.57,200.53,200.91,11390614,148575699615
2010-02-19,198.55,199.96,194.25,195.78,9947716,176518069895
2010-02-22,198.19,199.68,197.78,197.9,10553111,127705925990
2010-02-23,197.91,198.56,195.8,198.55,7263222,136801760455
2010-02-24,197.01,198.66,196.56,198.2,7780354,117138023685
2010-02-25,199.2,199.42,194.13,194.81,6943516,102256567995
2010-02-26,195.06,195.98,193.5,195.26,5021660,89213572175
2010-03-02,197.21,199.6,197.12,199.08,8997866,171353104365
2010-03-03,199.3,199.83,198.21,198.85,8833260,138094510265
2010-03-04,200.04,200.18,197.47,199.27,11086938,118068753510
2010-03-05,200.53,203.16,200.19,203.16,14611162,166324590720
2010-03-08,204.67,204.88,203.34,204.77,17272977,211270837705
2010-03-09,205.25,207.54,204.43,206.16,18928114,280331833718
2010-03-10,207.54,207.54,205.2,205.99,20110791,166392039050
2010-03-11,207.0,207.5,205.39,205.7,8122420,149241842870
2010-03-12,206.29,206.68,204.34,205.37,8008085,117863847165
2010-03-15,205.9,205.94,203.48,204.45,12640058,129167470360
2010-03-16,205.85,206.31,203.92,203.92,8102766,126747052445
2010-03-17,205.83,206.36,204.18,206.24,7493067,112978964735
2010-03-18,206.0,209.34,205.99,208.06,8121094,170866429295
2010-03-19,209.75,211.4,208.65,211.12,8061632,155322201025
2010-03-22,209.55,210.2,206.83,208.06,5388075,92417245915
2010-03-23,210.17,212.95,209.63,212.22,7788690,193071289425
2010-03-24,213.62,213.86,208.11,209.06,13039103,196269870380
2010-03-25,208.26,208.26,205.02,205.58,8141846,194067882470
2010-03-26,205.58,207.45,204.39,206.84,6855007,109881968045
2010-03-29,204.37,204.99,202.39,202.81,6559339,138030857475
2010-03-30,204.64,204.97,203.02,203.95,5778563,125947590385
2010-03-31,204.9,205.69,202.08,202.44,5931920,133234680290
2010-04-01,202.33,204.41,202.22,202.41,7799537,147078976090
2010-04-02,202.96,203.6,199.59,199.84,19859678,258586663470
2010-04-05,199.66,199.84,192.73,194.1,14850801,231487382670
2010-04-06,194.67,194.67,191.79,194.23,12516205,170188595895
2010-04-07,194.29,195.38,193.5,195.09,9279389,169678496763
2010-04-08,195.29,197.32,194.54,197.32,7106868,168140968557
2010-04-09,197.32,197.44,194.33,196.04,6626961,114383655585
2010-04-12,196.92,197.63,194.9,195.68,5690991,98029245825
2010-04-13,195.9,195.9,193.4,194.49,8590658,122211121090
2010-04-14,195.09,195.93,191.91,193.03,8011839,183882084460
2010-04-15,193.88,195.29,191.89,193.32,7290858,204854012255
2010-04-16,193.08,193.76,191.15,192.01,6688886,170103437970
2010-04-19,190.23,190.51,186.84,186.84,7072041,175096808615
2010-04-20,188.35,190.03,188.11,189.24,6784389,140985916865
2010-04-21,188.74,190.02,188.24,189.19,7635050,177757825295
2010-04-22,188.94,192.02,188.67,192.02,21041652,261490468400
2010-04-23,191.77,192.0,187.62,188.25,18830061,168205029080
2010-04-26,187.92,189.4,186.77,186.95,19709333,170957757890
2010-04-27,187.7,189.62,187.43,187.54,21294884,206152041247
2010-04-28,184.18,185.4,182.58,183.2,18880903,213632048785
2010-04-29,183.47,183.47,177.94,180.23,18410944,234397890870
2010-04-30,181.64,183.54,181.49,182.2,20870068,163893352415
2010-05-03,181.14,182.13,178.11,180.0,9313196,181285964065
2010-05-04,181.35,181.47,177.57,177.57,8001440,132990745160
2010-05-06,172.67,176.65,171.86,175.15,10519614,214160537485
2010-05-07,169.17,169.92,167.86,168.8,13862611,260675365070
2010-05-10,170.44,177.14,169.15,176.3,11063126,240435744860
2010-05-11,177.91,178.01,174.36,175.68,19826126,198504711320
2010-05-12,176.18,176.32,170.18,170.31,20071432,176764339660
2010-05-13,171.87,171.87,167.71,168.72,11284308,236123735825
2010-05-14,168.22,169.81,167.74,168.61,9732387,202781764220
2010-05-17,166.39,166.39,162.92,162.94,11285809,149370111290
2010-05-18,164.25,166.36,163.11,166.12,9738990,142752270960
2010-05-19,165.12,165.89,162.14,162.35,9441442,164123145210
2010-05-20,162.69,167.07,160.59,160.59,11808677,240895126215
2010-05-24,160.52,163.49,160.39,162.33,7235622,150969111430
2010-05-25,160.59,161.54,152.76,156.24,12359283,243475165030
2010-05-26,157.71,158.57,153.74,157.14,12274990,213733125595
2010-05-27,154.34,157.94,153.12,156.23,10095518,170534727850
2010-05-28,158.32,158.96,156.55,158.31,7610040,143952787180
2010-05-31,158.32,164.7,157.85,164.41,11809002,150573867550
2010-06-01,164.45,171.36,164.3,168.89,23049725,267710485130
2010-06-03,170.1,170.64,167.5,169.93,19894426,152985367340
2010-06-04,169.74,170.03,166.33,166.66,17318794,124778464295
2010-06-07,162.65,163.67,161.55,163.39,10252643,103468648240
2010-06-08,163.19,169.71,163.16,169.46,11869899,172237588685
2010-06-09,169.91,173.59,169.18,171.98,17271240,222685179175
2010-06-10,172.69,173.37,170.5,172.08,12355682,142251853190
2010-06-11,173.99,174.84,173.05,173.57,16867151,162577248945
2010-06-14,175.5,178.43,175.5,178.37,19599021,225107230755
2010-06-15,178.82,179.35,176.83,177.03,19323512,195106312965
2010-06-16,178.62,178.74,176.34,177.26,10152475,136128899865
2010-06-17,178.03,178.85,175.43,176.1,11916050,152207326785
2010-06-18,175.47,179.13,174.84,178.23,12127944,192673873785
2010-06-21,180.28,183.54,180.28,183.28,12059645,187884493030
2010-06-22,181.79,184.04,181.37,182.79,12478477,134922854470
2010-06-23,181.57,182.78,180.87,181.39,10538454,97141085265
2010-06-24,182.34,187.89,182.33,187.29,15683965,177117716060
2010-06-25,185.6,187.36,184.22,186.02,14214660,140203109955
2010-06-28,186.37,186.37,183.26,183.55,8911430,164635387660
2010-06-29,183.37,184.48,179.52,179.99,13948135,179911222700
2010-06-30,178.15,181.06,178.15,179.78,9192673,182319264075
2010-07-01,180.53,184.73,179.02,182.55,8245444,249084033720
2010-07-02,183.19,183.28,179.75,179.75,8042638,240312224200
2010-07-05,180.98,181.07,178.68,179.55,5122713,109317396554
2010-07-06,178.08,179.55,176.25,179.19,6783395,119806815975
2010-07-07,179.57,179.57,175.98,175.98,5459258,116763793565
2010-07-08,178.04,178.75,177.14,177.75,5967931,116788057605
2010-07-09,178.86,179.69,175.13,177.01,6753304,145813529490
2010-07-12,176.99,176.99,174.31,175.95,10099768,130588813200
2010-07-13,177.15,179.23,176.89,178.95,15361141,134549415935
2010-07-14,180.85,185.76,180.79,185.11,12869434,208511359520
2010-07-15,184.51,186.94,183.73,184.97,8873383,133856020080
2010-07-16,184.97,186.96,184.49,184.6,7772156,116763664665
2010-07-19,183.64,189.62,183.23,189.34,10054905,216623949890
2010-07-20,191.06,191.09,187.47,189.01,16126140,170881372890
2010-07-21,189.35,189.43,186.26,187.91,15231327,191402601626
2010-07-22,185.71,187.08,184.37,185.1,9956581,157892522925
2010-07-23,186.15,187.65,185.16,187.26,8091825,229429851480
2010-07-26,186.99,187.71,185.98,186.58,5541652,109425262800
2010-07-27,187.09,188.3,185.34,185.76,11677169,122792422420
2010-07-28,185.99,186.57,183.19,184.79,8565437,114343597570
2010-07-29,184.14,185.7,183.78,183.94,9773401,125156126030
2010-07-30,184.5,185.79,183.45,184.57,8500996,150190274335
2010-08-02,185.68,185.91,183.73,184.12,8343281,124539772515
2010-08-03,185.38,185.92,184.17,184.82,7877698,102683135970
2010-08-04,185.89,187.84,185.06,187.15,18481952,202906862520
2010-08-05,186.48,186.48,183.12,184.35,12509649,160657916505
2010-08-06,183.11,185.41,181.28,184.51,10557262,143256460565
2010-08-09,184.26,187.11,184.08,185.75,12408508,155633161065
2010-08-10,186.09,188.22,186.0,187.93,18869736,190174718205
2010-08-11,187.64,188.92,185.54,186.36,13860471,195265758770
2010-08-12,183.92,187.01,183.38,184.01,23451403,165320606115
2010-08-13,186.26,186.87,184.24,185.2,12941170,135715749660
2010-08-16,184.27,184.27,180.86,182.98,12154076,119231208660
2010-08-17,182.28,186.1,181.82,185.6,13579076,120881094785
2010-08-18,187.23,190.98,186.08,190.79,16599660,191358259685
2010-08-19,191.03,192.85,189.69,191.72,9829303,185164497325
2010-08-20,190.31,193.08,189.66,192.73,10057092,135227192235
2010-08-23,196.8,197.97,195.97,196.1,19780704,253697905600
2010-08-24,195.98,198.03,194.75,196.59,11916404,201381501995
2010-08-25,192.45,194.32,191.54,191.72,9778859,167203307579
2010-08-26,193.28,193.28,187.35,187.71,14153738,147677237900
2010-08-27,188.29,189.3,186.61,189.0,10790499,107583470220
2010-08-30,194.25,194.25,191.18,191.58,12126274,197831496090
2010-08-31,190.01,191.57,188.13,189.09,10510773,181470923685
2010-09-01,190.34,194.3,189.92,193.83,9396714,164039625945
2010-09-02,195.26,195.44,192.79,194.69,7069862,133040310285
2010-09-03,194.88,195.09,192.48,194.49,7804938,155780663755
2010-09-06,196.04,196.21,193.2,194.37,8297101,150837687730
2010-09-07,194.27,195.41,193.8,194.18,9991129,160060549720
2010-09-08,194.21,194.26,191.52,191.73,13207894,127083919030
2010-09-09,191.45,195.88,191.45,195.81,11288351,183623055560
2010-09-10,196.06,199.36,195.87,198.87,7829913,168897629405
2010-09-13,200.23,201.28,198.98,199.65,12638005,155744252050
2010-09-14,199.93,202.11,199.26,201.27,9467421,151668561815
2010-09-15,200.86,202.74,200.58,201.54,11791864,156288109075
2010-09-16,202.07,205.65,202.07,203.75,17449696,250751833290
2010-09-17,205.73,205.77,202.89,204.74,22047144,195847403400
2010-09-20,204.52,205.02,202.59,203.19,7914341,119629735605
2010-09-24,205.53,208.36,204.62,208.35,14030547,200336623560
2010-09-27,209.86,213.6,209.86,211.76,20629907,283627771865
2010-09-28,211.84,211.9,208.21,208.59,11030391,205444778595
2010-09-29,209.8,210.6,209.29,209.61,14528306,195111884560
2010-09-30,209.38,209.68,206.55,207.6,15579653,231425590470
2010-10-01,207.18,210.46,205.8,206.05,12209314,231285644490
2010-10-04,208.42,211.54,207.85,210.17,18837400,209103256451
2010-10-05,210.26,213.99,210.26,213.99,11316428,174028759545
2010-10-06,214.6,214.83,212.79,213.06,13698140,235157462241
2010-10-07,213.3,214.78,211.47,214.26,19184527,216504953686
2010-10-08,215.66,220.52,214.85,220.52,13530861,263094281432
2010-10-11,221.42,225.04,220.68,221.86,19235266,272831311853
2010-10-12,222.61,223.58,219.3,220.56,16365366,197349071614
2010-10-13,223.72,224.81,221.45,222.68,13776464,191009866698
2010-10-14,224.31,230.42,223.92,230.2,30984152,321391318597
2010-10-15,230.29,231.3,226.23,230.63,19473105,220874368988
2010-10-18,230.64,230.64,227.3,228.91,27435567,204076159173
2010-10-19,229.41,229.92,225.9,226.06,16257401,210265954446
2010-10-20,222.42,225.88,220.83,224.41,20776709,260761008784
2010-10-21,224.95,224.95,218.55,219.1,15433280,187012904300
2010-10-22,220.05,221.22,218.55,219.8,13552027,190651175217
2010-10-25,220.67,222.96,219.99,222.51,17583417,192533500512
2010-10-26,222.69,225.4,222.65,223.58,13547980,213457204799
2010-10-27,224.27,227.63,223.01,226.58,15111736,315674206117
2010-10-28,227.35,227.35,223.76,224.05,13190438,167856971005
2010-10-29,225.51,225.53,217.99,218.21,17962636,191766559803
2010-11-01,218.85,219.79,215.11,219.12,10315691,161929776814
2010-11-02,218.5,219.58,217.71,218.79,10589171,209657093151
2010-11-03,219.93,229.12,219.86,227.54,14732169,332817529323
2010-11-04,228.37,229.32,225.07,227.06,21839693,290416174787
2010-11-05,227.35,228.39,222.11,222.53,12915372,229117612015
2010-11-08,222.08,222.8,218.61,220.97,12048865,181963791300
2010-11-09,221.25,223.94,220.86,223.49,13728973,171458218993
2010-11-10,222.86,224.68,222.28,224.23,12453602,176272205265
2010-11-11,224.21,224.52,215.58,215.58,11946193,265429004397
2010-11-12,219.83,220.64,212.76,214.64,14519876,232438437094
2010-11-15,214.89,215.76,208.86,211.72,7857678,188068187986
