날짜,시가,고가,저가,종가,거래량
2012-10-19,7842,9010,7842,9014,207974.0
2012-10-22,9010,9320,7767,7809,1290572.0
2012-10-23,7805,8234,7090,7172,746142.0
2012-10-24,7114,7440,6834,6902,249469.0
2012-10-25,6981,7159,6710,6806,189589.0
2012-10-26,6803,6935,6329,6340,168343.0
2012-10-29,6305,6399,5590,5596,215444.0
2012-10-30,5590,6431,5590,6433,322828.0
2012-10-31,6655,6927,6135,6140,453417.0
2012-11-01,6251,6462,5942,6403,170340.0
2012-11-02,6523,6631,6251,6333,121278.0
2012-11-05,6251,6362,6212,6293,131286.0
2012-11-06,6399,6399,6244,6248,54630.0
2012-11-07,6244,6640,6244,6481,185237.0
2012-11-08,6366,6562,6267,6497,101838.0
2012-11-09,6617,7463,6469,6473,1488952.0
2012-11-12,6491,6562,6362,6403,172309.0
2012-11-13,6399,6469,5942,6029,131672.0
2012-11-14,5909,6141,5870,6060,81078.0
2012-11-15,5956,6040,5700,5788,60195.0
2012-11-16,5706,5925,5513,5564,65166.0
2012-11-19,5590,5706,5513,5596,39471.0
2012-11-20,5637,5861,5637,5711,43454.0
2012-11-21,5716,5785,5528,5578,46755.0
2012-11-22,5576,5677,5553,5564,32649.0
2012-11-23,5747,6197,5669,5835,345185.0
2012-11-26,6049,6664,6049,6411,552764.0
2012-11-27,6415,6415,5909,6014,171334.0
2012-11-28,6011,6059,5902,5922,44355.0
2012-11-29,5794,6027,5794,5828,96869.0
2012-11-30,5824,5915,5824,5828,36441.0
2012-12-03,5886,5886,5724,5782,57991.0
2012-12-04,5886,5902,5762,5828,65399.0
2012-12-05,5824,5831,5747,5758,76788.0
2012-12-06,5747,5794,5738,5767,46138.0
2012-12-07,5753,5794,5747,5758,29084.0
2012-12-10,5769,5808,5769,5788,26600.0
2012-12-11,5817,5817,5785,5805,30479.0
2012-12-12,5777,5800,5762,5773,27369.0
2012-12-13,5753,5817,5747,5782,25525.0
2012-12-14,5777,5808,5753,5805,23986.0
