날짜,시가,고가,저가,종가,거래량,거래대금
2010-01-04,234.51,248.9,234.14,248.88,45998850,206519062435
2010-01-05,253.61,259.42,250.43,252.68,73184636,341128949440
2010-01-06,255.24,256.48,248.54,255.87,71630825,265184147385
2010-01-07,258.06,263.05,250.47,251.24,60451709,287857609270
2010-01-08,254.66,256.27,247.8,255.98,43524176,205083626360
2010-01-11,259.12,261.02,257.34,259.04,51682872,228748751660
2010-01-12,260.03,260.23,253.38,255.72,45481838,235194134050
2010-01-13,254.21,257.43,247.29,247.29,79088368,266556684825
2010-01-14,249.12,255.77,248.69,255.77,64562330,261425745840
2010-01-15,257.8,261.45,257.62,259.63,55582514,218717950935
2010-01-18,259.86,263.36,258.77,262.57,52202777,182170661880
2010-01-19,265.9,266.28,258.86,259.11,61087654,230258492415
2010-01-20,261.91,262.46,248.46,251.51,52950192,192043564430
2010-01-21,250.87,257.86,248.52,257.63,61373357,228425205410
2010-01-22,255.59,261.7,253.28,259.97,64618636,240034984010
2010-01-25,260.06,267.38,245.8,251.03,77188972,342334540980
2010-01-26,255.99,256.22,235.77,238.29,61046868,249338658680
2010-01-27,239.77,241.04,233.64,238.33,97537652,320840330620
2010-01-28,237.88,238.87,229.6,235.15,86348747,265973616230
2010-01-29,230.42,233.56,218.47,220.15,95161307,309306217045
2010-02-01,222.33,230.47,220.2,229.72,64975580,230719068460
2010-02-02,235.1,239.32,231.85,233.71,80733721,312159828305
2010-02-03,237.29,243.53,235.5,243.28,82409235,303632537820
2010-02-04,245.12,248.46,242.43,243.68,113794525,410996265325
2010-02-05,233.84,238.91,230.86,235.94,126570885,364193591385
2010-02-08,240.73,240.89,228.76,229.17,94224325,320427018155
2010-02-09,228.17,231.5,225.52,231.13,91222867,221762799395
2010-02-10,234.13,235.01,226.0,226.0,86634147,291576429270
2010-02-11,228.44,233.05,228.1,232.13,69681674,230618718280
2010-02-12,234.82,237.48,233.41,236.53,71577087,243021601165
2010-02-16,237.64,241.96,237.39,241.96,72363506,229700790380
2010-02-17,245.33,250.08,244.49,246.68,90820868,358015509525
2010-02-18,248.98,249.65,245.57,245.57,58246435,205972794980
2010-02-19,244.05,246.46,235.33,235.33,69257282,224909010135
2010-02-22,240.36,244.99,239.62,244.78,65716232,231808241690
2010-02-23,246.83,247.02,243.68,244.29,69383443,243835017525
2010-02-24,242.58,246.69,242.17,243.87,61821064,206125446510
2010-02-25,244.75,244.99,233.88,234.47,64720442,202972456575
2010-02-26,235.7,236.6,231.32,233.76,38069595,121821521425
2010-03-02,235.37,235.82,233.01,233.14,48570153,97582846420
2010-03-03,232.7,233.82,231.47,231.57,128798233,147729920795
2010-03-04,232.34,232.99,228.0,228.0,90258874,143436187310
2010-03-05,229.69,230.57,227.69,228.31,65272957,103601301395
2010-03-08,231.02,231.82,229.57,230.88,67304948,128592241265
