날짜,시가,고가,저가,종가,거래량,거래대금
2010-01-04,0.0,0.0,0.0,1000.0,0,0
2010-01-05,0.0,0.0,0.0,1000.09,0,0
2010-01-06,0.0,0.0,0.0,1007.75,0,0
2010-01-07,0.0,0.0,0.0,993.4,0,0
2010-01-08,0.0,0.0,0.0,1003.22,0,0
2010-01-11,0.0,0.0,0.0,1022.2,0,0
2010-01-12,0.0,0.0,0.0,1014.33,0,0
2010-01-13,0.0,0.0,0.0,998.74,0,0
2010-01-14,0.0,0.0,0.0,994.15,0,0
2010-01-15,0.0,0.0,0.0,989.0,0,0
2010-01-18,0.0,0.0,0.0,976.32,0,0
2010-01-19,0.0,0.0,0.0,983.41,0,0
2010-01-20,0.0,0.0,0.0,974.46,0,0
2010-01-21,0.0,0.0,0.0,975.99,0,0
2010-01-22,0.0,0.0,0.0,943.98,0,0
2010-01-25,0.0,0.0,0.0,930.86,0,0
2010-01-26,0.0,0.0,0.0,923.42,0,0
2010-01-27,0.0,0.0,0.0,907.03,0,0
2010-01-28,0.0,0.0,0.0,931.18,0,0
2010-01-29,0.0,0.0,0.0,908.66,0,0
2010-02-01,0.0,0.0,0.0,923.62,0,0
2010-02-02,0.0,0.0,0.0,918.35,0,0
2010-02-03,0.0,0.0,0.0,932.43,0,0
2010-02-04,0.0,0.0,0.0,922.85,0,0
2010-02-05,0.0,0.0,0.0,881.86,0,0
2010-02-08,0.0,0.0,0.0,858.3,0,0
2010-02-09,0.0,0.0,0.0,882.51,0,0
2010-02-10,0.0,0.0,0.0,887.9,0,0
2010-02-11,0.0,0.0,0.0,910.74,0,0
2010-02-12,0.0,0.0,0.0,906.58,0,0
2010-02-16,0.0,0.0,0.0,902.54,0,0
2010-02-17,0.0,0.0,0.0,926.41,0,0
2010-02-18,0.0,0.0,0.0,919.6,0,0
2010-02-19,0.0,0.0,0.0,899.89,0,0
2010-02-22,0.0,0.0,0.0,923.99,0,0
2010-02-23,0.0,0.0,0.0,926.73,0,0
2010-02-24,0.0,0.0,0.0,920.8,0,0
2010-02-25,0.0,0.0,0.0,899.41,0,0
2010-02-26,0.0,0.0,0.0,899.93,0,0
2010-03-02,0.0,0.0,0.0,919.32,0,0
2010-03-03,0.0,0.0,0.0,929.87,0,0
2010-03-04,0.0,0.0,0.0,929.35,0,0
2010-03-05,0.0,0.0,0.0,932.92,0,0
2010-03-08,0.0,0.0,0.0,952.61,0,0
2010-03-09,0.0,0.0,0.0,951.89,0,0
2010-03-10,0.0,0.0,0.0,945.47,0,0
2010-03-11,0.0,0.0,0.0,946.13,0,0
2010-03-12,0.0,0.0,0.0,950.43,0,0
2010-03-15,0.0,0.0,0.0,938.48,0,0
2010-03-16,0.0,0.0,0.0,938.37,0,0
2010-03-17,0.0,0.0,0.0,958.94,0,0
2010-03-18,0.0,0.0,0.0,947.99,0,0
2010-03-19,0.0,0.0,0.0,946.98,0,0
2010-03-22,0.0,0.0,0.0,934.39,0,0
2010-03-23,0.0,0.0,0.0,939.77,0,0
2010-03-24,0.0,0.0,0.0,936.56,0,0
2010-03-25,0.0,0.0,0.0,941.7,0,0
2010-03-26,0.0,0.0,0.0,951.86,0,0
2010-03-29,0.0,0.0,0.0,943.97,0,0
2010-03-30,0.0,0.0,0.0,962.14,0,0
2010-03-31,0.0,0.0,0.0,955.17,0,0
2010-04-01,0.0,0.0,0.0,970.67,0,0
2010-04-02,0.0,0.0,0.0,972.23,0,0
2010-04-05,0.0,0.0,0.0,970.27,0,0
2010-04-06,0.0,0.0,0.0,976.22,0,0
2010-04-07,0.0,0.0,0.0,965.87,0,0
2010-04-08,0.0,0.0,0.0,961.42,0,0
2010-04-09,0.0,0.0,0.0,960.07,0,0
2010-04-12,0.0,0.0,0.0,973.2,0,0
2010-04-13,0.0,0.0,0.0,971.54,0,0
2010-04-14,0.0,0.0,0.0,1005.07,0,0
2010-04-15,0.0,0.0,0.0,1031.11,0,0
2010-04-16,0.0,0.0,0.0,1024.11,0,0
2010-04-19,0.0,0.0,0.0,999.37,0,0
2010-04-20,0.0,0.0,0.0,1000.0,0,0
2010-04-21,0.0,0.0,0.0,1009.67,0,0
2010-04-22,0.0,0.0,0.0,998.38,0,0
2010-04-23,0.0,0.0,0.0,1000.42,0,0
2010-04-26,0.0,0.0,0.0,1016.01,0,0
2010-04-27,0.0,0.0,0.0,1010.75,0,0
2010-04-28,0.0,0.0,0.0,983.49,0,0
2010-04-29,0.0,0.0,0.0,977.36,0,0
2010-04-30,0.0,0.0,0.0,985.88,0,0
2010-05-03,0.0,0.0,0.0,983.64,0,0
2010-05-04,0.0,0.0,0.0,978.19,0,0
2010-05-06,0.0,0.0,0.0,942.33,0,0
2010-05-07,0.0,0.0,0.0,907.94,0,0
2010-05-10,0.0,0.0,0.0,933.74,0,0
2010-05-11,0.0,0.0,0.0,924.46,0,0
2010-05-12,0.0,0.0,0.0,907.42,0,0
2010-05-13,0.0,0.0,0.0,936.53,0,0
2010-05-14,0.0,0.0,0.0,931.37,0,0
2010-05-17,0.0,0.0,0.0,898.02,0,0
2010-05-18,0.0,0.0,0.0,898.24,0,0
2010-05-19,0.0,0.0,0.0,893.47,0,0
2010-05-20,0.0,0.0,0.0,889.2,0,0
