날짜,시가,고가,저가,종가,거래량,거래대금
2015-01-02,0.0,0.0,0.0,1000.0,0,0
2015-01-05,0.0,0.0,0.0,992.79,0,0
2015-01-06,0.0,0.0,0.0,983.11,0,0
2015-01-07,0.0,0.0,0.0,986.82,0,0
2015-01-08,0.0,0.0,0.0,1010.67,0,0
2015-01-09,0.0,0.0,0.0,1014.81,0,0
2015-01-12,0.0,0.0,0.0,1017.62,0,0
2015-01-13,0.0,0.0,0.0,1021.56,0,0
2015-01-14,0.0,0.0,0.0,1018.58,0,0
2015-01-15,0.0,0.0,0.0,1014.43,0,0
2015-01-16,0.0,0.0,0.0,1000.12,0,0
2015-01-19,0.0,0.0,0.0,1001.76,0,0
2015-01-20,0.0,0.0,0.0,1011.44,0,0
2015-01-21,0.0,0.0,0.0,1030.17,0,0
2015-01-22,0.0,0.0,0.0,1029.69,0,0
2015-01-23,0.0,0.0,0.0,1032.52,0,0
2015-01-26,0.0,0.0,0.0,1012.68,0,0
2015-01-27,0.0,0.0,0.0,1016.82,0,0
2015-01-28,0.0,0.0,0.0,1029.37,0,0
2015-01-29,0.0,0.0,0.0,1033.23,0,0
2015-01-30,0.0,0.0,0.0,1028.45,0,0
2015-02-02,0.0,0.0,0.0,1031.28,0,0
2015-02-03,0.0,0.0,0.0,1022.87,0,0
2015-02-04,0.0,0.0,0.0,1028.01,0,0
2015-02-05,0.0,0.0,0.0,1022.2,0,0
2015-02-06,0.0,0.0,0.0,1023.64,0,0
2015-02-09,0.0,0.0,0.0,1026.53,0,0
2015-02-10,0.0,0.0,0.0,1029.87,0,0
2015-02-11,0.0,0.0,0.0,1024.09,0,0
2015-02-12,0.0,0.0,0.0,1023.53,0,0
2015-02-13,0.0,0.0,0.0,1030.53,0,0
2015-02-16,0.0,0.0,0.0,1027.98,0,0
2015-02-17,0.0,0.0,0.0,1026.3,0,0
2015-02-23,0.0,0.0,0.0,1021.63,0,0
2015-02-24,0.0,0.0,0.0,1024.43,0,0
2015-02-25,0.0,0.0,0.0,1040.47,0,0
2015-02-26,0.0,0.0,0.0,1042.77,0,0
2015-02-27,0.0,0.0,0.0,1031.2,0,0
2015-03-02,0.0,0.0,0.0,1028.96,0,0
2015-03-03,0.0,0.0,0.0,1038.85,0,0
2015-03-04,0.0,0.0,0.0,1039.51,0,0
2015-03-05,0.0,0.0,0.0,1033.8,0,0
2015-03-06,0.0,0.0,0.0,1045.06,0,0
2015-03-09,0.0,0.0,0.0,1035.83,0,0
2015-03-10,0.0,0.0,0.0,1035.23,0,0
2015-03-11,0.0,0.0,0.0,1048.99,0,0
2015-03-12,0.0,0.0,0.0,1053.75,0,0
2015-03-13,0.0,0.0,0.0,1060.92,0,0
2015-03-16,0.0,0.0,0.0,1050.51,0,0
2015-03-17,0.0,0.0,0.0,1065.72,0,0
2015-03-18,0.0,0.0,0.0,1065.24,0,0
2015-03-19,0.0,0.0,0.0,1075.38,0,0
2015-03-20,0.0,0.0,0.0,1062.72,0,0
2015-03-23,0.0,0.0,0.0,1057.75,0,0
2015-03-24,0.0,0.0,0.0,1058.26,0,0
2015-03-25,0.0,0.0,0.0,1056.95,0,0
2015-03-26,0.0,0.0,0.0,1056.28,0,0
2015-03-27,0.0,0.0,0.0,1048.36,0,0
2015-03-30,0.0,0.0,0.0,1046.29,0,0
2015-03-31,0.0,0.0,0.0,1059.92,0,0
2015-04-01,0.0,0.0,0.0,1054.93,0,0
2015-04-02,0.0,0.0,0.0,1052.09,0,0
2015-04-03,0.0,0.0,0.0,1055.94,0,0
2015-04-06,0.0,0.0,0.0,1062.06,0,0
2015-04-07,0.0,0.0,0.0,1068.2,0,0
2015-04-08,0.0,0.0,0.0,1087.21,0,0
2015-04-09,0.0,0.0,0.0,1084.95,0,0
2015-04-10,0.0,0.0,0.0,1099.44,0,0
2015-04-13,0.0,0.0,0.0,1109.16,0,0
2015-04-14,0.0,0.0,0.0,1103.73,0,0
2015-04-15,0.0,0.0,0.0,1093.68,0,0
2015-04-16,0.0,0.0,0.0,1107.54,0,0
2015-04-17,0.0,0.0,0.0,1126.39,0,0
2015-04-20,0.0,0.0,0.0,1140.98,0,0
2015-04-21,0.0,0.0,0.0,1133.43,0,0
2015-04-22,0.0,0.0,0.0,1135.06,0,0
2015-04-23,0.0,0.0,0.0,1152.24,0,0
2015-04-24,0.0,0.0,0.0,1124.8,0,0
2015-04-27,0.0,0.0,0.0,1128.44,0,0
2015-04-28,0.0,0.0,0.0,1121.39,0,0
2015-04-29,0.0,0.0,0.0,1123.52,0,0
2015-04-30,0.0,0.0,0.0,1116.92,0,0
2015-05-04,0.0,0.0,0.0,1127.97,0,0
2015-05-06,0.0,0.0,0.0,1114.55,0,0
2015-05-07,0.0,0.0,0.0,1102.89,0,0
2015-05-08,0.0,0.0,0.0,1092.57,0,0
2015-05-11,0.0,0.0,0.0,1096.86,0,0
2015-05-12,0.0,0.0,0.0,1088.83,0,0
2015-05-13,0.0,0.0,0.0,1089.42,0,0
2015-05-14,0.0,0.0,0.0,1091.86,0,0
2015-05-15,0.0,0.0,0.0,1087.99,0,0
2015-05-18,0.0,0.0,0.0,1090.6,0,0
2015-05-19,0.0,0.0,0.0,1087.04,0,0
2015-05-20,0.0,0.0,0.0,1099.29,0,0
2015-05-21,0.0,0.0,0.0,1088.44,0,0
2015-05-22,0.0,0.0,0.0,1092.86,0,0
