날짜,시가,고가,저가,종가,거래량
2016-10-14,8360,10700,7010,7300,19745285.0
2016-10-17,7540,9400,7520,9200,16237461.0
2016-10-18,10050,10100,8600,8600,7183902.0
2016-10-19,8470,8880,8050,8160,2349017.0
2016-10-20,8440,10500,8330,9930,12171107.0
2016-10-21,9830,12050,9700,10700,10903350.0
2016-10-24,11250,13900,11250,13900,9552043.0
2016-10-25,15350,18050,14900,17700,9081836.0
2016-10-26,17500,19350,14600,17200,10716831.0
2016-10-27,16900,18650,16300,17750,5227543.0
2016-10-28,16700,17600,14000,14000,3136981.0
2016-10-31,14800,17300,14700,15300,4175243.0
2016-11-01,14800,16350,13500,14450,2044915.0
2016-11-02,15050,15200,13000,13750,1349421.0
2016-11-03,13350,14600,13000,13700,1154783.0
2016-11-04,13400,13800,12350,12750,1024042.0
2016-11-07,12900,13300,12500,13200,810711.0
2016-11-08,13800,15150,13550,14550,3241772.0
2016-11-09,14550,14800,11800,13500,1525960.0
2016-11-10,13850,14700,13700,14700,1155453.0
2016-11-11,14350,14900,13800,13900,940183.0
2016-11-14,14300,14650,13450,13900,856461.0
2016-11-15,16900,18050,15800,18050,5095044.0
2016-11-16,18550,19700,17300,17900,5032070.0
2016-11-17,17750,18250,17300,18050,1400015.0
2016-11-18,17800,18000,15650,15750,1884457.0
2016-11-21,15550,15800,14400,14850,1335208.0
2016-11-22,14900,15100,13850,14000,1084005.0
2016-11-23,14000,14700,13550,14100,1184421.0
2016-11-24,14100,14250,11400,11400,1289401.0
2016-11-25,12250,13750,11950,13100,2819992.0
2016-11-28,13100,13650,12750,13150,1129493.0
2016-11-29,13100,13500,12250,12850,834012.0
2016-11-30,12700,13250,12700,12950,524364.0
2016-12-01,13050,15450,12750,13550,4323605.0
2016-12-02,13450,14150,13000,13450,1287198.0
2016-12-05,13400,14000,13250,13550,631125.0
2016-12-06,13700,14400,13550,13850,1000614.0
2016-12-07,14100,14150,12650,13100,824301.0
2016-12-08,13200,13200,12150,12250,907137.0
2016-12-09,12150,12350,11850,11950,537562.0
2016-12-12,12250,12700,12000,12450,640951.0
2016-12-13,12550,12800,12200,12550,448349.0
2016-12-14,12550,13500,12500,12500,937161.0
2016-12-15,12500,12950,12250,12950,427699.0
2016-12-16,13050,13400,12850,13100,574222.0
2016-12-19,13150,13150,12700,13050,361160.0
2016-12-20,13150,13350,12800,12800,408133.0
2016-12-21,12700,12800,12150,12450,500649.0
2016-12-22,12450,12700,12400,12400,231566.0
2016-12-23,12400,12850,12200,12800,401725.0
2016-12-26,13050,14000,12650,12700,1899357.0
2016-12-27,12800,12850,12300,12300,429357.0
2016-12-28,12550,12550,12200,12300,285289.0
2016-12-29,12250,12450,11750,11900,375014.0
2017-01-02,12000,12100,11750,11800,201226.0
2017-01-03,11850,12200,11800,12000,228801.0
2017-01-04,12050,12100,11800,11900,155189.0
2017-01-05,11900,11950,11600,11700,217256.0
2017-01-06,11650,11700,11400,11550,233021.0
2017-01-09,11550,11800,11550,11550,174072.0
2017-01-10,11550,11600,10850,11050,360256.0
2017-01-11,11050,11500,10700,11100,606198.0
2017-01-12,11150,11250,10650,10700,234100.0
2017-01-13,10600,11000,10550,10600,203421.0
2017-01-16,10600,10950,10500,10750,258928.0
2017-01-17,10850,11900,10700,11200,1267493.0
2017-01-18,11150,11400,11000,11000,198258.0
2017-01-19,11000,11250,10650,10650,218889.0
2017-01-20,10650,10700,10150,10300,274131.0
2017-01-23,10400,10700,9890,9930,240880.0
2017-01-24,9860,9950,9520,9620,217579.0
2017-01-25,9610,9680,9030,9150,237311.0
2017-01-26,9150,9280,9120,9250,82288.0
2017-01-31,9310,9440,9230,9300,105140.0
2017-02-01,9330,9810,9330,9700,203159.0
2017-02-02,10150,11500,10100,10100,2029072.0
2017-02-03,10300,10600,9830,9830,467030.0
2017-02-06,9730,9790,9370,9380,314884.0
2017-02-07,9280,9460,9280,9350,99611.0
2017-02-08,9500,9500,9330,9330,114391.0
2017-02-09,9330,9390,9250,9310,98911.0
2017-02-10,9320,9460,9210,9300,91543.0
2017-02-13,9310,9630,9160,9500,100300.0
2017-02-14,9620,10550,9520,10050,713409.0
2017-02-15,10000,10300,9850,10000,190658.0
2017-02-16,9990,10500,9990,10000,322664.0
2017-02-17,10100,10250,10000,10100,133562.0
2017-02-20,10250,10800,10100,10600,507406.0
2017-02-21,10700,10700,10200,10300,189846.0
2017-02-22,10200,10250,9970,9980,160330.0
2017-02-23,9980,10150,9710,9890,126791.0
2017-02-24,9810,10100,9810,9890,123252.0
2017-02-27,9900,10050,9790,9790,107957.0
2017-02-28,9800,9900,9310,9500,141584.0
2017-03-02,9530,9550,9180,9240,197045.0
2017-03-03,9150,9230,8670,8800,236097.0
2017-03-06,8600,8700,8520,8650,145183.0
2017-03-07,8720,10100,8720,9150,829714.0
2017-03-08,9150,9360,9030,9080,108770.0
2017-03-09,9100,9190,8930,8980,95647.0
2017-03-10,8880,9070,8800,9010,95056.0
2017-03-13,9000,9190,8960,8990,81561.0
2017-03-14,9120,9130,8920,9120,83232.0
2017-03-15,9200,9490,9080,9110,139645.0
2017-03-16,9060,9180,9000,9030,58959.0
2017-03-17,9030,9090,8750,8970,42318.0
2017-03-20,8970,9020,8800,8820,51063.0
2017-03-21,8840,8920,8780,8780,33280.0
2017-03-22,8730,9060,8700,8780,50731.0
2017-03-23,8780,8890,8720,8770,52074.0
2017-03-24,8770,9640,8770,8930,286982.0
2017-03-27,8890,9070,8850,8940,63829.0
2017-03-28,8940,9190,8940,9040,92983.0
2017-03-29,9050,9190,8900,8980,58773.0
2017-03-30,8980,9040,8860,8870,76903.0
2017-03-31,8810,8970,8800,8840,56146.0
2017-04-03,8850,9090,8820,9030,73165.0
2017-04-04,9030,9040,8900,8920,57313.0
2017-04-05,8950,9280,8920,9090,144515.0
2017-04-06,9130,9500,9010,9130,195165.0
2017-04-07,9100,9150,8910,9080,128178.0
2017-04-10,9070,9080,8700,8810,85352.0
2017-04-11,8740,8850,8510,8660,94669.0
2017-04-12,8660,8660,8470,8470,83327.0
2017-04-13,8630,8660,8470,8600,57776.0
2017-04-14,8510,8600,8060,8240,202931.0
2017-04-17,8300,8400,8050,8270,81879.0
2017-04-18,8270,8370,8130,8140,125499.0
2017-04-19,8400,8400,8040,8070,261233.0
2017-04-20,8090,8230,7770,7840,338762.0
2017-04-21,7840,7910,7480,7500,496991.0
2017-04-24,7500,8390,7400,8060,1278164.0
2017-04-25,8000,8100,7830,8010,270899.0
2017-04-26,8020,8180,7950,7990,144728.0
2017-04-27,8100,8200,7350,7500,457389.0
2017-04-28,7540,7900,7480,7500,173958.0
2017-05-02,7500,7880,7490,7840,187481.0
2017-05-04,7920,7950,7710,7770,162171.0
2017-05-08,7840,7970,7750,7950,143865.0
2017-05-10,8190,8190,7870,8010,199897.0
2017-05-11,8070,8130,7910,7990,69495.0
2017-05-12,8070,8270,8000,8030,148151.0
2017-05-15,8000,8140,7940,8100,82117.0
2017-05-16,8150,8410,8100,8200,222155.0
2017-05-17,8210,8500,8090,8300,396924.0
2017-05-18,8270,8500,8130,8500,200394.0
2017-05-19,8750,8780,8380,8500,261457.0
2017-05-22,8580,8580,8220,8260,107747.0
2017-05-23,8300,8300,8060,8060,137496.0
2017-05-24,8120,8120,7800,8010,140693.0
2017-05-25,8010,8050,7850,8000,88702.0
2017-05-26,8070,8180,8000,8120,89081.0
2017-05-29,8200,8240,7950,7950,85662.0
2017-05-30,7880,8040,7810,7900,112608.0
2017-05-31,8590,8720,8170,8190,759411.0
2017-06-01,8260,8260,8060,8070,130696.0
2017-06-02,8080,8190,8010,8140,128483.0
2017-06-05,8090,8220,8090,8220,92423.0
2017-06-07,8170,8320,8130,8310,101311.0
2017-06-08,8310,8360,8170,8270,128747.0
2017-06-09,8300,8300,8180,8200,93845.0
2017-06-12,8210,8310,8150,8310,154829.0
2017-06-13,8420,8530,8290,8380,319033.0
2017-06-14,8340,8400,8150,8230,132834.0
2017-06-15,8240,8300,8070,8110,121142.0
2017-06-16,8060,8220,8060,8210,85150.0
2017-06-19,8210,8290,8160,8180,64007.0
2017-06-20,8180,8240,7980,8030,108080.0
2017-06-21,8000,8030,7930,7930,1097452.0
2017-06-22,7910,7950,7800,7800,87660.0
2017-06-23,7730,7930,7730,7770,86611.0
2017-06-26,7800,7910,7750,7760,72250.0
2017-06-27,7760,7820,7710,7750,73613.0
2017-06-28,7690,7770,7640,7670,65265.0
2017-06-29,7680,7770,7580,7630,105502.0
2017-06-30,7510,7670,7510,7600,54393.0
2017-07-03,7600,7970,7600,7810,157862.0
2017-07-04,7810,7840,7690,7740,45562.0
2017-07-05,7680,7840,7590,7660,35732.0
2017-07-06,7750,7750,7600,7630,34296.0
2017-07-07,7640,7670,7590,7600,41121.0
2017-07-10,7600,7650,7490,7500,48631.0
2017-07-11,7440,7500,7420,7490,59098.0
2017-07-12,7440,7550,7210,7260,85431.0
2017-07-13,7170,7250,7090,7110,144768.0
2017-07-14,7160,7220,7090,7090,41953.0
2017-07-17,7470,8210,7440,7450,733574.0
2017-07-18,7460,7460,7200,7270,146388.0
2017-07-19,7270,7480,7220,7430,72150.0
2017-07-20,7480,7510,7310,7380,73759.0
2017-07-21,7380,7520,7380,7460,42622.0
2017-07-24,7490,7550,7370,7410,29729.0
2017-07-25,7410,7430,7280,7310,55095.0
2017-07-26,7290,7390,7280,7300,49101.0
2017-07-27,7300,7600,7220,7500,69089.0
2017-07-28,7550,8130,7440,7880,650090.0
2017-07-31,7820,8110,7640,7900,202685.0
2017-08-01,7950,7950,7700,7780,100194.0
2017-08-02,7780,8080,7730,8030,153895.0
2017-08-03,8050,8220,7810,8200,210489.0
2017-08-04,8260,8340,8070,8110,224431.0
2017-08-07,8070,8160,7920,7960,84378.0
2017-08-08,7950,7960,7810,7890,67191.0
2017-08-09,7820,7980,7820,7870,61103.0
2017-08-10,7810,7920,7650,7690,82699.0
2017-08-11,7600,7740,7450,7510,67201.0
2017-08-14,7390,7600,7390,7420,55834.0
2017-08-16,7430,7440,7060,7100,308259.0
2017-08-17,7170,7180,7050,7090,156306.0
2017-08-18,7090,7170,6980,7080,112215.0
2017-08-21,7600,8040,7260,7260,752061.0
2017-08-22,7270,7270,7070,7110,126135.0
2017-08-23,7120,7210,7060,7070,99567.0
2017-08-24,7070,7200,7050,7130,66993.0
2017-08-25,7210,7240,7090,7150,71284.0
2017-08-28,7110,7300,7110,7210,75950.0
2017-08-29,7140,7230,7110,7150,40900.0
2017-08-30,7200,7200,7080,7150,39541.0
2017-08-31,7150,7270,7110,7190,45139.0
2017-09-01,7290,7290,7170,7230,43050.0
2017-09-04,6960,7150,6960,7110,54677.0
2017-09-05,7110,7140,7030,7070,43012.0
2017-09-06,7030,7130,7030,7070,18128.0
2017-09-07,7080,7100,7020,7050,56777.0
2017-09-08,7060,7100,6850,6940,93885.0
2017-09-11,6940,6970,6910,6920,26284.0
2017-09-12,6930,6960,6850,6930,34544.0
2017-09-13,6940,6950,6760,6790,60242.0
2017-09-14,6770,6850,6700,6720,49430.0
2017-09-15,6720,6800,6580,6680,89955.0
2017-09-18,6650,6820,6650,6750,56770.0
2017-09-19,6790,7100,6790,6920,65899.0
2017-09-20,6940,6940,6790,6870,28519.0
2017-09-21,7010,7010,6650,6710,42587.0
2017-09-22,6710,6710,6400,6400,102447.0
2017-09-25,6540,6540,6080,6110,82885.0
2017-09-26,5970,6200,5970,6120,46506.0
2017-09-27,6080,6260,6080,6080,37937.0
2017-09-28,6070,6390,6070,6300,32252.0
2017-09-29,6400,6400,6270,6280,28080.0
2017-10-10,6300,6360,6130,6200,44966.0
2017-10-11,6200,6250,6090,6170,48971.0
2017-10-12,6130,6370,6130,6320,31617.0
2017-10-13,6360,6360,6130,6230,32067.0
2017-10-16,6250,6790,6130,6370,180870.0
2017-10-17,6380,6480,6250,6340,55559.0
2017-10-18,6350,6420,6190,6330,50612.0
2017-10-19,6330,6330,6170,6200,25676.0
2017-10-20,6210,6250,6120,6170,32122.0
2017-10-23,6150,6340,6150,6180,24609.0
