날짜,시가,고가,저가,종가,거래량
2017-12-06,43000,44000,36700,38500,2238668.0
2017-12-07,39000,40500,38150,39100,355217.0
2017-12-08,39700,40350,38700,39400,127728.0
2017-12-11,39750,39950,37500,38350,125305.0
2017-12-12,38100,38100,35900,36950,175065.0
2017-12-13,36950,39700,36950,39000,182069.0
2017-12-14,39950,43750,39500,42700,535374.0
2017-12-15,41600,43000,40700,42700,142751.0
2017-12-18,42500,44900,40500,43900,184514.0
2017-12-19,44100,45000,42150,44500,125135.0
2017-12-20,44750,44750,43100,43700,52602.0
2017-12-21,42700,43200,40850,41050,100925.0
2017-12-22,41100,42550,40150,41300,104939.0
2017-12-26,41250,41250,39150,40050,125067.0
2017-12-27,40600,40600,38900,40050,81672.0
2017-12-28,39700,42950,38700,42450,155246.0
2018-01-02,43200,43500,41650,42700,100310.0
2018-01-03,43000,43500,41900,43350,85414.0
2018-01-04,43350,43350,41750,41950,52676.0
2018-01-05,41900,44100,41700,43400,85521.0
2018-01-08,41800,42500,40850,41400,269585.0
2018-01-09,41800,42500,39800,40350,137568.0
2018-01-10,40800,41150,38750,39350,132133.0
2018-01-11,39100,41050,39100,40500,85498.0
2018-01-12,41150,41150,38800,40000,101508.0
2018-01-15,40800,41000,40000,40500,74185.0
2018-01-16,40500,41200,39500,41200,62156.0
2018-01-17,41100,41450,39300,39850,81321.0
2018-01-18,40200,40300,39600,39700,43427.0
2018-01-19,40100,40200,39350,39700,34651.0
2018-01-22,39900,39900,38200,38450,82904.0
2018-01-23,38300,39200,38300,38750,49508.0
2018-01-24,38950,39600,38750,39300,36663.0
2018-01-25,39100,39300,37800,39050,77773.0
2018-01-26,39250,39950,38450,39900,63078.0
2018-01-29,40400,40400,39300,39300,66376.0
2018-01-30,39400,39550,38800,38800,41100.0
2018-01-31,38450,38800,38000,38600,63696.0
2018-02-01,38550,39000,37750,38150,56962.0
2018-02-02,38450,38750,37250,37250,48208.0
2018-02-05,36700,37000,34300,34950,119238.0
2018-02-06,32550,34800,32550,34500,88336.0
2018-02-07,34950,35900,33250,33450,56625.0
2018-02-08,33450,36450,33000,35500,71425.0
2018-02-09,37200,38600,35900,37450,215421.0
2018-02-12,37000,37350,35350,35900,78811.0
2018-02-13,36350,36350,34200,34500,67350.0
2018-02-14,34200,36800,33950,35950,56799.0
2018-02-19,36500,36600,35350,35800,43987.0
2018-02-20,35900,36400,35250,36000,31069.0
2018-02-21,36200,36650,35400,36400,28394.0
2018-02-22,36600,36650,35900,36500,20172.0
2018-02-23,36550,36800,35850,36000,21002.0
2018-02-26,36150,36150,34950,35550,45494.0
2018-02-27,35500,36300,35400,36150,41497.0
2018-02-28,35850,36300,34750,36000,38694.0
2018-03-02,35000,35950,34300,35800,31807.0
2018-03-05,36200,36200,34350,34450,40651.0
2018-03-06,33500,34450,33000,34100,188152.0
2018-03-07,33700,34450,32950,33800,79338.0
2018-03-08,33550,35200,33500,34950,46530.0
2018-03-09,35350,35800,34500,34900,57452.0
2018-03-12,35350,35400,34250,35000,30793.0
2018-03-13,34900,37550,34650,37400,133655.0
2018-03-14,36800,37950,36450,37350,59941.0
2018-03-15,37300,38600,37100,38450,99118.0
2018-03-16,38450,38550,37600,38100,45121.0
2018-03-19,38100,38450,37300,37400,37353.0
2018-03-20,37400,37400,35800,36600,52716.0
2018-03-21,36500,37000,35700,36300,59622.0
2018-03-22,36500,37800,36300,37650,100975.0
2018-03-23,36750,37500,35300,36000,32429.0
2018-03-26,36000,36500,35350,36200,37212.0
2018-03-27,36700,37450,36300,37300,53273.0
2018-03-28,37000,37000,34750,34950,86327.0
2018-03-29,35100,35600,34550,35600,46347.0
2018-03-30,35600,35800,34700,35250,49579.0
2018-04-02,35350,35400,33900,34300,58647.0
2018-04-03,33650,35000,33500,34950,31511.0
2018-04-04,35000,35000,33750,34650,29081.0
2018-04-05,34750,36250,34200,36000,58707.0
2018-04-06,35800,35800,34800,35400,32764.0
2018-04-09,34900,35950,34850,35450,32859.0
