날짜,시가,고가,저가,종가,거래량,거래대금
2010-01-04,368.15,370.27,366.57,370.27,39538614,85487554065
2010-01-05,372.05,372.82,369.81,371.17,45174026,68793712770
2010-01-06,373.59,378.35,371.12,377.92,85444342,98351430940
2010-01-07,379.69,382.26,378.03,379.41,65303586,126952541600
2010-01-08,381.51,383.61,375.27,383.37,81915436,118340035445
2010-01-11,384.98,387.14,384.28,386.17,48724887,71281918105
2010-01-12,390.64,392.87,385.71,386.26,88342445,183517187660
2010-01-13,385.72,386.47,381.36,381.89,70938288,146071804740
2010-01-14,384.64,386.28,381.07,382.9,77011875,112684974965
2010-01-15,384.48,388.11,383.94,387.32,86375933,176143346005
2010-01-18,388.72,394.65,388.54,391.72,102066727,187175112143
2010-01-19,393.9,394.0,387.84,389.66,65760097,124496900385
2010-01-20,391.92,392.44,387.1,388.83,82017722,138292141750
2010-01-21,389.37,391.23,385.76,391.09,60211022,118253207525
2010-01-22,388.57,391.81,383.8,390.89,132902431,125366559840
2010-01-25,387.37,391.73,380.56,384.92,190115495,146683972270
2010-01-26,388.93,389.0,372.41,375.93,200345070,115889650495
2010-01-27,376.72,377.64,368.24,371.14,101665302,72747820190
2010-01-28,371.81,372.75,365.61,369.87,81169665,61735774390
2010-01-29,365.87,366.35,357.2,360.08,90321125,71217987795
2010-02-01,359.51,362.24,358.1,362.15,76921384,65641151015
2010-02-02,364.12,367.22,361.5,363.5,60185070,75808691360
2010-02-03,368.08,369.64,366.99,368.91,136212864,92657988655
2010-02-04,370.71,373.02,368.25,371.95,95438262,177949930970
2010-02-05,361.61,365.08,359.64,365.08,74335681,136732958300
2010-02-08,369.07,369.11,361.36,361.7,56631422,82761983710
2010-02-09,359.51,362.87,357.79,362.39,54945048,75143933755
2010-02-10,364.64,366.16,362.79,362.79,49538858,82157545085
2010-02-11,364.98,367.31,364.11,367.28,65203300,105415010640
2010-02-12,368.95,369.92,366.88,369.04,61781780,101124719905
2010-02-16,370.79,372.78,370.01,371.17,53583829,89531922340
2010-02-17,373.99,374.7,371.43,373.36,85659675,88956397290
2010-02-18,374.02,375.09,371.17,371.68,75079363,97290573575
2010-02-19,372.44,374.54,367.55,369.36,91298429,129869827765
2010-02-22,374.31,375.14,371.61,372.93,62939526,127343770645
2010-02-23,373.88,376.44,373.06,376.44,76418276,101268173970
2010-02-24,376.35,377.5,373.42,375.38,71907992,162197689765
2010-02-25,375.86,376.58,364.39,366.36,55953778,123251998565
2010-02-26,368.27,370.45,366.02,370.35,53870434,68048510140
2010-03-02,373.1,373.11,369.85,370.16,80564585,83704024545
2010-03-03,372.1,372.32,367.03,368.29,94602850,72352500510
2010-03-04,370.02,371.5,368.8,370.97,143084509,103420098675
2010-03-05,372.34,372.86,369.35,370.99,99520975,103312677535
2010-03-08,372.19,374.88,372.19,373.63,117275833,80602187875
