날짜,시가,고가,저가,종가,거래량,거래대금
2010-01-04,4511.45,4548.69,4498.7,4532.69,5043649,12795984220
2010-01-05,4521.32,4532.0,4467.5,4469.33,12295068,22958515640
2010-01-06,4482.56,4518.29,4461.82,4488.72,24813862,44466916455
2010-01-07,4532.62,4561.89,4468.51,4487.16,20521426,45444993855
2010-01-08,4572.06,4573.35,4469.36,4479.65,18325479,36676816275
2010-01-11,4496.87,4498.98,4418.77,4420.42,13540407,27345908345
2010-01-12,4437.63,4463.73,4401.18,4431.22,7511045,16905334580
2010-01-13,4418.83,4440.43,4373.86,4373.86,7239546,15965592410
2010-01-14,4432.45,4437.56,4338.37,4348.07,6896793,16165203395
2010-01-15,4370.05,4428.04,4357.72,4417.97,11820300,32573556335
2010-01-18,4453.71,4460.59,4404.67,4404.67,8975071,24471705145
2010-01-19,4417.96,4428.09,4378.22,4406.53,9637508,23114982500
2010-01-20,4408.41,4409.51,4327.35,4327.35,9471233,20648710985
2010-01-21,4323.53,4338.21,4294.93,4323.57,10649530,17496908920
2010-01-22,4303.77,4318.49,4250.09,4313.89,7314358,15413386700
2010-01-25,4293.36,4322.63,4254.18,4274.54,9030140,20644705755
2010-01-26,4314.51,4322.76,4213.45,4237.53,7824665,18284094845
2010-01-27,4215.03,4215.74,4134.4,4191.81,9145979,15716346280
2010-01-28,4198.66,4203.27,4135.94,4182.72,7631557,15040575630
2010-01-29,4145.88,4145.88,4012.19,4029.82,7108250,19188523670
2010-02-01,4049.51,4064.43,3998.52,4016.83,3576096,9037887395
2010-02-02,4046.93,4087.54,4034.93,4058.91,6705682,13802991365
2010-02-03,4117.1,4123.61,4074.89,4101.22,4601749,11685541775
2010-02-04,4102.34,4107.83,4041.3,4059.33,6953099,15836317310
2010-02-05,3938.01,4034.98,3897.79,4025.42,5529999,12376326360
2010-02-08,4054.48,4056.2,3979.73,3981.04,4412767,10222516370
2010-02-09,3984.9,4003.34,3956.56,3969.51,3020320,7412996225
2010-02-10,4013.1,4025.84,3971.15,3978.16,5782749,11783293875
2010-02-11,3995.54,4050.09,3991.74,4040.2,3734763,8654243465
2010-02-12,4055.28,4065.43,4029.92,4040.55,4885879,8658845865
2010-02-16,4051.8,4086.85,4045.29,4077.52,2957699,6808017105
2010-02-17,4109.08,4135.13,4086.49,4110.34,7244484,18972721055
2010-02-18,4132.1,4136.91,4085.12,4099.21,5496965,11806584190
2010-02-19,4111.68,4113.69,4002.09,4002.09,8741858,22989329180
2010-02-22,4033.61,4068.55,4026.04,4051.59,5918360,15072559630
2010-02-23,4065.04,4070.84,4039.91,4063.12,6989394,13047821495
2010-02-24,4062.42,4067.51,4039.43,4046.07,4170667,9640971670
2010-02-25,4077.55,4081.61,3996.41,4039.68,8657278,17768419360
2010-02-26,4061.26,4120.65,4057.92,4096.9,14825074,33672797640
2010-03-02,4126.91,4126.91,4087.88,4106.5,6703770,12739307970
2010-03-03,4114.42,4116.14,4059.55,4062.25,6009060,12850533125
2010-03-04,4053.09,4078.2,4030.57,4055.17,5644517,10047418510
2010-03-05,4074.77,4103.2,4049.4,4095.19,4178537,9065666560
2010-03-08,4117.58,4152.64,4115.99,4132.37,6436416,14365987000
2010-03-09,4127.16,4129.84,4094.49,4094.49,7314779,10141436595
2010-03-10,4107.84,4118.03,4054.03,4063.85,4397773,8356185860
2010-03-11,4083.94,4095.72,4062.4,4070.67,9070513,13363135570
2010-03-12,4090.21,4098.28,4053.72,4053.72,5419638,9877654275
2010-03-15,4071.35,4073.67,4024.32,4032.99,4590496,9308789835
2010-03-16,4056.07,4147.52,4053.45,4140.36,7936280,13483075780
2010-03-17,4173.9,4214.63,4172.54,4196.68,11697723,23082946200
2010-03-18,4174.75,4177.42,4130.48,4155.39,7009505,12924663685
2010-03-19,4176.56,4179.18,4135.33,4148.94,6536961,11051895110
2010-03-22,4146.84,4160.55,4130.66,4146.52,6465803,11208557330
2010-03-23,4147.78,4182.78,4145.65,4169.63,8772101,19112509710
2010-03-24,4167.87,4174.61,4110.39,4120.45,5227369,11724931860
2010-03-25,4142.19,4169.36,4117.73,4122.53,5898354,15235428635
2010-03-26,4138.87,4151.08,4125.21,4139.12,5554060,9867148860
2010-03-29,4122.55,4136.58,4079.45,4089.43,4949677,10449239450
2010-03-30,4124.3,4127.13,4080.49,4126.05,3493471,10007826495
2010-03-31,4135.79,4165.16,4098.72,4125.59,3853041,9374823965
2010-04-01,4130.6,4188.31,4126.12,4179.79,3989430,9503317785
2010-04-02,4223.89,4230.76,4142.51,4174.98,6092169,14020573910
2010-04-05,4195.44,4224.08,4120.52,4176.88,5601333,13736409975
2010-04-06,4190.45,4207.7,4151.71,4151.71,3472547,9532123520
2010-04-07,4159.26,4203.27,4148.25,4203.27,4255187,13193929220
2010-04-08,4217.18,4264.17,4201.5,4247.13,8050486,23800853560
2010-04-09,4259.92,4280.71,4223.25,4238.82,12839712,27041735635
2010-04-12,4322.52,4358.54,4224.28,4240.43,14003465,38019785970
2010-04-13,4225.53,4263.79,4207.56,4246.89,8147894,19987755350
2010-04-14,4283.09,4316.22,4255.47,4265.87,9340810,19801030060
2010-04-15,4283.79,4289.11,4224.91,4249.54,4452050,11782357400
2010-04-16,4260.13,4261.8,4232.19,4256.72,4970088,14756993470
2010-04-19,4238.92,4275.28,4227.54,4258.91,4508482,12389114280
2010-04-20,4281.43,4336.52,4277.07,4334.58,6646747,19157571720
2010-04-21,4359.03,4382.85,4335.28,4376.89,7439237,23866790730
2010-04-22,4422.79,4466.26,4408.09,4449.12,14264811,39173568560
2010-04-23,4482.74,4488.08,4389.52,4397.48,9754990,35264408555
2010-04-26,4405.19,4459.95,4391.27,4432.13,7038254,31432426330
2010-04-27,4450.08,4471.12,4400.87,4437.7,9034465,52979651005
2010-04-28,4366.58,4410.89,4342.03,4391.79,20249621,45589685530
2010-04-29,4409.66,4420.82,4368.33,4387.45,16752826,30176385080
2010-04-30,4414.11,4428.9,4391.33,4394.04,15063986,36247245340
2010-05-03,4413.79,4487.22,4404.67,4458.17,14877630,63230330435
2010-05-04,4508.08,4547.04,4451.78,4460.0,11561080,61761102470
2010-05-06,4394.04,4506.49,4394.04,4460.61,10477960,46077726105
2010-05-07,4373.39,4442.83,4298.57,4400.76,11556077,46642955090
2010-05-10,4470.3,4483.4,4414.09,4445.88,7606311,23567976175
2010-05-11,4495.92,4509.38,4359.37,4405.54,7734013,37908432265
2010-05-12,4418.53,4424.1,4356.45,4379.94,5669241,19526804975
2010-05-13,4415.26,4472.9,4408.59,4459.09,7246219,23934437760
2010-05-14,4476.35,4494.83,4442.47,4444.84,7675039,23302095730
2010-05-17,4409.3,4449.4,4364.22,4371.26,6460638,21958794655
2010-05-18,4419.4,4509.46,4384.68,4508.44,8590841,42656783470
2010-05-19,4512.69,4525.24,4422.36,4445.67,9875172,62327914545
2010-05-20,4450.11,4470.64,4252.38,4304.46,8196627,41000816835
2010-05-24,4323.68,4401.88,4250.34,4388.38,8407949,42838813545
2010-05-25,4326.07,4368.35,4078.51,4169.87,11541317,36640558565
2010-05-26,4205.76,4247.37,4139.78,4213.18,6504199,24529978670
2010-05-27,4189.71,4255.9,4189.71,4249.45,5165307,22417339400
2010-05-28,4315.29,4330.38,4267.07,4323.12,5876723,25184700500
2010-05-31,4343.55,4424.03,4334.62,4416.0,5390877,44361663430
2010-06-01,4413.63,4416.67,4361.15,4378.24,4910716,26868465515
2010-06-03,4431.49,4645.83,4431.49,4608.08,17321032,97327631655
2010-06-04,4614.75,4620.17,4551.47,4583.47,9398664,47681217215
2010-06-07,4500.96,4661.52,4494.16,4604.46,31305405,145941299005
2010-06-08,4612.51,4622.64,4574.39,4609.71,14461535,57482519720
2010-06-09,4646.49,4671.61,4583.7,4584.22,14172858,48520176200
2010-06-10,4612.78,4640.79,4557.01,4562.17,9412001,43351124945
2010-06-11,4633.16,4686.52,4606.27,4608.83,17070952,52493438805
2010-06-14,4717.03,4732.27,4579.46,4634.91,16617602,51440783000
2010-06-15,4630.27,4631.21,4540.48,4551.32,14352488,40300819450
2010-06-16,4600.6,4626.59,4565.28,4597.83,9229571,30458718080
2010-06-17,4619.02,4638.81,4559.35,4561.49,9119179,25750143830
2010-06-18,4554.77,4565.62,4525.16,4540.44,7089376,22036685745
2010-06-21,4580.99,4613.35,4560.92,4601.1,7869561,29929223965
2010-06-22,4614.91,4620.91,4577.7,4584.8,13734934,21775147505
2010-06-23,4636.89,4637.28,4561.85,4569.61,8131224,25879903110
2010-06-24,4585.09,4624.19,4557.1,4613.19,5895588,17560901795
2010-06-25,4599.89,4614.45,4515.63,4543.51,10862484,49012060700
2010-06-28,4570.08,4615.11,4560.74,4568.74,11345607,26802110470
2010-06-29,4599.1,4657.53,4582.87,4586.74,8720194,24105851925
2010-06-30,4581.89,4639.06,4565.19,4628.22,8001321,24295306655
2010-07-01,4646.05,4648.53,4542.14,4641.19,5265264,16179139000
2010-07-02,4648.81,4679.75,4635.97,4647.28,6784597,15973958765
2010-07-05,4676.89,4693.81,4651.78,4658.25,6612601,14104309800
2010-07-06,4668.45,4728.25,4611.9,4720.42,7311547,18782479715
2010-07-07,4765.1,4855.53,4741.8,4855.53,6194900,30244241305
2010-07-08,4903.94,4981.08,4763.26,4763.26,8692141,40998871630
2010-07-09,4807.98,4847.63,4733.14,4806.99,8178631,28017271465
2010-07-12,4919.01,4978.39,4919.01,4954.91,7863231,31657933790
2010-07-13,5073.93,5093.67,4988.75,4988.75,14216629,47635600135
2010-07-14,5041.96,5056.64,4893.87,4896.17,16197297,42007656035
2010-07-15,4923.75,4932.7,4850.92,4870.23,14177994,38375270430
