날짜,시가,고가,저가,종가,거래량
2020-09-22,13500,13500,10375,10650,4090940.0
2020-09-23,11075,13825,11025,12750,8921196.0
2020-09-24,12225,15600,12000,13250,8325838.0
2020-09-25,13550,15250,13000,13475,4612185.0
2020-09-28,13900,14575,13525,14000,1628177.0
2020-09-29,14575,14950,13450,13550,1412763.0
2020-10-05,13550,14000,12475,12675,746606.0
2020-10-06,12850,13125,12199,12525,734259.0
2020-10-07,12325,12775,12300,12525,347711.0
2020-10-08,12650,12700,12225,12250,366123.0
2020-10-12,12325,12349,11700,11925,392028.0
2020-10-13,12075,13275,12050,12350,1352987.0
2020-10-14,12374,12725,12225,12600,490911.0
2020-10-15,12600,12725,11675,11850,398795.0
2020-10-16,11775,11975,11225,11275,248344.0
2020-10-19,11475,11475,10575,10675,320036.0
2020-10-20,10475,12250,10225,11800,1853601.0
2020-10-21,11550,11975,11125,11125,520412.0
2020-10-22,11049,12725,10875,12175,1883614.0
2020-10-23,12000,12700,11625,12300,811217.0
2020-10-26,12550,15975,12350,15850,10137430.0
2020-10-27,15100,19600,14800,17725,13478548.0
2020-10-28,18100,18800,16925,17100,3304374.0
2020-10-29,16850,17950,16575,17775,1818414.0
2020-10-30,18950,23100,18550,23100,6558986.0
2020-11-02,25400,29000,23000,27000,8764865.0
2020-11-03,27800,35100,27650,35100,5214897.0
2020-11-04,37750,41400,35000,39000,5209025.0
2020-11-05,0,0,0,39000,0.0
2020-11-06,46200,50249,41600,45950,5433781.0
2020-11-09,47450,49600,43500,47800,2539504.0
2020-11-10,46050,46300,39300,41000,3232860.0
2020-11-11,38700,39200,32500,34250,3793139.0
2020-11-12,34550,37250,33000,35500,3170293.0
2020-11-13,34450,34600,30199,31500,2293536.0
2020-11-16,38150,40950,37600,40950,1003594.0
2020-11-17,47850,53200,43250,53200,5912653.0
2020-11-18,0,0,0,53200,0.0
2020-11-19,56650,67500,50650,50650,6983006.0
2020-11-20,50650,55250,46050,53250,4548209.0
2020-11-23,54500,55250,51650,52400,1368081.0
2020-11-24,52350,52750,48250,49500,1418602.0
2020-11-25,50200,50500,45200,49250,1489519.0
2020-11-26,48000,52750,46000,49850,1590718.0
2020-11-27,48799,50100,47749,49300,613876.0
2020-11-30,48249,48550,46550,46700,599540.0
2020-12-01,48450,57200,47750,55850,3514414.0
2020-12-02,54600,56249,53150,56150,1077640.0
2020-12-03,54150,56100,53750,56100,639454.0
2020-12-04,59950,67850,59350,60550,2980649.0
2020-12-07,61250,63800,57900,60650,733871.0
2020-12-08,60700,65350,58750,65350,945911.0
2020-12-09,68100,70100,64200,65900,1683668.0
2020-12-10,63250,65700,61900,63950,712592.0
2020-12-11,64050,65650,63100,64500,450339.0
2020-12-14,63600,82250,60049,77850,1771777.0
2020-12-15,79850,81600,75600,80350,1037750.0
2020-12-16,79050,81500,77300,78250,523437.0
2020-12-17,78250,81250,76050,80600,466267.0
2020-12-18,79900,96500,78750,89450,1599901.0
2020-12-21,88850,114249,87550,107000,1710967.0
2020-12-22,100650,117499,99500,108050,1389190.0
2020-12-23,112150,113450,103750,108050,568237.0
2020-12-24,116400,119900,105050,109950,819909.0
2020-12-28,109600,112500,98650,99000,989884.0
2020-12-29,112900,128700,107800,128700,1819082.0
2020-12-30,153100,167300,150400,167300,2451865.0
2021-01-04,181000,217400,181000,217400,2114142.0
2021-01-05,235000,270700,232100,260200,2717845.0
2021-01-06,0,0,0,260200,0.0
2021-01-07,279900,299700,230700,269500,2775191.0
2021-01-08,254200,268000,228600,229700,1555666.0
2021-01-11,202200,244500,183400,220000,2967771.0
2021-01-12,222200,232400,200000,203100,861524.0
2021-01-13,203200,203400,176500,177800,1674081.0
2021-01-14,170900,220200,163500,204300,3290817.0
2021-01-15,198500,223000,192600,202500,1916939.0
2021-01-18,207000,214000,185400,185400,797859.0
2021-01-19,180100,194500,168600,174500,1259796.0
2021-01-20,176000,207700,169100,200000,2338006.0
2021-01-21,197900,217600,178800,178900,1357704.0
2021-01-22,160000,178900,159800,165000,2214330.0
2021-01-25,164300,164400,148000,149400,2055989.0
2021-01-26,148400,156200,138800,150200,2634222.0
2021-01-27,149200,149300,135500,135600,1275334.0
2021-01-28,131200,136600,121200,127500,2677378.0
2021-01-29,130000,139500,126000,131900,2345800.0
2021-02-01,130300,139400,128200,137200,1278445.0
2021-02-02,138000,144100,135100,141000,1163872.0
2021-02-03,143000,144100,138000,141600,690876.0
2021-02-04,139500,140000,131700,131700,776944.0
2021-02-05,130300,133200,121900,121900,1181682.0
2021-02-08,119000,129400,114600,125700,1771576.0
2021-02-09,124300,126200,118400,118400,906146.0
2021-02-10,114600,124100,113700,117500,1299170.0
2021-02-15,117800,126400,115600,125400,1196869.0
2021-02-16,123300,124300,116400,116400,1246475.0
2021-02-17,114800,114800,102000,103100,1942566.0
2021-02-18,102000,106500,94300,97500,2118919.0
2021-02-19,99000,101000,94100,94300,1230097.0
2021-02-22,95200,99900,88200,89200,1367721.0
2021-02-23,89100,98000,86100,92300,2363211.0
2021-02-24,91600,119900,91600,119900,7996182.0
2021-02-25,125600,149900,122400,131500,14514693.0
2021-02-26,133900,139000,120700,131000,4986188.0
2021-03-02,129400,144200,114600,115400,7489974.0
2021-03-03,112000,113800,101000,102700,3263650.0
2021-03-04,100600,110100,98700,103100,3039058.0
2021-03-05,106500,109500,101600,102400,1244986.0
2021-03-08,103100,104800,99700,99700,868512.0
2021-03-09,107100,109500,99900,100500,1212507.0
2021-03-10,101500,101800,95700,95900,861439.0
2021-03-11,95200,97000,92900,93800,691634.0
2021-03-12,95700,106200,94300,104700,2921109.0
2021-03-15,105700,111600,102100,110900,1482534.0
2021-03-16,113900,116300,107900,110100,1386512.0
2021-03-17,109500,113800,107800,111200,1037090.0
2021-03-18,107800,112900,107700,111900,809900.0
2021-03-19,111000,118000,110200,118000,1261143.0
2021-03-22,121200,129900,118000,124500,2497089.0
2021-03-23,124000,128300,118500,120000,963230.0
2021-03-24,118500,119400,112700,113100,878381.0
2021-03-25,111200,134000,110800,123200,3819185.0
2021-03-26,121800,124200,118100,118200,847430.0
2021-03-29,119000,122200,112800,116300,1024385.0
2021-03-30,114200,117200,113000,113200,480954.0
2021-03-31,114000,116400,112000,112000,489621.0
2021-04-01,113000,114300,110100,111400,460097.0
2021-04-02,112600,112600,110100,111500,411980.0
2021-04-05,111500,111900,106200,106500,578281.0
2021-04-06,105700,106400,102000,102100,496407.0
2021-04-07,101100,109700,100400,104700,832667.0
2021-04-08,104600,107200,103300,105000,436585.0
2021-04-09,105700,109700,103500,106400,624827.0
2021-04-12,106100,106300,104000,104200,322550.0
2021-04-13,103200,107500,102100,106300,815029.0
2021-04-14,106000,106400,103600,103700,388015.0
2021-04-15,103200,106400,102500,103900,458697.0
2021-04-16,103900,104500,102600,103100,306720.0
2021-04-19,102300,103600,102200,102400,300130.0
2021-04-20,103100,103200,101500,101900,313076.0
2021-04-21,101900,105500,100700,101900,702414.0
2021-04-22,103200,104500,101300,101300,290020.0
2021-04-23,99900,101900,99700,99700,459592.0
2021-04-26,99200,99400,96900,96900,466406.0
2021-04-27,96500,107700,93600,98700,2143896.0
2021-04-28,98200,103400,97000,97100,894530.0
2021-04-29,95400,98700,93700,93800,520939.0
2021-04-30,93800,95400,90800,90900,403785.0
2021-05-03,89500,90100,85200,85500,484450.0
2021-05-04,84100,88700,84100,86800,385204.0
2021-05-06,85600,98000,85500,95500,1807745.0
2021-05-07,94600,96300,91400,91800,451136.0
2021-05-10,92700,93100,90400,91400,318223.0
2021-05-11,91800,96800,90600,92400,635265.0
2021-05-12,91800,93300,89000,89500,313947.0
2021-05-13,88700,89000,86200,86800,294079.0
2021-05-14,86800,88800,86600,86900,181367.0
2021-05-17,86900,88700,86400,86500,238361.0
2021-05-18,89000,90900,87000,87400,303634.0
2021-05-20,86600,90000,86400,88300,257871.0
2021-05-21,90000,93900,89200,89800,501857.0
2021-05-24,89700,91000,87300,89000,221857.0
2021-05-25,89100,92900,89100,91600,295296.0
2021-05-26,94200,94800,91300,92000,290907.0
2021-05-27,92100,103600,92100,99600,2048150.0
2021-05-28,98800,100500,96800,98100,394032.0
2021-05-31,98500,101600,98000,99000,572962.0
2021-06-01,104700,104800,99400,99500,538513.0
2021-06-02,98800,99000,95000,95000,376398.0
2021-06-03,94700,95900,93100,94000,240148.0
2021-06-04,93400,95100,93000,93100,177416.0
2021-06-07,93500,94500,92600,93100,187120.0
2021-06-08,93100,97500,92700,94400,372141.0
2021-06-09,94600,94800,92400,92500,230208.0
2021-06-10,92700,97000,91600,95300,604624.0
2021-06-11,94500,94600,90700,90700,551768.0
2021-06-14,89000,100900,88200,96500,1569601.0
2021-06-15,95400,98000,95000,95900,576206.0
2021-06-16,96000,98200,93200,93200,859370.0
2021-06-17,94900,95800,92000,92600,346484.0
2021-06-18,93000,95400,92100,93500,377428.0
2021-06-21,92600,93000,91700,91900,184342.0
2021-06-22,92400,92600,91600,91600,152428.0
2021-06-23,91800,92100,90900,91200,224965.0
2021-06-24,91300,94000,90800,92000,321979.0
2021-06-25,92000,92500,91500,91600,177595.0
2021-06-28,91700,94900,91700,91800,391843.0
2021-06-29,91700,92400,90600,90800,209798.0
2021-06-30,90500,91700,89600,90500,242717.0
2021-07-01,90500,91400,89800,90500,209574.0
2021-07-02,90300,91700,90000,90000,157150.0
2021-07-05,90100,91200,89400,90100,231706.0
2021-07-06,89800,91000,89700,89700,178226.0
2021-07-07,90100,90100,89100,89100,175424.0
2021-07-08,89500,89500,86800,87100,323269.0
2021-07-09,86100,86900,85000,85400,254634.0
2021-07-12,84800,85900,84000,84300,194691.0
2021-07-13,84400,89100,84300,85700,389899.0
2021-07-14,85400,85600,84000,84100,202136.0
2021-07-15,83700,84000,82900,83000,211869.0
2021-07-16,83000,83300,81000,81100,241503.0
2021-07-19,79900,102700,78300,94600,7391239.0
2021-07-20,92500,93300,86800,87100,1634713.0
2021-07-21,88800,91300,86000,87300,1164380.0
2021-07-22,86100,88600,85100,85100,545585.0
2021-07-23,84600,85000,83200,83200,377568.0
2021-07-26,83100,84700,81900,81900,366850.0
2021-07-27,82300,83900,81400,81500,256090.0
