날짜,시가,고가,저가,종가,거래량,거래대금
2010-01-04,641.68,654.82,638.92,654.82,5694663,13504003230
2010-01-05,656.2,665.99,649.52,663.01,5952038,16117404315
2010-01-06,666.92,678.35,665.06,675.45,5472098,15020958405
2010-01-07,680.71,681.66,668.1,674.55,4217732,12541606320
2010-01-08,675.95,685.28,671.44,683.6,5704388,16241009890
2010-01-11,689.72,690.75,682.03,684.91,7584929,16172555385
2010-01-12,683.84,683.84,671.87,672.07,4755052,13505662095
2010-01-13,673.0,679.94,669.92,673.41,4002336,11814653825
2010-01-14,677.4,685.33,672.98,677.21,3989512,10476877905
2010-01-15,677.43,683.5,673.5,683.48,3719637,9852050095
2010-01-18,680.88,706.16,675.89,705.06,7666271,29087319990
2010-01-19,708.66,712.28,702.14,703.73,5204340,19886330430
2010-01-20,707.63,742.83,702.25,723.09,10049690,46968191335
2010-01-21,715.37,735.16,711.48,726.58,4799064,19215856495
2010-01-22,723.85,733.45,713.0,725.87,12870069,27853923560
2010-01-25,713.45,720.93,702.1,713.24,10193021,32544369925
2010-01-26,726.13,731.98,706.08,710.63,6813306,22676455605
2010-01-27,714.78,725.51,695.15,718.92,12771953,50948441935
2010-01-28,725.78,728.6,704.24,704.24,10111484,38552290670
2010-01-29,695.26,701.02,678.3,691.23,7305978,24190214195
2010-02-01,693.56,706.43,692.54,696.79,5811740,23129124915
2010-02-02,704.4,707.69,694.75,694.75,7524329,29228445480
2010-02-03,699.95,700.23,681.89,685.89,7803501,31684324310
2010-02-04,688.85,691.34,683.02,690.7,9202410,36685601175
2010-02-05,669.34,678.45,667.47,670.1,7156799,29724113570
2010-02-08,679.28,683.75,670.59,675.77,13711032,67121594875
2010-02-09,673.81,680.74,665.64,671.84,6653934,52427948370
2010-02-10,679.67,681.45,671.83,678.43,10943241,57289924755
2010-02-11,681.87,693.55,677.86,689.13,11156346,65020502070
2010-02-12,690.54,691.69,677.3,682.63,6909446,34257044315
2010-02-16,684.14,687.88,681.64,683.57,4029257,18669455105
2010-02-17,686.51,694.86,685.32,694.67,6378639,31274844485
2010-02-18,697.46,698.15,689.16,689.16,6401546,40249715870
2010-02-19,688.73,693.22,673.79,675.64,4510317,33109765280
2010-02-22,679.87,686.27,679.87,685.45,4715530,19742316145
2010-02-23,683.62,699.89,683.62,699.89,4676097,18665151855
2010-02-24,700.12,709.17,696.82,709.17,4446459,19439265100
2010-02-25,712.24,715.63,700.85,702.42,3638167,18139240895
2010-02-26,707.32,711.03,693.49,705.91,10694067,25628896045
2010-03-02,711.88,713.94,698.56,702.42,12457865,22144688065
2010-03-03,703.28,704.79,697.94,703.1,11311855,23599459950
2010-03-04,704.33,708.76,696.68,698.02,9589467,33187862325
2010-03-05,700.19,704.78,695.5,701.86,5883404,22081555060
2010-03-08,706.19,722.23,703.91,709.6,6263621,23867083910
2010-03-09,710.83,713.23,699.69,708.34,5679978,20005506990
2010-03-10,705.76,707.68,702.0,702.0,4185444,14775886720
2010-03-11,704.89,705.99,700.69,704.09,4025087,15519968125
2010-03-12,706.92,710.45,703.42,704.88,5514550,27540001730
2010-03-15,707.11,707.43,700.32,701.21,4021725,14693067885
2010-03-16,709.07,713.9,707.95,711.66,3334280,10931425310
2010-03-17,722.61,724.47,707.43,709.17,5637751,22861544105
2010-03-18,710.78,716.08,708.92,712.68,4100757,22477677155
2010-03-19,716.0,720.99,713.89,720.21,4435829,27833164955
2010-03-22,728.84,751.89,727.62,748.43,7930362,40016178515
2010-03-23,761.65,763.52,747.93,749.36,5766774,27462958250
2010-03-24,757.45,759.89,744.96,751.44,4643342,24524152110
2010-03-25,751.28,760.31,746.12,749.75,3920764,19306916770
2010-03-26,754.15,760.25,749.68,754.68,4158901,18587484700
2010-03-29,744.74,746.21,729.1,737.13,3373640,15869643855
2010-03-30,749.95,757.55,743.33,743.8,2966343,13463878810
2010-03-31,751.94,752.67,734.66,742.01,4475581,18534820485
2010-04-01,743.29,757.61,739.01,743.16,5579163,34316641015
2010-04-02,740.37,742.16,722.72,725.17,4230666,24985023050
2010-04-05,729.82,730.8,704.73,711.27,6233712,29670092305
2010-04-06,710.64,717.28,709.09,712.69,3136106,15598808005
2010-04-07,715.18,724.63,712.25,723.12,2434911,9828941285
2010-04-08,719.43,729.58,719.05,728.07,2770332,14440823030
2010-04-09,729.74,729.74,722.76,728.48,3197768,16582286910
2010-04-12,730.62,732.99,717.71,722.51,3773236,20696304830
2010-04-13,724.47,729.67,718.82,722.66,3180385,15200619665
2010-04-14,725.37,732.21,724.16,730.48,3303253,14219649770
2010-04-15,730.91,731.86,713.23,713.23,2697299,11332322295
2010-04-16,713.13,714.07,703.28,707.47,2061893,9429816550
2010-04-19,701.33,707.45,690.44,696.26,2458475,10990582005
2010-04-20,702.84,715.76,698.98,715.76,2369197,9374002255
2010-04-21,718.5,726.98,717.07,723.91,3052807,15712185125
2010-04-22,722.39,725.15,716.43,721.06,1712602,8133530335
2010-04-23,725.93,728.07,714.96,719.47,2461856,13731558685
2010-04-26,726.36,729.07,715.55,720.18,3259161,13552107450
2010-04-27,721.01,721.61,710.87,712.91,2764878,10769681735
2010-04-28,704.19,720.83,700.72,715.51,3779145,16111725580
2010-04-29,722.66,723.61,711.76,716.05,2953954,12950169845
2010-04-30,722.07,735.49,720.88,730.43,6201103,30428113795
2010-05-03,733.86,744.7,729.56,737.17,8012213,34330220160
2010-05-04,743.58,749.04,740.03,744.4,5703094,27868631605
2010-05-06,732.1,732.74,716.56,726.42,4237581,18461839230
2010-05-07,706.49,751.7,694.2,747.98,8770527,38953283130
2010-05-10,750.02,769.0,744.78,768.78,11330159,48902658560
2010-05-11,779.62,785.75,764.55,767.89,13071705,58111407660
2010-05-12,765.61,777.99,760.48,775.78,10592815,48351677435
2010-05-13,777.85,783.92,768.7,774.79,10978436,43323650355
2010-05-14,778.35,793.2,775.1,781.57,9332193,45418527000
2010-05-17,774.65,780.59,751.32,751.32,7837583,31028499535
2010-05-18,761.35,794.41,744.62,784.85,11662226,55895185605
2010-05-19,790.82,808.64,756.4,756.4,13679878,74459735855
2010-05-20,761.35,786.82,745.68,757.58,9543418,46389416930
2010-05-24,767.77,783.32,760.98,762.24,9103555,43822471105
2010-05-25,762.7,770.7,693.42,735.87,9295959,41291850730
2010-05-26,744.66,745.91,715.59,738.84,9727533,36106027915
2010-05-27,729.99,738.16,718.66,721.77,6844589,28603783095
2010-05-28,734.59,740.9,723.49,731.48,8423411,36788273155
2010-05-31,736.92,755.88,734.38,752.5,6078968,26450959415
2010-06-01,757.98,760.95,745.48,746.69,4880460,19410942545
2010-06-03,753.08,762.82,750.49,756.87,4562206,17995354395
2010-06-04,761.94,769.63,750.68,750.68,6708614,26032383065
2010-06-07,728.63,736.13,724.43,730.94,4359834,13603725430
2010-06-08,733.0,756.41,729.0,755.82,5547508,22348354570
2010-06-09,766.9,769.74,756.9,758.45,5006129,22502271850
2010-06-10,765.47,772.55,750.87,750.87,3828482,18618256620
2010-06-11,760.46,765.15,752.86,755.53,4651601,18789910620
2010-06-14,762.46,763.39,745.95,746.35,4628846,18510483140
2010-06-15,748.47,754.66,739.87,752.73,3526435,13962795815
2010-06-16,757.0,760.4,740.68,750.26,7527054,24171588125
2010-06-17,752.28,756.69,739.89,745.07,13756461,25350550495
2010-06-18,757.46,771.32,751.93,766.8,11191516,43428801395
2010-06-21,776.56,779.46,761.39,764.61,5894087,19549093485
2010-06-22,770.2,772.39,761.63,763.88,5773146,15946777055
2010-06-23,765.03,774.48,762.07,766.3,5008830,18510975785
2010-06-24,782.11,787.79,767.18,772.76,6827367,31682716990
2010-06-25,765.12,767.34,755.46,757.58,5141400,19471888060
2010-06-28,763.46,764.25,752.81,758.23,2989511,11126691085
2010-06-29,760.16,762.7,740.23,740.23,3589112,14195495980
2010-06-30,729.35,749.91,724.09,749.32,2486099,10163654970
2010-07-01,746.19,750.74,732.0,741.89,2427173,9801546015
2010-07-02,742.19,749.19,736.86,740.64,3305597,8993617665
2010-07-05,743.59,747.67,738.79,739.83,1859020,6544294795
2010-07-06,746.46,761.88,746.2,758.34,5235426,23198128920
2010-07-07,764.42,780.11,760.69,773.78,6773617,31773409805
2010-07-08,781.8,790.77,770.95,771.78,5175626,26944135740
2010-07-09,780.81,787.22,772.64,787.22,6677374,23637952920
2010-07-12,790.67,790.69,778.44,782.3,4356647,13145629508
2010-07-13,782.04,784.04,765.43,771.68,4047425,15480849110
2010-07-14,776.77,777.76,728.85,729.74,12136166,64909784345
2010-07-15,736.8,745.81,726.26,739.39,6304112,27614897645
2010-07-16,741.85,742.99,721.48,721.48,4097365,16408487590
2010-07-19,713.45,730.52,709.89,717.07,2995332,10670727715
2010-07-20,730.22,732.51,722.92,728.76,7436652,14265595375
2010-07-21,731.1,733.07,715.49,715.49,4867036,15149124660
2010-07-22,716.56,720.84,696.88,698.87,4434519,16008646765
2010-07-23,705.06,707.57,697.11,702.43,3854213,11478607465
2010-07-26,707.03,721.73,706.93,721.73,4854410,16857045435
2010-07-27,727.9,728.17,714.26,715.6,3373893,10331844985
2010-07-28,718.6,718.75,701.79,704.1,3531628,13058488190
2010-07-29,706.21,709.6,689.37,689.37,8081595,14167060220
2010-07-30,692.6,694.57,676.86,686.23,6590168,13710850290
2010-08-02,689.78,698.63,685.91,689.32,3382089,7978966115
2010-08-03,692.48,693.96,682.94,688.9,3973255,10182898130
2010-08-04,690.92,695.21,687.67,695.21,5476114,18992216465
2010-08-05,703.56,707.24,696.31,705.74,3409322,12665008595
2010-08-06,704.16,708.62,700.37,707.83,6758952,21128937900
2010-08-09,705.6,708.2,701.14,705.07,3600105,12395712760
2010-08-10,704.51,708.55,702.37,708.31,5761739,20031351650
2010-08-11,708.57,711.52,704.89,711.36,3352145,11778528435
2010-08-12,704.31,719.83,702.34,715.71,4653088,20856153770
2010-08-13,711.34,722.19,709.68,711.51,3229698,14598647700
2010-08-16,714.08,714.08,702.83,705.89,2670402,10681345945
2010-08-17,704.54,706.34,690.81,690.9,6502070,26732180620
2010-08-18,692.73,698.57,688.94,697.76,3694658,14490739265
2010-08-19,698.61,704.21,693.89,698.14,6150511,25093135830
2010-08-20,693.07,701.85,691.11,698.77,5245261,16732936990
2010-08-23,698.72,703.36,693.76,693.76,3565246,13398234365
2010-08-24,703.32,713.73,699.63,713.73,4519738,15491451740
2010-08-25,711.81,718.15,707.09,708.9,3420560,12641776210
2010-08-26,713.48,716.97,704.78,711.55,4010381,13429762055
2010-08-27,712.37,719.02,704.53,704.53,4960764,19528160315
2010-08-30,709.79,713.77,703.19,703.64,3251464,12152291755
2010-08-31,700.52,702.68,690.97,691.77,2399291,8887105715
2010-09-01,694.76,698.22,688.39,691.33,2522807,9828340525
2010-09-02,695.49,701.87,692.36,697.92,3213587,10449005790
2010-09-03,696.2,701.91,694.84,701.17,1938658,6198395395
2010-09-06,704.27,704.31,695.19,696.77,1839410,6783318675
2010-09-07,697.97,699.49,692.29,693.81,3286010,12359238350
2010-09-08,694.14,699.55,691.37,692.89,2317745,7954223905
2010-09-09,693.12,700.01,688.99,696.38,9333929,10807545285
2010-09-10,694.97,698.26,692.57,694.87,2844567,7385224170
2010-09-13,696.27,702.9,693.18,695.23,4322897,13200459215
2010-09-14,698.21,699.9,691.96,694.29,3263179,7970122030
2010-09-15,694.11,699.06,690.64,694.23,2497722,6953432205
2010-09-16,701.21,708.34,698.84,705.06,2678480,9951445620
2010-09-17,706.44,708.42,695.41,702.91,3361738,7782995400
2010-09-20,702.36,704.33,697.54,699.93,1715727,4760232475
2010-09-24,703.77,710.12,702.14,703.93,2729920,8555053440
2010-09-27,706.02,708.98,698.6,705.99,2774276,9168779645
2010-09-28,704.23,704.4,697.98,700.82,2405796,7316410220
2010-09-29,700.49,711.34,697.04,707.99,2841827,11766201705
2010-09-30,703.05,710.52,703.05,706.35,3012311,9341431930
2010-10-01,710.69,727.19,707.76,727.19,3414191,16135019245
2010-10-04,724.82,728.69,716.32,721.93,3465237,13671898513
2010-10-05,720.84,729.25,717.72,726.63,5130990,19193851411
2010-10-06,732.16,732.16,721.09,722.07,7084019,15064979411
2010-10-07,718.97,721.59,708.61,712.1,5940383,13787018482
2010-10-08,717.69,720.68,707.43,708.44,3116852,11701673463
2010-10-11,710.83,716.4,709.86,713.82,2740057,8091958176
2010-10-12,713.36,715.42,707.33,709.47,1922597,6775758965
2010-10-13,714.19,723.8,710.24,723.8,3065466,12343116133
2010-10-14,725.86,728.69,719.95,722.6,2380159,10202519669
2010-10-15,725.35,738.26,725.35,734.71,3092342,15009791284
2010-10-18,738.65,740.63,732.86,732.94,2885252,11350335503
2010-10-19,736.03,739.51,730.51,730.78,2967105,11338163862
2010-10-20,730.77,738.16,727.51,736.74,4160119,15125105125
2010-10-21,740.42,748.11,735.4,739.57,3346824,13950047868
2010-10-22,741.83,744.52,729.69,739.75,2119015,8339110652
2010-10-25,738.36,742.33,727.02,730.71,4133848,13020967854
2010-10-26,732.92,737.28,727.29,737.28,2463439,9502893811
2010-10-27,737.74,737.74,725.63,732.51,2327365,9049423748
2010-10-28,731.02,733.49,711.6,716.44,3023943,13058094898
2010-10-29,722.07,723.44,705.09,718.02,3397635,11506820926
2010-11-01,725.84,725.84,710.27,710.33,5305113,11680083037
2010-11-02,716.17,719.0,701.16,703.14,4678972,12484971736
2010-11-03,708.18,712.9,701.61,704.2,2825352,11704815222
2010-11-04,709.38,716.59,702.72,713.69,3087811,14069575011
2010-11-05,727.27,729.47,712.99,714.45,41361149,35702696310
2010-11-08,722.93,722.93,714.18,715.67,57799994,34502856182
2010-11-09,721.52,727.2,715.14,722.78,38707615,49692010294
2010-11-10,721.65,736.13,716.87,735.29,49922418,40019605797
2010-11-11,737.4,740.83,720.03,722.76,63239332,57246981468
2010-11-12,729.29,736.04,707.48,708.5,73123881,61565604149
2010-11-15,709.15,723.09,703.85,718.51,30351296,23771616646
2010-11-16,723.22,734.03,701.6,701.91,12314984,38067585976
2010-11-17,706.86,710.53,699.95,708.34,62782339,47842294416
2010-11-18,711.68,712.21,694.31,701.51,32705844,47439539068
2010-11-19,699.7,704.37,695.75,697.69,49567599,44873169785
2010-11-22,701.5,709.24,697.09,700.17,71780724,52536444897
2010-11-23,705.09,714.18,699.91,699.91,75826676,71838024358
2010-11-24,675.4,694.93,668.24,694.93,64853167,59633176960
2010-11-25,708.21,721.1,705.08,708.66,63752399,64573777687
2010-11-26,717.98,723.46,691.73,697.94,124705909,106067424135
2010-11-29,698.13,706.14,692.57,705.33,98001934,75709882179
2010-11-30,705.09,715.73,701.15,708.41,47721571,42429774669
2010-12-01,711.09,717.56,704.65,709.37,75609251,54852505833
2010-12-02,717.92,723.36,712.7,715.5,99344035,70222794063
2010-12-03,717.81,721.32,711.59,717.84,108475393,65519115193
2010-12-06,725.25,725.25,699.62,700.88,61748039,41047912133
2010-12-07,702.4,710.57,699.1,701.0,85302326,49308728114
2010-12-08,701.25,702.14,689.94,693.75,34144245,24152711814
2010-12-09,691.87,694.07,685.77,693.31,26941304,20999184975
2010-12-10,693.82,699.16,689.61,694.81,48754221,36882600745
2010-12-13,696.16,699.09,690.64,693.77,81047890,50261017652
2010-12-14,695.9,706.63,694.92,706.63,36557829,43692289474
2010-12-15,709.75,712.76,706.11,711.24,27762196,46550520078
2010-12-16,709.09,713.93,706.04,709.68,73485806,69687067729
2010-12-17,710.48,710.78,703.85,710.78,35991345,37146180363
2010-12-20,702.31,702.31,681.6,693.28,25026730,34437013433
2010-12-21,700.63,707.45,700.47,705.31,18697820,32708298107
2010-12-22,704.07,705.09,691.72,697.49,16032481,26750789027
2010-12-23,699.89,703.77,690.94,693.27,15094498,19692941766
2010-12-24,695.6,700.68,694.68,697.41,13610438,15194541342
2010-12-27,699.31,704.25,696.79,701.1,35182459,27714150104
