종목코드,종목명,거래소,종가,시가총액,R1D,R1W,R1M,R3M,R6M,R1Y,PER,PBR,DIV
005930,삼성전자,KS,73300,438779017425000,0.0,-2.3968042609853524,-6.385696040868449,4.864091559370531,-6.6242038216560495,-18.0089485458613,19.078125,1.86,4.08
373220,LG에너지솔루션,KS,477000,112320000000000,6.000000000000005,,,,,,0.0,13.87,0.0
000660,SK하이닉스,KS,124000,90636294442500,2.9045643153526868,4.201680672268915,-5.343511450381677,16.4319248826291,6.896551724137923,-8.148148148148149,17.84375,1.74,0.94
005935,삼성전자우,KS,67300,55544852250000,1.5082956259426794,-1.319648093841641,-5.47752808988764,3.220858895705514,-7.172413793103449,-15.02525252525253,0.0,0.0,4.45
035420,NAVER,KS,320500,52741780827500,3.3870967741935543,-2.43531202435312,-15.323645970937916,-21.542227662178703,-29.0929203539823,-8.166189111747846,46.59375,7.15,0.13
207940,삼성바이오로직스,KS,772000,51079380000000,4.465493910690133,-4.808877928483357,-14.507198228128459,-11.67048054919908,-14.977973568281943,-2.278481012658229,212.0,11.11,0.0
051910,LG화학,KS,677000,47932200897000,5.946791862284817,0.8941877794336861,10.08130081300813,-18.629807692307686,-18.922155688622755,-31.61616161616162,101.5625,2.94,1.48
005380,현대차,KS,191500,41024291904000,1.055408970976246,-2.7918781725888353,-8.3732057416268,-7.932692307692313,-14.888888888888886,-26.34615384615384,35.125,0.76,1.57
006400,삼성SDI,KS,584000,40089720990000,0.0,-14.369501466275658,-10.839694656488552,-19.225449515905947,-23.15789473684211,-26.0759493670886,67.9375,3.17,0.17
035720,카카오,KS,85100,37991190348000,0.11764705882353343,-5.444444444444441,-24.355555555555554,-33.51562500000001,-42.50000000000001,-8.02982816383876,230.625,5.96,0.04
000270,기아,KS,81500,33037112780500,-0.6097560975609762,3.164556962025311,-0.8515815085158196,-3.3214709371293005,-5.6712962962962905,-12.647374062165062,21.96875,1.11,1.23
105560,KB금융,KS,59400,24698990448000,-0.1680672268907557,1.0204081632652962,8.000000000000007,4.577464788732399,14.01151631477926,34.6938775510204,6.73828125,0.58,2.98
005490,POSCO,KS,268000,23409665197500,1.132075471698113,-2.3679417122040025,-2.3679417122040025,-9.612141652613825,-26.474622770919066,1.3232514177693666,13.2890625,0.53,2.99
012330,현대모비스,KS,230000,21799098167000,-0.8620689655172376,-2.127659574468088,-9.626719056974464,-9.090909090909093,-15.285451197053412,-33.81294964028777,14.03125,0.66,1.74
068270,셀트리온,KS,157000,21726672660000,3.9735099337748325,-5.705705705705711,-20.707070707070706,-23.600973236009736,-40.41745730550284,-51.09034267912773,42.59375,6.59,0.0
066570,LG전자,KS,126000,20701448471000,-1.17647058823529,-5.970149253731338,-8.695652173913048,4.564315352697101,-22.699386503067487,-29.21348314606742,11.53125,1.48,0.95
096770,SK이노베이션,KS,218500,20203725734000,1.157407407407418,-11.717171717171714,-8.38574423480084,-8.768267223382043,-15.63706563706564,-23.73472949389179,0.0,1.41,0.0
028260,삼성물산,KS,107000,20090361207500,0.0,-2.2831050228310557,-10.084033613445376,-6.956521739130439,-22.743682310469314,-26.71232876712328,17.046875,0.67,2.15
055550,신한지주,KS,38600,19837422873600,1.1795543905635641,0.6518904823989535,4.891304347826098,0.7832898172323688,0.5208333333333259,17.147192716236724,5.80078125,0.47,3.89
323410,카카오뱅크,KS,41350,19695350373650,0.8536585365853666,-1.5476190476190421,-29.915254237288135,-35.28951486697965,,,133.875,6.03,0.0
034730,SK,KS,223500,16609449696000,2.2883295194507935,-2.614379084967322,-10.956175298804782,-8.024691358024693,-17.67955801104972,-37.04225352112675,63.0625,0.91,3.13
377300,카카오페이,KS,124500,16485385000000,-1.1904761904761862,-15.017064846416384,-28.653295128939828,,,,0.0,75.94,0.0
051900,LG생활건강,KS,970000,15227742075000,-0.512820512820511,0.10319917440659854,-11.577028258887879,-19.166666666666664,-34.28184281842819,-42.124105011933175,20.375,3.61,1.13
015760,한국전력,KS,21100,13577540228550,2.4271844660194164,0.4761904761904745,-4.524886877828049,-6.8432671081677725,-14.747474747474742,-13.70143149284253,6.80078125,0.2,5.76
259960,크래프톤,KS,275500,13516284420000,0.36429872495447047,-8.774834437086088,-40.10869565217391,-43.01964839710445,,,20.015625,9.71,0.0
086790,하나금융지주,KS,44850,13465856480700,-0.33333333333332993,1.1273957158962844,6.658739595719387,-0.7743362831858391,1.5855039637599155,23.724137931034473,5.05859375,0.44,4.12
009150,삼성전기,KS,175000,13108743648000,-1.6853932584269704,-4.109589041095896,-11.392405063291145,10.410094637223978,-5.913978494623651,-18.414918414918414,21.890625,2.35,0.8
302440,SK바이오사이언스,KS,168500,12852000000000,2.1212121212121238,-5.33707865168539,-25.111111111111107,-25.111111111111107,3.6923076923076836,,313.75,39.1,0.0
032830,삼성생명,KS,62400,12520000000000,3.31125827814569,-2.1943573667711602,-2.6521060842433664,-8.100147275405012,-17.460317460317466,-20.509554140127385,8.8515625,0.3,4.01
017670,SK텔레콤,KS,56300,12342189321600,-0.17730496453900457,0.0,-2.763385146804831,5.4307116104868935,7.338277630550416,24.071666262644076,13.7578125,0.96,3.55
003550,LG,KS,74600,11750384177100,0.8108108108108025,-2.610966057441255,-7.787391841779979,-19.351351351351354,-22.694300518134714,-28.5337931695167,8.953125,0.65,3.35
036570,엔씨소프트,KS,532000,11723447748000,-0.7462686567164201,-6.172839506172845,-17.26283048211509,-17.901234567901238,-33.99503722084367,-46.53266331658291,18.65625,3.72,1.61
011200,HMM,KS,22950,11247908408000,4.794520547945202,-3.57142857142857,-14.684014869888474,-14.205607476635517,-44.63208685162847,58.823529411764696,222.875,4.44,0.0
018260,삼성에스디에스,KS,139500,10871580900000,-0.7117437722419906,-6.999999999999995,-10.862619808306706,-11.146496815286621,-24.5945945945946,-32.7710843373494,24.328125,1.62,1.72
316140,우리금융지주,KS,14650,10738893097750,0.0,1.0344827586206806,15.354330708661411,9.737827715355806,31.98198198198199,53.886554621848745,8.40625,0.46,2.46
033780,KT&G,KS,77900,10708814766000,0.3865979381443285,-0.8905852417302795,-1.3924050632911356,-5.000000000000004,-5.6900726392251855,-4.5343137254901915,8.359375,1.18,6.16
010950,S-Oil,KS,90000,10177484396800,0.0,0.44642857142858094,5.017502917152861,-11.33004926108374,-8.536585365853655,23.96694214876034,0.0,1.85,0.0
003490,대한항공,KS,28650,9965066636250,1.2367491166077826,6.505576208178443,-2.3850085178875657,-5.911330049261087,-5.756578947368418,-5.601317957166396,0.0,2.02,0.0
091990,셀트리온헬스케어,KQ,64400,9921823872000,3.0399999999999983,-5.154639175257736,-19.700748129675816,-22.033898305084744,-43.35971855760774,-57.742782152230966,41.71875,5.26,0.0
000810,삼성화재,KS,209000,9877653514500,4.239401496259343,0.23980815347721673,3.4653465346534684,-11.063829787234047,-2.7906976744186074,16.11111111111112,11.7734375,0.65,4.21
352820,하이브,KS,238000,9862782799500,0.42194092827003704,-14.079422382671481,-31.805157593123212,-31.707317073170728,-20.268006700167508,18.134663589209055,80.5,7.16,0.0
010130,고려아연,KS,522000,9850140000000,2.5540275049115824,-1.1363636363636354,2.1526418786692814,-1.1363636363636354,-2.9739776951672847,21.82030338389731,16.09375,1.41,2.87
034020,두산중공업,KS,17950,9373891254300,1.412429378531077,-0.2777777777777768,-12.00980392156863,-25.906051349789482,-17.52814151160119,39.83017839058971,0.0,2.19,0.0
329180,현대중공업,KS,102000,9054857832000,2.7190332326284095,0.49261083743843415,7.14285714285714,-13.924050632911388,,,0.0,1.35,0.0
090430,아모레퍼시픽,KS,154000,9037131265500,-0.6451612903225823,-0.3236245954692518,-7.784431137724546,-19.371727748691104,-35.02109704641351,-37.398373983739845,300.75,2.38,0.52
003670,포스코케미칼,KS,112000,8714612250000,1.3574660633484115,-9.677419354838712,-22.22222222222222,-22.491349480968857,-26.55737704918033,-19.999999999999996,246.125,7.27,0.27
251270,넷마블,KS,100000,8638326951000,-8.675799086757996,-15.61181434599156,-19.999999999999996,-21.259842519685034,-27.797833935018048,-23.076923076923073,26.125,1.59,0.77
011070,LG이노텍,KS,351500,8330821664000,-0.5657708628005631,-2.361111111111114,-3.434065934065933,64.63700234192038,51.83585313174945,66.9833729216152,35.21875,3.43,0.2
030200,KT,KS,31650,8290299904000,1.2799999999999923,0.0,3.431372549019618,2.593192868719618,-4.812030075187968,27.878787878787882,11.7890625,0.59,4.27
137310,에스디바이오센서,KS,78600,8117128345800,29.917355371900832,41.11310592459605,40.60822898032201,66.17336152219873,35.517241379310335,,11.90625,9.81,0.68
361610,SK아이이테크놀로지,KS,114000,8092276692000,-0.8695652173912993,-22.44897959183674,-32.14285714285714,-30.061349693251536,-50.10940919037199,,74.9375,5.92,0.0
