종목코드,종목명,거래소,종가,시가총액,R1D,R1W,R1M,R3M,R6M,R1Y,V1D,V1W,V1M,V3M,V6M,V1Y,PER,PBR,DIV
005930,삼성전자,KS,70500,421466648030000,-0.14164305949008194,-1.3986013986013957,-1.3986013986013957,-14.957780458383596,-14.337788578371812,22.822299651567945,8.086333238476126,13.170277116650878,19.25145246506493,20.305982065328543,18.142988047193416,23.440861043732063,18.34375,1.79,4.25
000660,SK하이닉스,KS,109000,79352257785000,1.3953488372093092,1.3953488372093092,15.957446808510634,-9.917355371900827,-15.503875968992254,36.93467336683418,24.626449982870465,20.05716396727923,34.2966266369178,34.586568730256566,32.113249715679345,37.813277736277676,15.6796875,1.53,1.07
035420,NAVER,KS,417500,68744230807500,2.3284313725490113,1.8292682926829285,7.4646074646074645,-3.5796766743648956,15.49100968188104,46.23467600700526,17.37445900038077,29.024629575780395,29.323088261017567,32.17734853339178,31.262973107447575,32.76402262095908,60.71875,9.31,0.1
035720,카카오,KS,125500,55670165000000,0.40000000000000036,-1.953125,6.808510638297882,-16.05351170568562,9.130434782608688,86.92563189800265,25.131567065683264,46.7745089351897,36.487926276012494,42.94730609539786,40.45856326674164,37.753873374187165,340.0,8.78,0.02
207940,삼성바이오로직스,KS,826000,54718455000000,0.36452004860267895,-5.491990846681927,-0.48192771084337727,-8.527131782945741,5.4916985951468655,18.338108882521496,29.94222903340756,34.11324060940664,26.35783209695021,33.44078641750829,34.125915876972925,33.38365784737999,226.75,11.88,0.0
005935,삼성전자우,KS,66000,54063656190000,0.7633587786259444,-0.30211480362537513,-0.4524886877828038,-12.0,-11.409395973154357,28.90625,9.100794877423779,12.799541724394837,18.787796631359647,19.352665702326107,16.106165888139934,19.706333041197837,0.0,0.0,4.54
051910,LG화학,KS,769000,54003142395000,-0.25940337224383825,-7.460890493381466,0.654450261780104,-10.163551401869164,-18.01705756929638,23.43499197431782,23.842178133450897,40.85269002493117,38.61965808234336,42.23463020825868,37.275565339245645,41.85110582978205,115.375,3.34,1.3
006400,삼성SDI,KS,748000,51298339380000,0.5376344086021501,2.3255813953488413,9.037900874635563,0.402684563758382,16.510903426791266,70.0,15.519743033064207,22.800619461668283,27.70265417765227,31.128733254134172,29.536801710986435,36.00904457842254,87.0625,4.06,0.13
005380,현대차,KS,213000,45618157924500,-0.9302325581395321,1.4285714285714235,3.9024390243902474,-5.333333333333334,-4.697986577181212,24.926686217008797,13.252001196448296,22.423971291953148,18.801266980360893,21.189285797146646,20.98031223572264,35.06621837687841,39.0625,0.85,1.41
000270,기아,KS,87000,35266611189000,-1.2485811577752526,1.1627906976744207,6.227106227106227,0.0,8.478802992518709,68.93203883495144,16.53314430913393,24.34445079601584,17.248081231700255,29.77196213529585,26.643031428439603,41.46124801086598,23.453125,1.18,1.15
068270,셀트리온,KS,205500,28207649422000,4.314720812182737,-0.4842615012106588,-8.25892857142857,-23.747680890538035,-18.61386138613862,-14.411018696298639,33.96586064311228,59.480287713930636,44.718688049544966,47.16144906016517,40.77030177188459,48.19863919298728,54.71875,8.47,0.0
323410,카카오뱅크,KS,57000,26985693461600,2.517985611510798,-11.076443057722308,0.0,,,,53.07601407458334,65.69673106793641,48.44868051678606,71.2830543043081,71.2830543043081,71.2830543043081,184.5,8.31,0.0
005490,POSCO,KS,285000,24891841392500,0.17574692442883233,-4.36241610738255,-10.9375,-17.748917748917748,-27.93931731984829,31.944444444444443,19.45654702041997,31.959475752132047,28.22662936321937,31.269178810043925,32.18386548266732,34.43126947964257,14.1328125,0.56,2.81
012330,현대모비스,KS,248500,23508687312000,-1.388888888888884,-2.73972602739726,-6.578947368421051,-10.611510791366907,-9.471766848816031,9.713024282560712,16.04861451606905,11.014338838798864,25.95008835040315,24.6014629477152,21.98479274785878,37.38891466798966,15.15625,0.71,1.61
105560,KB금융,KS,55800,23160501144000,0.9041591320072317,-2.1052631578947323,1.2704174228675091,5.882352941176472,-2.9565217391304355,32.857142857142854,16.447631560016703,27.41258585750218,23.942261788177728,24.531788210129676,24.94263122359205,30.331674500609235,6.328125,0.55,3.17
259960,크래프톤,KS,465500,22764793425000,5.436013590033983,-3.7228541882109667,-0.9574468085106425,,,,39.918026338060685,56.05946189527519,36.208301002808064,53.78891231254321,53.78891231254321,53.78891231254321,33.8125,16.4,0.0
017670,SK텔레콤,KS,309500,22302614258500,,,,,,,,,,,,,15.1171875,1.05,3.23
028260,삼성물산,KS,116000,21678901396000,0.0,-0.8547008547008517,-4.918032786885251,-19.723183391003463,-12.781954887218049,3.571428571428581,14.916822534873518,3.7317222321815624,22.87343812657505,20.848749294045565,22.559010715199502,29.54787072801538,18.484375,0.72,1.98
096770,SK이노베이션,KS,232500,21544476412000,-0.6410256410256387,-6.438631790744465,-6.25,-4.517453798767967,-17.406749555950263,89.79591836734696,16.53970212892065,17.592779154977265,28.03503998380469,31.03080545400645,32.61074032083529,51.51757418096643,0.0,1.5,0.0
066570,LG전자,KS,123000,20128681122000,0.40816326530612734,0.0,2.499999999999991,-23.124999999999996,-18.811881188118807,43.85964912280702,16.528773582044995,9.158626656141122,24.974377623138004,34.817752410234725,31.57921231307324,51.29570100476496,11.2578125,1.44,0.98
377300,카카오페이,KS,147000,19359518062500,-4.234527687296419,,,,,,80.98076851585401,98.00039278174798,98.00039278174798,98.00039278174798,98.00039278174798,98.00039278174798,0.0,89.6,0.0
055550,신한지주,KS,37450,19346653297300,-0.26631158455392434,-1.963350785340312,-4.21994884910486,-4.097311139564663,-8.65853658536585,17.952755905511818,13.284542026603113,8.240208236726051,18.14444294294457,19.645183800382476,22.193081758502686,25.06927746636638,5.62890625,0.45,4.01
051900,LG생활건강,KS,1219000,19038582143000,-0.4897959183673417,0.16433853738702098,-11.92196531791907,-17.07482993197279,-22.896900695762177,-20.37883736120183,13.787296024558914,13.106262607341957,40.88490286221992,29.528797470610897,28.378899792304328,26.810674853477263,25.609375,4.54,0.9
302440,SK바이오사이언스,KS,222000,17021250000000,0.6802721088435382,-4.72103004291845,0.4524886877828038,5.463182897862229,38.74999999999999,,45.12322995627812,134.9065465870068,83.74105918411074,97.21008520399653,76.43903407335412,75.58808857900017,413.5,51.5,0.0
034730,SK,KS,241500,16956831577000,-1.4285714285714235,-2.8169014084507005,-6.0311284046692615,-12.8158844765343,-13.903743315508022,31.967213114754102,17.64173931459092,11.97771782081634,19.334198493209644,22.647899249277824,23.75018039742146,36.719409306883485,68.125,0.98,2.9
352820,하이브,KS,389000,15171242404500,-0.8917197452229297,11.781609195402298,38.434163701067625,31.64128595600677,54.980079681274894,173.8183225988104,24.596524816539706,52.019575301605855,48.816838779242325,43.997308504812075,40.56525300275356,50.64445880411205,131.625,11.71,0.0
015760,한국전력,KS,23400,15054057605650,-1.473684210526316,1.9607843137254832,2.6315789473684292,-7.874015748031493,-0.8474576271186418,14.987714987714984,22.13566582231102,33.05245746405237,22.572661945451276,18.62339583574356,24.59741990038838,28.928841576588287,7.5390625,0.22,5.2
003550,LG,KS,94000,14786293342000,0.42735042735042583,0.9667024704618665,2.285092491838947,-1.673640167364021,-21.338912133891206,45.26572810582763,14.12301683726542,9.157737894486566,17.128768137530898,26.14465247744283,26.84310637125101,39.05298859586228,11.2734375,0.82,2.66
