종목코드,종목명,거래소,종가,시가총액,R1D,R1W,R1M,R3M,R6M,R1Y,V1D,V1W,V1M,V3M,V6M,V1Y,PER,PBR,DIV
005930,삼성전자,KS,70700,423257582795000,0.8559201141226769,0.7122507122507171,-9.009009009009006,-10.844892812105922,-14.613526570048307,16.09195402298851,20.410353469153087,16.680854180460845,20.189663936432474,20.813646206554722,17.797828108597447,23.584564704181997,18.40625,1.79,4.23
000660,SK하이닉스,KS,106500,77896253055000,4.92610837438423,10.59190031152648,1.9138755980861344,-10.126582278481012,-19.622641509433958,27.088305489260133,30.959638565603367,30.12043929443107,37.96020162011634,34.50734432070321,32.2797299381568,37.561882274250635,15.3203125,1.49,1.1
035420,NAVER,KS,413000,68087177227500,-0.3618817852834688,0.6090133982947554,2.481389578163773,-8.628318584070794,9.259259259259256,38.8235294117647,12.373480074951761,22.972181305188986,36.45885956723004,31.711268184532827,31.16944255401475,33.2710907053738,60.0625,9.21,0.1
051910,LG화학,KS,850000,60285860922000,3.0303030303030276,5.459057071960305,10.389610389610393,2.657004830917864,-2.7459954233409634,37.76337115072934,28.14484047775736,21.1992098241358,35.36040842964999,41.05605150547152,37.93551198497267,42.1491276257636,127.5,3.69,1.18
207940,삼성바이오로직스,KS,886000,58886850000000,-1.3363028953229383,2.073732718894017,-3.6956521739130443,-0.7838745800671898,9.113300492610833,28.779069767441868,14.381167344377966,21.873198734539105,40.72605572725072,32.74829675481629,34.21611439657069,34.78145072029474,243.25,12.75,0.0
035720,카카오,KS,125500,55892845660000,-2.3346303501945553,-1.953125,4.583333333333339,-16.05351170568562,6.808510638297882,76.87765140304145,19.700576738246088,22.959183807672815,41.47460283044929,41.99482925254402,40.152249149663106,37.94832568300648,340.0,8.78,0.02
005935,삼성전자우,KS,65400,53487635500000,1.238390092879249,1.3953488372093092,-9.166666666666668,-10.533515731874143,-13.031914893617024,22.93233082706767,15.240224247788378,18.769715333461445,20.09148920354789,18.68885548955257,15.450436266184486,19.938794053291097,0.0,0.0,4.58
006400,삼성SDI,KS,746000,51504632970000,-0.5333333333333301,3.181189488243441,1.4965986394557929,-0.665778961384822,11.343283582089558,72.28637413394918,19.3153659321817,18.90903657884162,33.41852995051548,31.73371831958716,30.162111146190046,36.05927177648443,86.8125,4.05,0.13
005380,현대차,KS,210000,44870319270000,-1.6393442622950838,1.2048192771084265,2.941176470588225,-6.873614190687361,-4.977375565610864,26.88821752265862,12.60292497114966,20.438319116590137,24.501880449075948,21.00445250148375,21.67108774056254,35.57577428177637,38.5,0.84,1.43
000270,기아,KS,86000,34942320511400,1.17647058823529,2.8708133971291794,4.7503045066991545,-0.462962962962965,5.781057810578116,89.21892189218923,20.041646877243053,9.325642432962352,35.12762062200484,29.812341340647272,27.450525081774817,42.96580204177848,23.1875,1.17,1.16
323410,카카오뱅크,KS,64600,30738985333900,4.193548387096779,7.3089700996677776,-7.317073170731703,,,,33.33741742733759,33.557971879497316,54.073978086630206,73.41418421957532,73.41418421957532,73.41418421957532,209.0,9.42,0.0
068270,셀트리온,KS,215500,29793898656000,-1.5981735159817378,-0.919540229885063,-19.439252336448597,-19.73929236499069,-25.173611111111114,-10.06218438295564,16.407455034773736,30.887433904646382,56.02405014321576,43.61004224876887,39.98743720716012,47.561583893615584,57.375,8.88,0.0
005490,POSCO,KS,301000,26286830752500,-2.2727272727272707,-3.2154340836012874,-11.470588235294121,-14.851485148514854,-15.33052039381153,45.410628019323674,24.85115713005033,38.935992077651,25.25532216652399,33.334351760432284,33.464220570649616,34.784011900076464,14.9296875,0.59,2.66
012330,현대모비스,KS,263500,25025376816000,-1.310861423220977,-1.495327102803734,1.737451737451745,-5.724508050089449,-9.294320137693635,13.822894168466515,16.480710809996555,21.088194041273724,27.678731510534703,24.437045402242443,21.819193012198568,38.2564553777103,16.078125,0.75,1.52
105560,KB금융,KS,57800,24075278568000,-1.3651877133105783,0.6968641114982521,9.262759924385634,10.727969348659006,6.44567219152854,39.44511459589868,15.047021978724748,24.133807842144286,24.26326202692076,24.208595275046893,26.94981014870318,30.64398278517416,6.55859375,0.57,3.06
259960,크래프톤,KS,475000,23229880602500,-2.962206332992845,-3.6511156186612603,-4.618473895582332,,,,29.609417982128125,30.112002992917443,39.14353272521661,55.309133002211716,55.309133002211716,55.309133002211716,34.5,16.73,0.0
096770,SK이노베이션,KS,243500,22607830398000,-2.9880478087649376,-5.252918287937747,-3.1809145129224614,-7.414448669201523,-9.81481481481481,75.81227436823103,25.582169313841963,23.859242584755965,29.678419407327407,30.810814771634675,35.25039271568273,51.601789256651,0.0,1.57,0.0
017670,SK텔레콤,KS,309500,22302614258500,,,,,,,,,,,,,15.1171875,1.05,3.23
028260,삼성물산,KS,117000,21959232017500,-2.904564315352698,-3.703703703703709,-8.235294117647063,-14.909090909090905,-13.653136531365318,12.5,20.523624439872915,23.70795012270643,23.066400656315345,21.97957208473178,24.593878209511153,32.2012424323604,18.640625,0.73,1.97
066570,LG전자,KS,122000,20046857215000,0.0,-2.7888446215139417,-11.913357400722024,-26.726726726726724,-25.382262996941897,34.95575221238938,23.97037691640301,21.533539987242303,34.99269731460671,36.63263403006425,32.336157593809965,51.582616192668134,11.171875,1.43,0.98
055550,신한지주,KS,38600,20044062695200,-2.402022756005062,-4.337050805452291,-2.402022756005062,0.6518904823989535,3.0707610146862407,32.1917808219178,27.85693872261402,27.772284434844696,21.8835230455944,21.591702689253907,23.715254615304882,26.60389931536657,5.80078125,0.47,3.89
302440,SK바이오사이언스,KS,245500,18666000000000,7.205240174672478,10.089686098654704,-13.250883392226154,55.87301587301587,63.12292358803986,,51.83760915228785,69.70885872900202,69.07648230850859,94.45287734477432,73.3541661865614,73.6164479350239,457.25,56.97,0.0
051900,LG생활건강,KS,1182000,18554418036000,-3.1941031941031928,-14.780100937274698,-12.249443207126953,-22.593320235756387,-26.032540675844807,-23.79110251450677,68.1407027224736,57.646679759216596,42.041253232929634,29.617610645725616,28.223097206000197,26.832835750129885,24.828125,4.4,0.93
034730,SK,KS,247000,17449353656000,-2.17821782178218,-2.946954813359526,-7.317073170731703,-10.344827586206895,-16.554054054054056,22.88557213930349,17.156182805056055,21.253825901278255,20.387643760887414,22.678920701653052,24.423215415976934,36.94209891856016,69.6875,1.0,2.83
015760,한국전력,KS,22700,14636780955600,-0.8733624454148492,-2.155172413793105,-4.821802935010478,-9.741550695825051,-5.613305613305608,4.367816091954024,7.840449423704243,8.460614097147609,18.11099921925251,17.04226655644013,24.358845813150158,28.883325122924127,7.3203125,0.21,5.36
003550,LG,KS,91500,14424501058100,-3.379091869060191,-3.379091869060191,-4.3887147335423204,-6.441717791411039,-15.40623497651714,33.78366523379243,19.988265191255,25.05647596259078,28.631583904856107,26.523411089948848,31.188557330816767,39.35786691883984,10.96875,0.79,2.73
032830,삼성생명,KS,69100,13860000000000,-1.002865329512892,-2.6760563380281654,-4.558011049723754,-10.026041666666663,-16.140776699029125,12.908496732026142,13.371413559510916,11.46591363157087,21.501156039102867,19.95418079211836,21.218683037521036,27.277719121939043,9.796875,0.33,3.62
036570,엔씨소프트,KS,621000,13699309728000,-2.8169014084507005,0.3231017770597644,6.5180102915952,-23.52216748768473,-26.855123674911663,-23.238566131025962,19.905668447569553,31.131744621540427,44.222971945022536,52.110220037405256,42.0053936897848,39.093026043586875,21.796875,4.34,1.38
