종목코드,종목명,거래소,종가,시가총액,R1D,R1W,R1M,R3M,R6M,R1Y,PER,PBR,DIV
005930,삼성전자,KS,68500,409527082930000,-1.0115606936416222,-2.002861230329045,-2.2824536376604865,-12.515964240102173,-7.557354925775983,-16.053921568627448,17.828125,1.74,4.37
373220,LG에너지솔루션,KS,444500,103896000000000,-1.0022271714922093,0.9080590238365494,7.367149758454117,,,,0.0,12.92,0.0
000660,SK하이닉스,KS,113000,82264267245000,-3.0042918454935674,-6.6115702479338845,-5.4393305439330515,-13.740458015267176,12.99999999999999,-14.393939393939393,16.25,1.59,1.04
035420,NAVER,KS,330000,54136198050000,-3.649635036496346,-2.6548672566371723,7.491856677524433,-12.813738441215328,-14.72868217054264,-11.290322580645162,48.0,7.36,0.12
207940,삼성바이오로직스,KS,813000,53527485000000,0.0,-3.672985781990523,6.413612565445037,-9.966777408637872,-6.979405034324948,8.689839572192515,225.875,11.84,0.0
005935,삼성전자우,KS,62200,51101264070000,-0.6389776357827448,-2.0472440944881876,-1.8927444794952675,-12.64044943820225,-11.773049645390065,-16.05937921727395,0.0,0.0,4.82
035720,카카오,KS,105000,46842904080000,-2.3255813953488413,-1.4084507042253502,14.628820960698686,-6.666666666666665,-11.016949152542377,6.003856521256301,284.5,7.35,0.03
006400,삼성SDI,KS,598000,41189953470000,-0.33333333333332993,6.595365418894827,17.025440313111552,-8.702290076335872,-15.655853314527501,-8.141321044546856,69.5625,3.24,0.17
005380,현대차,KS,180000,38567107753500,0.5586592178770999,-0.5524861878453025,7.14285714285714,-13.875598086124397,-10.66997518610422,-16.473317865429237,33.0,0.72,1.67
051910,LG화학,KS,530000,37343349447000,-1.851851851851849,0.952380952380949,3.112840466926059,-13.821138211382111,-30.899608865710558,-33.66708385481852,79.5,2.3,1.89
000270,기아,KS,76400,31091368714900,3.5230352303523116,3.663500678426046,7.454289732770736,-7.055961070559613,-6.142506142506143,-5.679012345679013,20.59375,1.04,1.31
005490,POSCO,KS,285000,24804654557500,-1.5544041450777257,-1.7241379310344862,-0.17513134851138146,3.825136612021862,-13.636363636363635,-12.844036697247708,14.1328125,0.56,2.81
105560,KB금융,KS,59700,24617443891800,0.3361344537815114,-0.5000000000000004,8.545454545454545,8.545454545454545,7.956600361663657,8.743169398907114,6.78125,0.58,2.96
068270,셀트리온,KS,168500,23314484739000,-1.7492711370262426,-3.1609195402298895,2.1212121212121238,-14.8989898989899,-33.842179242542024,-46.93063818663408,45.71875,7.08,0.0
323410,카카오뱅크,KS,48350,22973949108950,-2.9116465863453844,-3.876739562624254,2.11193241816261,-18.050847457627118,-30.23088023088023,,156.5,7.05,0.0
055550,신한지주,KS,40800,21025601847800,0.990099009900991,-0.9708737864077666,9.677419354838701,10.869565217391308,2.3839397741530766,10.569105691056912,6.12890625,0.49,3.68
028260,삼성물산,KS,111000,20744465991000,-1.3333333333333308,-1.7699115044247815,3.2558139534883734,-6.72268907563025,-9.387755102040817,-9.387755102040817,17.6875,0.69,2.07
012330,현대모비스,KS,216000,20569647945000,-0.4608294930875556,0.46511627906977715,-2.26244343891403,-15.127701375245584,-14.792899408284022,-23.943661971830988,13.1796875,0.62,1.85
096770,SK이노베이션,KS,210000,19325302876000,-2.5522041763341052,-0.7092198581560294,2.1897810218978186,-11.949685534591193,-20.903954802259882,2.4390243902439046,0.0,1.35,0.0
066570,LG전자,KS,114000,18655850796000,-2.9787234042553234,-5.785123966942152,-5.394190871369298,-17.391304347826086,-11.969111969111967,-18.861209964412808,10.4296875,1.34,1.05
034730,SK,KS,248500,18426108256500,0.40404040404040664,2.685950413223148,9.95575221238938,-0.9960159362549792,-4.789272030651337,-7.448789571694602,70.125,1.01,2.82
377300,카카오페이,KS,138000,18173246575000,-3.157894736842104,-7.9999999999999964,2.9850746268656803,-20.916905444126076,,,0.0,84.1,0.0
015760,한국전력,KS,22750,14636780955600,-1.0869565217391353,0.22026431718060735,-2.569593147751603,2.941176470588225,-3.8054968287526414,-2.569593147751603,7.328125,0.21,5.35
086790,하나금융지주,KS,47450,14216461635700,0.7430997876857859,-2.063983488132093,4.746136865342154,12.84185493460166,4.171240395170139,14.891041162227614,5.359375,0.46,3.9
259960,크래프톤,KS,287000,14083676915000,-2.2146507666098825,5.321100917431187,5.904059040590415,-37.60869565217392,-42.828685258964136,,20.84375,10.11,0.0
051900,LG생활건강,KS,895000,13962668118000,-1.5401540154015403,3.7079953650057895,-5.8885383806519425,-18.41385597082954,-32.85821455363841,-41.503267973856204,18.796875,3.33,1.23
011200,HMM,KS,27650,13521942064400,-2.9824561403508754,-5.631399317406139,-18.195266272189347,2.788104089219323,-24.864130434782606,-10.662358642972535,268.5,5.35,0.0
032830,삼성생명,KS,65600,13100000000000,0.9230769230769154,1.2345679012345734,11.186440677966104,2.340093603744142,-10.013717421124824,-13.570487483530957,9.3125,0.31,3.81
034020,두산중공업,KS,20550,12697880602600,-2.1428571428571463,0.7352941176470562,-3.294117647058825,0.7352941176470562,3.604739097554832,61.29032258064515,0.0,2.5,0.0
017670,SK텔레콤,KS,57900,12648555723200,0.34662045060658286,2.841918294849033,2.659574468085113,0.0,5.198132233507158,24.752219253641307,14.1484375,0.98,3.45
352820,하이브,KS,300000,12406016100000,-3.6918138041733495,-3.0694668820678506,8.499095840867987,-14.04011461318052,4.529616724738683,28.131206355307835,101.5,9.03,0.0
010130,고려아연,KS,631000,11906970000000,4.297520661157028,9.548611111111116,9.358752166377826,23.483365949119374,25.697211155378486,54.0903540903541,19.453125,1.71,2.38
009150,삼성전기,KS,158500,11838950816000,-2.4615384615384595,-4.8048048048048075,1.2779552715654896,-19.74683544303798,-10.198300283286121,-14.324324324324323,19.828125,2.13,0.88
003550,LG,KS,74800,11766114276400,-0.6640106241699861,0.0,2.1857923497267784,-7.540173053152044,-17.165005537098565,-10.224558624083347,8.96875,0.65,3.34
302440,SK바이오사이언스,KS,147500,11336800000000,-4.8387096774193505,-5.448717948717952,0.340136054421758,-34.44444444444444,-45.4713493530499,16.600790513833985,274.75,34.22,0.0
329180,현대중공업,KS,127000,11318572290000,0.39525691699604515,8.085106382978724,9.012875536480692,33.40336134453781,18.13953488372093,,0.0,1.68,0.0
010950,S-Oil,KS,100000,11224504362400,0.10010010010010895,3.305785123966931,6.8376068376068355,16.686114352392067,-10.71428571428571,24.22360248447204,0.0,2.05,0.0
003490,대한항공,KS,32200,11182439523750,0.6250000000000089,6.799336650082921,16.878402903811264,9.710391822827935,-3.880597014925369,18.165137614678905,0.0,2.27,0.0
033780,KT&G,KS,81200,11161880006100,-0.24570024570024218,0.3708281829418958,0.6195786864931829,2.784810126582271,0.8695652173912993,1.2468827930174564,8.7109375,1.23,5.91
316140,우리금융지주,KS,15000,10920908235000,1.0101010101010166,-1.3157894736842146,11.524163568773238,18.11023622047243,32.15859030837005,48.51485148514851,8.609375,0.47,2.4
