종목코드,종목명,거래소,종가,시가총액,R1D,R1W,R1M,R3M,R6M,R1Y,PER,PBR,DIV
005930,삼성전자,KS,70300,420272691520000,0.5722460658083017,1.151079136690658,-6.266666666666665,-8.701298701298699,-6.640106241699872,-15.096618357487923,18.296875,1.78,4.26
373220,LG에너지솔루션,KS,397500,93132000000000,2.9792746113989743,10.570236439499304,-12.541254125412538,,,,0.0,11.56,0.0
000660,SK하이닉스,KS,123500,89908292077500,1.2295081967213184,9.777777777777775,-7.14285714285714,2.066115702479343,19.902912621359214,-11.785714285714288,17.765625,1.73,0.95
035420,NAVER,KS,339500,55612639815000,0.1474926253687281,3.6641221374045907,4.6224961479198745,-13.392857142857139,-14.912280701754387,-10.775295663600525,49.375,7.57,0.12
207940,삼성바이오로직스,KS,836000,55313940000000,0.8443908323281013,3.082614056720101,10.000000000000009,-6.067415730337078,-8.433734939759042,12.516823687752353,232.25,12.17,0.0
005935,삼성전자우,KS,63600,52500171460000,-0.46948356807511304,0.952380952380949,-6.332842415316642,-9.659090909090907,-11.297071129707115,-12.637362637362637,0.0,0.0,4.71
035720,카카오,KS,106500,47512088424000,1.4285714285714235,3.398058252427183,17.549668874172177,-10.126582278481012,-18.07692307692308,10.77249513745151,288.5,7.45,0.03
005380,현대차,KS,173500,37178264538000,2.9673590504450953,6.44171779141105,-5.449591280653953,-17.77251184834123,-16.78657074340527,-25.376344086021508,31.8125,0.69,1.73
006400,삼성SDI,KS,509000,35069910300000,0.9920634920634885,4.517453798767956,-8.617594254937167,-25.147058823529413,-32.04272363150867,-26.124818577648767,59.21875,2.76,0.2
051910,LG화학,KS,492000,34696136584500,0.40816326530612734,12.072892938496583,-23.124999999999996,-29.814550641940084,-34.224598930481285,-47.881355932203384,73.8125,2.14,2.03
000270,기아,KS,71300,28902406641100,1.134751773049647,3.0346820809248554,-10.31446540880503,-16.4126611957796,-17.093023255813954,-13.888888888888884,19.21875,0.97,1.4
005490,POSCO,KS,293000,25589336072500,2.0905923344947785,3.900709219858145,3.5335689045936425,1.559792027729645,-18.497913769123787,-2.657807308970095,14.53125,0.58,2.73
105560,KB금융,KS,58600,24205091397800,2.0905923344947785,3.3509700176366897,-9.984639016897079,2.2687609075043635,13.786407766990294,14.453125,6.6484375,0.57,3.02
323410,카카오뱅크,KS,50900,24185605163300,0.7920792079207928,-3.0476190476190435,3.0364372469635637,-19.206349206349206,-29.30555555555555,,164.75,7.42,0.0
068270,셀트리온,KS,168000,23245506973500,-7.182320441988955,-6.666666666666665,5.3291536050156685,-17.109080502871578,-36.01121327310261,-40.771660649819495,45.59375,7.05,0.0
028260,삼성물산,KS,114000,21398570774500,1.333333333333342,0.4405286343612369,2.2421524663677195,-2.9787234042553234,-10.588235294117643,-7.692307692307687,18.15625,0.71,2.02
066570,LG전자,KS,124000,20292328936000,0.8130081300812941,0.8130081300812941,0.0,-3.5019455252918275,-12.367491166077738,-18.688524590163937,11.3515625,1.45,0.97
055550,신한지주,KS,38700,20069892672900,1.308900523560208,2.110817941952514,-6.181818181818177,4.0322580645161255,-0.1290322580645209,10.729613733905573,5.8203125,0.47,3.88
012330,현대모비스,KS,210000,19907636287000,1.9417475728155331,2.689486552567244,-8.096280087527353,-13.934426229508201,-24.187725631768952,-30.807248764415153,12.8125,0.6,1.9
096770,SK이노베이션,KS,212500,19602699568000,3.406326034063256,10.966057441253273,0.47281323877068626,0.47281323877068626,-13.967611336032393,-12.371134020618557,0.0,1.37,0.0
377300,카카오페이,KS,140000,18437584707000,0.35842293906809264,1.449275362318847,4.868913857677892,-22.22222222222222,,,0.0,85.4,0.0
034730,SK,KS,239500,17795838960000,0.41928721174004924,2.569593147751603,6.91964285714286,-8.587786259541986,-8.061420345489445,-6.9902912621359174,67.5625,0.97,2.92
011200,HMM,KS,31150,15233580300400,-4.447852760736193,-2.0440251572327095,12.050359712230208,9.6830985915493,-18.026315789473678,44.212962962962955,302.5,6.03,0.0
015760,한국전력,KS,23050,14829370178700,1.0964912280701844,-5.91836734693878,4.06320541760723,6.712962962962954,-0.4319654427645814,-0.6465517241379337,7.4296875,0.21,5.28
086790,하나금융지주,KS,48200,14486679491500,1.6877637130801704,1.5806111696522684,-8.015267175572516,10.550458715596323,9.670079635949946,15.865384615384626,5.44140625,0.47,3.84
259960,크래프톤,KS,279000,13715636577500,1.0869565217391353,0.540540540540535,2.19780219780219,-42.47422680412372,-37.58389261744966,,20.265625,9.83,0.0
051900,LG생활건강,KS,866000,13509740405000,1.8823529411764683,4.086538461538458,-15.758754863813229,-24.891587163920203,-36.97234352256187,-44.87587523870147,18.1875,3.23,1.27
034020,두산중공업,KS,21700,13146841230600,-0.4587155963302725,-2.6905829596412523,28.783382789317514,3.6046789209835284,10.208227526663283,98.08306709265176,0.0,2.64,0.0
032830,삼성생명,KS,63000,12620000000000,1.449275362318847,5.351170568561869,-1.4084507042253502,-6.528189910979232,-13.934426229508201,-19.12708600770219,8.9375,0.3,3.97
017670,SK텔레콤,KS,57200,12561022465600,0.17513134851139256,-1.038062283737029,3.063063063063054,1.7793594306049876,9.957708573625524,30.008864240743694,13.9765625,0.97,3.5
