종목코드,종목명,거래소,종가,시가총액,R1D,R1W,R1M,R3M,R6M,R1Y,PER,PBR,DIV
005930,삼성전자,KS,78200,466836995410000,1.033591731266159,3.16622691292876,11.396011396011385,1.1642949547218562,-4.517704517704512,12.517985611510785,20.359375,1.98,3.83
000660,SK하이닉스,KS,123500,89908292077500,2.9166666666666563,2.9166666666666563,13.824884792626735,16.50943396226414,-3.1372549019607843,13.30275229357798,17.765625,1.73,0.95
035420,NAVER,KS,399500,65623226302500,1.13924050632912,0.25094102885820924,-3.6188178528347437,-12.004405286343612,10.206896551724132,40.917107583774246,58.09375,8.91,0.1
207940,삼성바이오로직스,KS,916000,60607140000000,0.2188183807439792,2.6905829596412634,11.707317073170742,-3.983228511530401,7.134502923976616,15.949367088607591,251.5,13.18,0.0
005935,삼성전자우,KS,70600,58095801020000,0.0,1.5827338129496438,8.11638591117918,-1.9444444444444486,-4.851752021563338,10.658307210031337,0.0,0.0,4.24
035720,카카오,KS,122500,54598035135000,1.2396694214876103,0.0,-1.2096774193548376,-21.221864951768488,-4.669260700389099,63.623492326392125,332.0,8.57,0.02
051910,LG화학,KS,747000,52732480221000,-0.5326231691078598,2.751031636863832,1.0825439783491264,-0.40000000000000036,-7.549504950495045,-11.177170035671825,112.0625,3.24,1.34
006400,삼성SDI,KS,708000,48685287240000,-0.28169014084507005,3.3576642335766405,-5.3475935828877,-7.692307692307687,15.121951219512187,28.260869565217384,82.375,3.84,0.14
005380,현대차,KS,207000,44229314709000,-0.24096385542168308,0.7299270072992803,-0.7194244604316502,-3.7209302325581395,-14.98973305954825,13.424657534246576,37.9375,0.83,1.45
000270,기아,KS,84100,34091057482700,1.081730769230771,3.0637254901960675,-1.637426900584793,-2.436194895591648,-8.087431693989068,38.32236842105263,22.671875,1.14,1.19
323410,카카오뱅크,KS,64200,30505223015400,-4.8888888888888875,-1.2307692307692353,9.55631399317407,-17.05426356589147,,,207.75,9.36,0.0
068270,셀트리온,KS,211000,29106844008000,1.6867469879518149,-0.9389671361502372,-1.4018691588784993,-24.236983842010773,-21.561338289962826,-38.07904166312064,56.1875,8.7,0.0
377300,카카오페이,KS,208500,27181545562500,3.2178217821782207,0.24038461538462563,38.53820598006645,,,,0.0,127.1,0.0
