종목코드,종목명,거래소,종가,시가총액,R1D,R1W,R1M,R3M,R6M,R1Y,PER,PBR,DIV
005930,삼성전자,KS,72900,435794126150000,1.673640167364021,-0.136986301369868,2.244039270687237,0.8298755186721962,-3.57142857142857,-11.097560975609754,18.984375,1.85,4.11
373220,LG에너지솔루션,KS,437000,102492000000000,0.691244239631339,-1.1312217194570096,-13.465346534653467,,,,0.0,12.7,0.0
000660,SK하이닉스,KS,129000,93912305085000,3.200000000000003,0.3891050583657574,13.656387665198233,11.688311688311682,22.857142857142865,-6.859205776173283,18.5625,1.81,0.91
005935,삼성전자우,KS,66100,54310522200000,0.9160305343511421,-0.8995502248875575,0.7621951219512146,-0.8995502248875575,-6.901408450704228,-9.699453551912573,0.0,0.0,4.53
035420,NAVER,KS,325500,53562026252500,2.681388012618302,5.339805825242716,7.425742574257432,-16.43132220795892,-25.6,-16.64532650448144,47.34375,7.26,0.12
207940,삼성바이오로직스,KS,787000,51873360000000,2.473958333333326,2.3407022106632036,10.533707865168541,-9.540229885057471,-17.677824267782427,3.552631578947363,218.625,11.46,0.0
035720,카카오,KS,96600,43124530331700,1.364113326337879,4.3196544276457916,16.94915254237288,-21.46341463414634,-36.02649006622517,1.6424836119908637,261.75,6.76,0.03
051910,LG화학,KS,558000,39461119737000,0.540540540540535,-5.263157894736848,-8.52459016393443,-22.607489597780862,-29.097839898348155,-36.94915254237288,83.6875,2.42,1.79
005380,현대차,KS,177500,38139771379500,4.105571847507328,-1.66204986149584,-4.825737265415553,-13.625304136253035,-15.2744630071599,-27.402862985685072,32.53125,0.71,1.69
006400,삼성SDI,KS,551000,37889256030000,0.7312614259597838,0.36429872495447047,-7.239057239057233,-22.72089761570828,-28.441558441558445,-22.394366197183103,64.125,2.99,0.18
000270,기아,KS,73800,29996887678000,2.3578363384188616,-5.384615384615388,-6.700379266750945,-8.436724565756826,-9.113300492610843,-6.226175349428209,19.890625,1.0,1.36
005490,POSCO,KS,290500,25196995315000,2.4691358024691468,5.063291139240511,12.815533980582527,6.801470588235303,-9.218749999999998,3.9355992844364973,14.40625,0.57,2.75
105560,KB금융,KS,58400,24241601736000,1.919720767888311,-6.109324758842439,0.6896551724137945,4.659498207885315,11.238095238095248,33.638443935926766,6.62890625,0.57,3.03
068270,셀트리온,KS,171000,23521418035500,7.547169811320753,6.542056074766345,15.932203389830502,-18.01117157720614,-38.21763290434933,-38.21763290434933,46.375,7.18,0.0
323410,카카오뱅크,KS,48600,23092738918200,1.4613778705636848,3.1847133757961776,22.572509457755352,-28.739002932551315,-43.09133489461359,,157.25,7.08,0.0
012330,현대모비스,KS,227000,21609951979000,1.3392857142857206,-0.8733624454148492,0.0,-2.5751072961373356,-13.523809523809527,-30.153846153846153,13.8515625,0.65,1.76
028260,삼성물산,KS,113000,21024796612500,1.8018018018018056,2.7272727272727337,11.33004926108374,1.8018018018018056,-14.068441064638781,-9.236947791164663,18.0,0.71,2.04
066570,LG전자,KS,127500,20865096285000,3.238866396761142,1.5936254980079667,2.822580645161299,4.508196721311486,-10.2112676056338,-19.047619047619047,11.671875,1.49,0.94
055550,신한지주,KS,38550,19966572762100,0.9162303664921545,-5.282555282555279,1.1811023622047223,5.040871934604896,-0.2587322121604174,17.53048780487805,5.7890625,0.47,3.89
096770,SK이노베이션,KS,212500,19695165132000,2.4096385542168752,5.459057071960305,-1.39211136890951,1.674641148325362,-10.71428571428571,-25.307557117750434,0.0,1.37,0.0
377300,카카오페이,KS,147000,19462497855000,-0.6756756756756799,5.376344086021501,14.84375,-38.36477987421384,,,0.0,89.6,0.0
034730,SK,KS,232500,17239718992500,-0.4282655246252709,2.422907488986792,10.71428571428572,-9.001956947162427,-12.264150943396224,-15.607985480943743,65.625,0.95,3.01
015760,한국전력,KS,24100,15439236051850,4.10367170626349,7.589285714285721,19.90049751243781,9.297052154195008,-0.20703933747412417,1.9027484143763207,7.76953125,0.22,5.05
011200,HMM,KS,31000,15135772401200,6.529209621993126,0.8130081300812941,41.55251141552512,26.78936605316973,-21.119592875318062,82.35294117647058,301.0,6.0,0.0
051900,LG생활건강,KS,959000,14946614529000,2.02127659574467,-1.6410256410256396,1.1603375527426074,-16.0245183887916,-33.862068965517246,-39.495268138801265,20.15625,3.57,1.15
259960,크래프톤,KS,298500,14648005432500,0.1677852348993314,4.370629370629375,13.068181818181813,-41.470588235294116,-33.813747228381374,,21.6875,10.52,0.0
086790,하나금융지주,KS,47250,14171425326400,1.7222820236813874,-6.988188976377952,7.14285714285714,13.173652694610771,6.779661016949157,29.0983606557377,5.328125,0.46,3.92
009150,삼성전기,KS,170500,12735275168000,3.3333333333333437,0.2941176470588225,-0.5830903790087438,0.0,-0.5830903790087438,-12.564102564102564,21.328125,2.29,0.82
