종목코드,종목명,거래소,종가,시가총액,R1D,R1W,R1M,R3M,R6M,R1Y,V1D,V1W,V1M,V3M,V6M,V1Y,PER,PBR,DIV
005930,삼성전자,KS,71500,426839452325000,-0.13966480446927498,-3.508771929824561,-6.657963446475201,-11.945812807881772,-16.860465116279066,22.852233676975953,8.812036320425301,12.806135780486837,18.030863448837174,19.71002136277746,17.08831168331862,23.38998019903956,18.609375,1.81,4.19
000660,SK하이닉스,KS,94000,68432222310000,-1.7763845350052265,-8.737864077669899,-12.149532710280376,-24.8,-34.265734265734274,13.939393939393941,17.28968217915617,12.5533625988119,30.90761368008465,30.928124398516438,30.779530376337398,37.14354325528128,13.5234375,1.32,1.24
035420,NAVER,KS,388500,63816328957500,-1.270648030495558,0.12886597938144284,-14.143646408839782,-5.128205128205132,0.0,30.15075376884422,30.11276414897016,51.73356126365693,40.74559675834763,32.137565522622054,29.775650849892703,33.052690720077685,56.5,8.66,0.1
207940,삼성바이오로직스,KS,830000,54916950000000,1.8404907975460016,-5.034324942791757,-12.723449001051524,-2.352941176470591,10.07957559681698,21.16788321167884,24.04387100672695,66.23622761407654,39.544522227904444,32.73883634900621,34.37448146419184,34.8536280095641,227.875,11.94,0.0
005935,삼성전자우,KS,66300,54557388210000,1.0670731707317138,-4.741379310344829,-6.751054852320671,-10.284167794316645,-13.219895287958117,31.287128712871294,13.027812006584929,27.957221397765704,18.232874175317722,17.584946101206363,14.659105656577447,19.743004397878092,0.0,0.0,4.52
051910,LG화학,KS,764000,53932550052000,3.663500678426046,-1.546391752577314,5.3793103448275925,-12.485681557846506,-5.911330049261087,22.0447284345048,27.59651798679888,38.23434104859739,39.009501243460605,38.70989946130691,37.627829346095574,42.229907812813515,114.625,3.32,1.31
035720,카카오,KS,117500,52329955100000,-1.673640167364021,-0.4237288135593209,-24.920127795527158,-25.396825396825395,7.611572594308957,58.646575934327075,34.26050781118302,62.65215250423747,56.66283239488789,40.546484943004764,39.982048569038895,37.42103542237864,318.5,8.22,0.03
006400,삼성SDI,KS,686000,47172467580000,2.8485757121439192,-4.456824512534818,-9.736842105263154,-8.16599732262383,6.853582554517135,62.945368171021386,25.59229935843588,40.18105550411523,28.455542145789423,29.83399419688285,30.00303314102584,36.101508574293774,79.8125,3.72,0.15
005380,현대차,KS,205000,43801978335000,1.990049751243772,2.499999999999991,-4.428904428904435,-13.135593220338981,-10.869565217391308,16.80911680911681,33.85824565960559,40.6361706160896,23.3515312058634,20.28904672821256,21.539173754556337,35.98964647012243,37.59375,0.82,1.46
000270,기아,KS,81900,33199258119300,2.6315789473684292,0.8620689655172376,-4.656577415599539,-7.6662908680947055,-3.5335689045936425,80.0,54.862145114809344,71.16451378313046,38.580721082253504,30.1173169058621,28.375330095620033,44.057958606413415,22.078125,1.11,1.22
068270,셀트리온,KS,224000,30897376384000,5.164319248826299,-13.680154142581891,-20.848056537102476,-16.104868913857672,-26.19439868204283,-10.547417855374341,30.4367876594398,105.55882098523591,58.21258997996703,43.00852621863341,39.572033921132665,47.685140364469,59.625,9.23,0.0
005490,POSCO,KS,320000,27899787200000,0.15649452269170805,-3.0303030303030276,-8.045977011494255,-6.569343065693434,-2.5875190258751957,64.94845360824742,20.913082192435038,17.65431292473425,28.943345480103115,33.2373589177112,33.07874141116638,34.80083946198501,15.8671875,0.63,2.5
323410,카카오뱅크,KS,57000,27080713509000,-5.000000000000004,-16.666666666666664,-29.455445544554458,,,,33.09823090900696,70.32660532517441,61.309794392080214,81.1836861497851,81.1836861497851,81.1836861497851,184.5,8.31,0.0
012330,현대모비스,KS,266000,25214963004000,2.111324376199608,5.138339920948609,-4.316546762589923,-6.172839506172845,-10.437710437710434,18.22222222222223,42.21979704276228,34.7851769938124,25.031456966305715,23.007592071109578,23.400820579753226,39.16440785681125,16.234375,0.76,1.5
259960,크래프톤,KS,470000,23007179150000,-0.8438818565400852,-6.3745019920318775,-7.662082514734769,,,,24.495499434319843,65.56002591059257,52.88727772960915,61.84627330503669,61.84627330503669,61.84627330503669,34.125,16.56,0.0
096770,SK이노베이션,KS,248000,22931459872000,-1.5873015873015928,-6.41509433962264,-0.8000000000000007,-10.469314079422388,8.533916849015322,79.71014492753623,34.15426247220863,24.64815544674762,33.21141844843277,29.383969871048503,39.28173169927202,51.623040629464064,0.0,1.6,0.0
105560,KB금융,KS,55100,22911016392000,-1.2544802867383464,-0.3616636528028905,4.15879017013232,2.4163568773234223,3.9622641509434064,44.24083769633509,12.443976055794462,27.271340150336723,24.072908616981337,25.51076106946332,26.8649776145296,31.126297874500533,6.25,0.54,3.21
028260,삼성물산,KS,122000,22800223882000,-0.40816326530612734,-1.2145748987854255,-7.57575757575758,-9.629629629629633,-2.7888446215139417,16.7464114832536,14.126026905993413,17.56681800373302,18.00226869869484,22.61464774385003,25.537733716221773,31.85889778773819,19.4375,0.76,1.89
017670,SK텔레콤,KS,304500,21942313543500,-3.4865293185419977,-6.018518518518523,-0.327332242225864,-3.9432176656151396,8.170515097690934,30.686695278969967,27.533404463020588,29.19161480989933,26.427143295757716,30.905951651042695,28.124082988784505,28.77578434207748,14.8828125,1.04,3.28
051900,LG생활건강,KS,1384000,21615584648000,0.28985507246377384,3.5153328347045543,-4.155124653739617,-21.13960113960114,-11.338885329916714,-5.7862491490810015,21.589278353154278,32.253892180035436,23.998878537595193,25.263462889508336,24.844922312306625,25.080042243576045,29.078125,5.16,0.79
055550,신한지주,KS,39100,20199042561400,-1.7587939698492483,-3.2178217821782207,1.033591731266159,-2.0050125313283207,5.248990578734869,42.18181818181819,11.045214111652118,21.306620329712327,17.82481943679131,22.070309261980604,23.388208290047622,26.66367044282151,5.87890625,0.47,3.84
066570,LG전자,KS,120000,19637737680000,-3.2258064516129004,-5.882352941176472,-21.824104234527685,-29.411764705882348,-25.0,30.861504907306436,32.50846919293803,41.62218684321754,31.119877175019756,36.65787556091154,33.29650098774376,51.44072598695217,10.9765625,1.41,1.0
034730,SK,KS,257000,18082596329000,-0.9633911368015391,-4.104477611940293,-3.018867924528301,-7.220216606498198,-8.05008944543828,30.126582278481017,15.094080793042878,12.992588461577576,21.446639489045978,23.31809369768404,26.02575030528479,37.03128307306434,72.5,1.05,2.72
302440,SK바이오사이언스,KS,221000,16906500000000,-3.703703703703709,-18.29944547134935,-34.02985074626865,34.34650455927051,91.34199134199135,,52.4620521444972,71.14881930325699,65.99151930441052,91.68982281472644,73.799782268036,74.60375453950965,411.5,51.28,0.0
015760,한국전력,KS,22800,14636780955600,-0.8695652173912993,-3.1847133757961776,-4.0000000000000036,-9.16334661354582,-4.402515723270439,12.871287128712861,10.532376977218664,12.421429559186935,17.12519379676946,16.551187573162434,23.812365141743317,29.13578343303728,7.3515625,0.21,5.33
003550,LG,KS,91900,14455961256700,-0.43336944745395733,-1.1827956989247324,-4.668049792531114,-8.099999999999996,7.495438169653301,33.26566125290022,19.95382803812595,34.6810107858178,28.375012062003535,26.2311003842225,35.26515381040709,39.41538928743278,11.0234375,0.8,2.72
361610,SK아이이테크놀로지,KS,202000,14402113584000,1.5075376884422065,-10.619469026548678,-3.349282296650713,4.663212435233155,,,39.18688864017797,62.22788728030589,54.45343953545917,47.070160805879105,46.71043728079925,46.71043728079925,132.75,10.49,0.0
032830,삼성생명,KS,71500,14300000000000,-1.6506189821182904,-2.588555858310626,-4.155495978552281,-9.493670886075945,-7.741935483870965,19.365609348914848,13.917679708675324,26.146004627697316,21.12210013815725,20.363667029979094,22.267781819748915,27.335832690889376,10.140625,0.34,3.5
091990,셀트리온헬스케어,KQ,89000,13796706041000,2.6528258362168433,-18.64716636197441,-25.021061499578767,-22.406277244986928,-30.141287284144425,3.4811524777341063,30.779675377594003,101.04403752807396,59.95945161153847,46.95582009478169,43.11240407710944,53.12554367598574,56.53125,7.13,0.0
