종목코드,종목명,거래소,종가,시가총액,R1D,R1W,R1M,R3M,R6M,R1Y,V1D,V1W,V1M,V3M,V6M,V1Y,PER,PBR,DIV
005930,삼성전자,KS,70200,419078735010000,-0.42553191489361764,-0.28409090909090606,1.7391304347825987,-14.494518879415352,-14.28571428571429,19.387755102040828,7.2856336309843845,7.579550818734181,14.584588004195457,20.25751178830905,18.14073083215695,23.32935932414711,18.28125,1.78,4.26
000660,SK하이닉스,KS,108500,78624255420000,-0.4587155963302725,2.8436018957346043,18.579234972677593,-9.583333333333332,-16.216216216216218,33.292383292383285,13.198768412364176,10.888040061181634,32.3209991365975,34.56559899210081,32.10790249492981,37.758208782976574,15.609375,1.52,1.08
035420,NAVER,KS,414500,67922913832500,-0.7185628742514938,2.9813664596273215,11.4247311827957,-6.327683615819213,14.819944598337953,46.46643109540636,16.105720632521727,24.354006124148185,24.288999475232966,31.88184359201141,31.28332562426014,32.75940534705346,60.28125,9.24,0.1
035720,카카오,KS,124000,55224803680000,-1.195219123505975,-0.40160642570281624,9.251101321585908,-16.778523489932883,8.296943231441055,83.59218844849794,16.697715047276333,42.91470203895598,34.31463783008299,42.987025454569014,40.49237331627487,37.78005714957601,336.0,8.68,0.02
207940,삼성바이오로직스,KS,820000,54122970000000,-0.7263922518159771,-6.178489702517165,-1.6786570743405282,-10.087719298245613,1.990049751243772,17.31044349070101,14.896273181412305,32.965531361276454,26.399628224856073,33.38081515376079,33.939993589148564,33.39304782840956,225.125,11.8,0.0
005935,삼성전자우,KS,65300,53816790180000,-1.0606060606060619,-1.3595166163142047,1.240310077519391,-13.164893617021278,-12.700534759358284,25.095785440613017,8.843262015110065,14.594504812733637,16.463893765984825,19.404790064790973,16.148418246005676,19.654409916754954,0.0,0.0,4.59
051910,LG화학,KS,739000,52097149134000,-3.901170351105332,-5.739795918367352,-7.160804020100498,-13.768961493582266,-19.586507072905334,12.652439024390238,28.209733249625327,29.126286611087444,38.02628097929784,42.91063431732109,37.57206331887976,41.73568206900189,110.875,3.21,1.35
006400,삼성SDI,KS,748000,51229574850000,0.0,2.1857923497267784,12.82051282051282,-2.983138780804151,16.510903426791266,62.78563656147986,12.626782977419296,22.94286909177922,24.05230698888166,30.341168338155736,29.536801710986435,35.77052405698162,87.0625,4.06,0.13
005380,현대차,KS,208500,44336148802500,-2.1126760563380254,0.0,1.9559902200489088,-6.502242152466364,-6.91964285714286,22.287390029325515,24.063115405969196,27.983288701508478,20.41392726010003,21.524398435090255,21.185199374109636,35.13656071090541,38.21875,0.83,1.44
000270,기아,KS,85500,34699102503200,-1.7241379310344862,0.588235294117645,4.014598540145986,-0.2333722287047868,5.947955390334569,67.64705882352942,22.712671011495562,26.63707272202519,18.615134559006883,29.823607298853485,26.752493014801992,41.49015457119072,23.046875,1.16,1.17
068270,셀트리온,KS,214000,29586996582000,4.1362530413625365,1.904761904761898,-0.2331002331002363,-20.44609665427509,-19.69981238273921,-15.86065896044665,55.89959677345232,65.97682488383417,44.88492060413268,48.005191523675016,40.44395726684318,48.02138719289917,56.96875,8.82,0.0
323410,카카오뱅크,KS,58600,27793363864500,2.807017543859658,-1.3468013468013518,5.967450271247743,,,,31.515045758269835,53.468314458627404,48.043375941739626,70.9721458965919,70.9721458965919,70.9721458965919,189.625,8.54,0.0
005490,POSCO,KS,274000,23976379625000,-3.8596491228070184,-8.818635607321134,-14.90683229813664,-20.348837209302328,-31.155778894472363,24.263038548752824,24.34617317194761,33.61976040206401,30.18640877320088,32.09108822919834,32.574731473890346,34.6118482600314,13.59375,0.54,2.92
259960,크래프톤,KS,484500,23450185055000,4.081632653061229,2.648305084745761,0.10330578512396382,,,,61.62198104401612,62.298784285702915,37.47916995731731,53.94450583412399,53.94450583412399,53.94450583412399,35.1875,17.06,0.0
