종목코드,종목명,거래소,종가,시가총액,R1D,R1W,R1M,R3M,R6M,R1Y,V1D,V1W,V1M,V3M,V6M,V1Y,PER,PBR,DIV
005930,삼성전자,KS,71300,426839452325000,-0.1400560224089631,1.134751773049647,1.5669515669515688,-9.171974522292992,-9.171974522292992,18.43853820598007,7.759654683126265,12.277866969004974,14.852656131135168,19.972081988139905,17.54282457097951,23.178063034385925,18.5625,1.81,4.2
000660,SK하이닉스,KS,112000,81536264880000,0.9009009009008917,2.752293577981657,15.345005149330593,6.161137440758302,-4.680851063829783,30.232558139534895,24.27529184016395,34.046629378113785,31.34034931218286,32.39886027546501,31.473677401952997,37.80435295698096,16.109375,1.57,1.04
035420,NAVER,KS,405500,66690938370000,-1.338199513381999,-2.8742514970059863,2.2698612862547263,-8.876404494382017,20.148148148148138,36.07382550335569,9.61296068089458,16.73709672330876,22.117678424447053,32.143086162205954,30.80920053010584,32.41638971163027,58.96875,9.04,0.1
207940,삼성바이오로직스,KS,872000,57762045000000,0.92592592592593,5.56900726392251,1.631701631701632,-10.564102564102562,0.6928406466512715,14.58607095926412,23.69302951183663,27.202550501811835,26.670018180122923,32.75766846144137,33.69592898063594,32.63245112854277,239.375,12.55,0.0
035720,카카오,KS,127500,57049375488000,-1.1627906976744207,1.5936254980079667,4.938271604938271,-11.458333333333337,16.43835616438356,70.98945900276266,15.05008645966169,21.89993562197646,31.537110379617324,42.85054471078174,40.250345317909144,37.2582188136424,345.5,8.92,0.02
051910,LG화학,KS,777000,54638473482000,1.5686274509803866,1.040312093628093,-6.045949214026603,-8.695652173913048,-8.588235294117652,5.858310626702989,21.445648123038623,43.5716878367935,35.72015398629461,43.5139329631792,37.179563270631604,41.201971597882824,116.5625,3.37,1.29
005935,삼성전자우,KS,65900,54392810870000,-0.45317220543806824,-0.15151515151514694,2.808112324492984,-9.849521203830369,-8.725761772853192,19.818181818181824,5.423392047298946,15.253314140154066,16.882143576484452,19.452757750411312,16.044892102993998,19.449598038336266,0.0,0.0,4.54
006400,삼성SDI,KS,760000,52123513740000,0.7957559681697646,1.6042780748663166,7.801418439716312,-5.2369077306733125,26.24584717607974,42.589118198874296,11.158633072171812,7.077742884696642,19.89956378007812,29.84587795613012,28.38009398725695,34.71622215332596,88.4375,4.12,0.13
005380,현대차,KS,206500,44122480615500,-1.1961722488038284,-3.0516431924882625,-1.4319809069212375,-5.491990846681927,-10.02178649237473,19.71014492753622,11.149728573178558,24.1966972343982,19.05733637877438,22.03564844463625,21.07080356942758,35.05656339489105,37.875,0.82,1.45
000270,기아,KS,84200,34131593817400,-2.6589595375722586,-3.218390804597704,0.0,1.3237063778579916,2.933985330073341,60.99426386233269,18.013508182823973,38.38114862872074,23.703118977712517,30.81100630973234,26.912236536372067,41.70937921644616,22.703125,1.14,1.19
068270,셀트리온,KS,229000,31724984680000,-1.716738197424894,11.435523114355227,5.773672055427248,-19.081272084805654,-13.584905660377355,-18.17688085982163,59.04950843755481,67.85476692393114,53.37021950018715,50.154555413606566,41.9064786100432,48.53496075181191,60.96875,9.44,0.0
323410,카카오뱅크,KS,62500,29646254788800,0.1602564102564097,9.649122807017552,4.166666666666674,-15.994623655913976,,,17.87940696176224,31.937403775828336,47.058706092111116,63.75684274386123,69.55489845252197,69.55489845252197,202.25,9.11,0.0
259960,크래프톤,KS,547000,26681317025000,-0.18248175182481452,17.508055853920524,12.55144032921811,34.3980343980344,,,26.403478051424088,72.43739499220112,51.45141055175592,52.10880086129476,56.42459141739806,56.42459141739806,39.71875,19.28,0.0
005490,POSCO,KS,283500,24848247975000,-0.5263157894736858,-0.5263157894736858,-11.267605633802813,-17.94500723589001,-26.075619295958276,21.153846153846146,14.12506019332018,43.3579808971374,32.52537517479377,32.66166041171921,32.27623613327501,34.532497623517294,14.0625,0.56,2.82
105560,KB금융,KS,56900,23617889856000,1.0657193605683846,1.9713261648745428,1.7889087656529412,6.156716417910446,-3.2312925170068008,32.47962747380675,11.02801682443389,8.760147275455665,21.382515296745172,23.67923842224804,24.554898817134166,30.02897616373422,6.4609375,0.56,3.11
012330,현대모비스,KS,242500,23034721842000,-2.020202020202022,-2.4144869215291798,-10.351201478743066,-10.845588235294112,-12.454873646209386,4.3010752688172005,15.90877719888551,26.088333100943753,22.69185315635797,25.3581840733954,22.0134469563402,37.391440861850974,14.796875,0.69,1.65
017670,SK텔레콤,KS,309500,22302614258500,,,,,,,,,,,,,15.1171875,1.05,3.23
377300,카카오페이,KS,166500,21706126312500,2.147239263803691,13.265306122448983,,,,,46.237986488614084,64.00240840426991,108.17107575113894,108.17107575113894,108.17107575113894,108.17107575113894,0.0,101.5,0.0
028260,삼성물산,KS,114500,21492014315000,0.0,-1.2931034482758674,-4.9792531120331995,-17.32851985559567,-13.584905660377355,-0.43478260869564966,15.974035144147582,30.436926136868227,21.7222763331139,21.776595283835718,22.56400573779322,29.662390240641603,18.234375,0.71,2.01
096770,SK이노베이션,KS,229000,21128381374000,0.2188183807439792,-1.505376344086018,-11.583011583011583,-7.099391480730222,-11.240310077519378,45.85987261146496,16.47476267808637,32.335115798127475,26.37960814231363,31.561357432991954,32.33345976741516,49.9664354396126,0.0,1.48,0.0
066570,LG전자,KS,124000,20292328936000,-0.40160642570281624,0.8130081300812941,0.4048582995951344,-20.512820512820518,-16.216216216216218,42.03894616265751,14.704412009049054,43.07551106019049,25.831448680900852,35.86062643296954,32.15897274899277,51.57169607672941,11.3515625,1.45,0.97
055550,신한지주,KS,38350,19656613029700,1.4550264550264647,2.4032042723631575,-2.541296060991105,-2.168367346938771,-7.590361445783134,20.787401574803145,11.92489885971891,12.11382748934877,17.95777182100009,19.76582437308614,20.93693783292551,24.942555758160328,5.76171875,0.46,3.91
051900,LG생활건강,KS,1219000,19007345749000,1.1618257261410747,0.0,-9.36802973977695,-13.973182780522231,-19.749835418038188,-20.17026850032744,19.885897979850167,26.796342719837682,40.12917293415345,30.19438048111131,28.447124130990694,26.944829255697748,25.609375,4.54,0.9
302440,SK바이오사이언스,KS,245000,18704250000000,1.2396694214876103,10.360360360360366,6.290672451193058,-18.333333333333336,68.38487972508591,,42.548268211334985,38.901136966076805,81.01384822835433,75.395796234036,75.93929495613568,74.83611194261668,456.25,56.84,0.0
034730,SK,KS,251000,17801155141000,1.2096774193548487,3.9337474120082705,-3.831417624521072,-7.889908256880728,-4.92424242424242,29.715762273901802,30.436187890727567,50.29196378233027,28.80618309339323,26.078727176645366,24.163181890441088,37.0896234901987,70.8125,1.02,2.79
352820,하이브,KS,414000,16186563646500,1.7199017199017286,6.426735218509005,35.73770491803279,37.54152823920265,72.14137214137214,156.553262688232,28.02030750351286,22.115945364079202,42.73020571172462,42.87313218813466,39.80787020280766,49.537895389341585,140.0,12.46,0.0
036570,엔씨소프트,KS,705000,15521493554000,6.818181818181812,12.440191387559807,18.288590604026854,-10.759493670886078,-16.171224732461354,-16.46919431279621,71.94621819384092,233.776629964534,115.89115374839815,82.41735748254295,61.05146778507656,49.82915099568158,24.734375,4.93,1.21
015760,한국전력,KS,22800,14700977363300,-0.2188183807439792,-2.564102564102566,-0.6535947712418277,-8.982035928143716,-4.0000000000000036,11.49144254278729,9.205596112898778,20.208476022226513,20.870438559282046,19.2388903550016,24.275544194834566,29.046804624896605,7.3515625,0.21,5.33
003550,LG,KS,89700,14078438873500,-0.6644518272425293,-4.574468085106387,-6.367432150313157,-5.279831045406547,-24.937238493723846,30.252955014085316,12.224105277698458,26.359241222135964,19.759505468938908,27.223103318792855,27.343722743054453,39.042844249756236,10.7578125,0.78,2.79
091990,셀트리온헬스케어,KQ,90600,14076587618400,-2.265372168284785,9.15662650602409,2.6047565118912708,-24.813278008298756,-17.711171662125334,0.09169548261651617,67.83874084955723,62.52842681714581,52.32339813951823,51.01302351060017,44.178111032784315,54.08538605300942,57.5625,7.26,0.0
034020,두산중공업,KS,25700,13382648107800,0.5870841487279899,-2.651515151515149,11.255411255411252,20.374707259953162,106.42570281124497,64.21725239616613,25.60752593729042,30.688442781855972,67.09939782394623,60.221854535781446,78.15643980845711,64.39546254834552,0.0,3.02,0.0
032830,삼성생명,KS,67000,13380000000000,0.9036144578313143,-1.0339734121122546,-4.829545454545459,-13.659793814432986,-22.3638470451912,4.037267080745344,10.024657049447391,20.545021419550306,15.596038544594911,20.306737853297488,19.07106717203201,26.864054843864686,9.5,0.32,3.73
086790,하나금융지주,KS,43850,13120578109400,0.8045977011494232,-0.7918552036199067,-1.4606741573033655,-2.5555555555555554,-6.4034151547492035,32.87878787878788,9.090447701766074,15.529058516948028,21.618345705864098,24.049361063150084,25.106752896728942,31.45924799702638,4.94921875,0.43,4.22
011200,HMM,KS,26850,13106258492800,-2.3636363636363678,0.561797752808979,-7.731958762886593,-33.125778331257784,-39.595050618672666,125.63025210084034,21.24646222976793,29.874422367986565,40.3122945337872,49.571152653933524,46.693916043096365,61.06031875263824,260.75,5.2,0.0
009150,삼성전기,KS,167000,12511194080000,-1.4749262536873142,3.7267080745341685,4.049844236760114,-8.743169398907103,4.049844236760114,19.713261648745515,18.107198194897425,36.90838100392258,37.20110721658247,35.643210445076896,31.643282798834136,32.899216282694965,20.890625,2.25,0.84
247540,에코프로비엠,KQ,560500,12329699625000,-0.7085916740478315,0.5381165919282616,24.004424778761056,80.10925449871465,243.65419987737585,271.1920529801325,18.026694769437768,44.8098446786653,67.22064222252338,60.625842403866315,52.30189496666339,46.230927978891344,248.5,26.58,0.08
018260,삼성에스디에스,KS,159500,12264381300000,2.9032258064516148,1.5923566878981,0.6309148264984188,-11.388888888888893,-9.116809116809122,-8.857142857142852,21.826366049295263,28.50138591454019,24.500693587906888,25.229701842965465,21.72956063950836,29.12082459364263,27.8125,1.85,1.5
361610,SK아이이테크놀로지,KS,169500,12049293048000,-5.307262569832405,12.25165562913908,-13.076923076923075,-16.296296296296298,17.708333333333325,,41.901644063709014,89.2198674289394,69.99065269964521,55.97956716936276,50.86969555203039,51.02872136793484,111.4375,8.8,0.0
033780,KT&G,KS,84800,11656132995300,-0.23529411764705577,-1.6241299303944357,3.667481662591676,4.049079754601226,3.4146341463414664,1.8007202881152429,5.7165855906150655,6.5920645493165715,13.460703317947784,10.110677972063552,9.76582450463433,13.699977727287177,9.1015625,1.29,5.66
251270,넷마블,KS,135000,11560746019000,2.6615969581748944,2.6615969581748944,12.03319502074689,-1.098901098901095,5.058365758754868,4.651162790697683,24.176564969788345,34.396412896009295,38.03022983022256,36.79226969214112,32.472739377433776,33.451619510588756,35.28125,2.14,0.57
003670,포스코케미칼,KS,145500,11270898510000,0.0,0.6920415224913601,-9.345794392523366,-4.276315789473683,0.34482758620688614,89.50741097710282,19.376354791672377,33.096795577982675,29.655647821517853,43.631361124522236,36.487762048082004,43.716729926975454,319.75,9.45,0.21
090430,아모레퍼시픽,KS,185000,10821160415000,0.27100271002709064,-0.8042895442359255,-1.8567639257294433,-17.225950782997767,-36.206896551724135,12.12121212121211,18.2012199082613,32.2550130627311,33.53326284419056,38.10500909832085,31.884653353953794,35.66852691209913,361.25,2.86,0.43
000810,삼성화재,KS,229000,10801462836000,-0.21786492374727962,2.6905829596412634,-5.175983436853004,6.018518518518512,6.511627906976747,24.119241192411934,21.15573214183696,21.161437507812963,30.77543320871133,25.22630027444358,22.308487459389298,24.202934354042558,12.890625,0.71,3.84
