종목코드,종목명,거래소,종가,시가총액,R1D,R1W,R1M,R3M,R6M,R1Y,V1D,V1W,V1M,V3M,V6M,V1Y,PER,PBR,DIV
005930,삼성전자,KS,69900,418481756755000,0.14326647564470996,-0.42735042735042583,-5.668016194331981,-10.955414012738851,-15.681544028950544,16.11295681063123,15.32659980513212,19.41096485791002,17.666413111460454,20.91794265208024,17.803765744382844,23.582085090656424,18.203125,1.77,4.28
000660,SK하이닉스,KS,106500,77532251872500,3.398058252427183,6.499999999999995,6.499999999999995,-8.18965517241379,-21.111111111111114,26.93682955899881,34.51297878720715,51.24704196665312,39.24236899426368,35.70127959093922,32.7196185742063,37.84788706378635,15.3203125,1.49,1.1
035420,NAVER,KS,408500,66855201765000,0.3685503685503688,1.4906832298136719,5.555555555555558,-9.623893805309736,7.499999999999996,42.58289703315881,14.489426890784543,22.766412039040617,35.08695450529319,31.835614715472065,31.235055882741072,33.18342102588142,59.40625,9.11,0.1
051910,LG화학,KS,832000,58874014062000,-0.4784688995215336,1.3398294762484664,8.47457627118644,-0.3592814371257469,-6.621773288439958,28.000000000000004,20.523474982813187,28.727684067275863,35.807702933372305,40.885291813625784,37.95713953432582,42.02334798956136,124.8125,3.61,1.2
207940,삼성바이오로직스,KS,874000,57762045000000,0.3444316877152742,-0.34207525655644,0.0,-3.7444933920704804,8.302354399008681,37.42138364779875,21.610911520844564,24.393723104829185,36.41998550032877,32.77220516283475,34.22251027129274,34.347506326322886,240.0,12.57,0.0
035720,카카오,KS,125500,55670165000000,0.0,-0.3968253968253954,7.725321888412018,-15.202702702702698,3.292181069958855,83.90164559002389,15.187907679465233,21.82356924501193,40.421699349879944,41.92778075951336,39.939225854795964,37.81191631676904,340.0,8.78,0.02
005935,삼성전자우,KS,65200,53240769490000,1.8750000000000044,2.1943573667711602,-7.5177304964539005,-10.068965517241379,-12.365591397849462,22.326454033771114,18.688064260124936,28.128800591093842,22.15511890362605,19.532600186768512,15.937551607965386,20.133138791544177,0.0,0.0,4.59
006400,삼성SDI,KS,723000,49510461600000,-1.498637602179842,-1.3642564802182844,1.9746121297602226,-4.868421052631577,5.547445255474459,70.31802120141342,21.821425400891016,22.721764126350322,32.75432647585948,31.18701553287886,30.076305993592115,36.10616715305022,84.125,3.92,0.14
005380,현대차,KS,208000,44336148802500,0.0,-1.4218009478673022,3.2258064516129004,-7.55555555555556,-5.454545454545457,24.55089820359282,15.944376782737287,17.070027091580332,24.325228863724575,21.05219355359942,21.687832559285265,35.4406986020567,38.125,0.83,1.44
000270,기아,KS,84300,34172130152100,-0.9400705052878933,0.0,3.5626535626535727,-2.430555555555558,2.93040293040292,82.27027027027027,24.501305745808054,15.415558162224045,33.99134538813723,29.89624036402254,27.388888957423173,42.94545777443565,22.71875,1.14,1.19
323410,카카오뱅크,KS,63900,30358905144300,1.267828843106189,6.6777963272120155,-7.792207792207795,,,,23.252481036021972,40.81182113944142,54.26263272531355,72.26237430453905,72.26237430453905,72.26237430453905,206.75,9.31,0.0
068270,셀트리온,KS,205500,28207649422000,2.493765586034913,-5.0808314087759765,-21.264367816091955,-22.011385199240983,-25.0,-12.073524503889299,60.98077740520143,64.1214898071949,61.38685546345041,46.01763567360718,41.02355761095319,48.092403907751184,54.71875,8.47,0.0
005490,POSCO,KS,296500,25850896577500,0.16891891891892552,-5.271565495207664,-10.151515151515156,-18.655692729766805,-21.456953642384104,34.772727272727266,15.840304298396436,22.0390173296403,25.24009347291078,32.81863259708194,32.861190720173305,34.510920809645654,14.703125,0.58,2.7
012330,현대모비스,KS,253000,23935256235000,0.3968253968253954,-5.772811918063314,-0.19723865877712132,-6.813996316758752,-8.992805755395683,7.889125799573571,34.67499881047491,32.71341514795193,30.83895449582719,25.367220419497837,22.289175352297757,38.50896667656381,15.4375,0.72,1.58
105560,KB금융,KS,56800,23617889856000,0.35335689045936647,-3.891708967851104,2.898550724637672,9.021113243762002,3.2727272727272716,34.4378698224852,22.24214138282384,15.846658106494804,23.569532290771242,24.54747108754703,27.065980157615563,30.702571469910307,6.44921875,0.56,3.12
259960,크래프톤,KS,478000,23499141600000,1.8104366347177825,-2.049180327868849,-4.400000000000004,,,,18.76373344181643,35.3530042412788,39.86367945450424,54.43467269617927,54.43467269617927,54.43467269617927,34.71875,16.84,0.0
017670,SK텔레콤,KS,309500,22302614258500,,,,,,,,,,,,,15.1171875,1.05,3.23
096770,SK이노베이션,KS,239500,22237968142000,-1.2371134020618513,-6.627680311890838,-9.792843691148779,-7.528957528957525,-14.616755793226377,75.45787545787546,22.39179726446431,21.201538580452354,25.198630711932747,30.66897425931442,35.0363783169237,51.59880624983416,0.0,1.54,0.0
028260,삼성물산,KS,115000,21585457855500,0.8771929824561431,-4.1666666666666625,-6.122448979591832,-16.967509025270754,-16.058394160583944,10.576923076923084,23.09658413357405,30.537122445929676,23.3712519617154,22.130551931974527,24.62693514606869,32.313279611130895,18.3125,0.72,2.0
066570,LG전자,KS,120500,19801385494000,0.0,-3.2128514056224855,-6.949806949806947,-26.073619631901845,-27.84431137724551,34.48660714285714,39.983754037076515,22.503090544579557,31.558905146716814,36.51486092851516,31.855176473951403,51.531885169830524,11.03125,1.41,1.0
055550,신한지주,KS,38300,19785762918200,0.13071895424836555,-5.432098765432103,-3.8895859473023875,-0.26041666666666297,-1.7948717948717996,22.169059011164283,15.215108327713397,23.781664546228402,21.166213460558062,21.43711443432487,23.400979741303008,26.16709194676201,5.76171875,0.46,3.92
051900,LG생활건강,KS,1200000,18648127218000,2.4765157984628416,-13.232104121475052,-9.977494373593398,-18.699186991869922,-23.566878980891715,-22.027290448343084,19.74058466981449,64.58150995777771,43.380837350374335,29.66011724928203,28.44117832253946,26.95841276323944,25.203125,4.47,0.92
302440,SK바이오사이언스,KS,225000,17250750000000,-2.1739130434782594,4.408352668213467,-17.733089579524673,38.46153846153846,43.76996805111821,,70.51152207137642,86.89280383447613,70.62933481508136,95.56645742493698,74.0118771343961,73.7082007036738,419.0,52.2,0.0
034730,SK,KS,243000,17097552171000,0.0,-4.330708661417326,-6.896551724137934,-10.497237569060768,-15.625,20.297029702970292,15.985644949933741,19.612938351047834,20.501048303602627,22.666375310990695,24.35141200627712,36.95410808282137,68.5625,0.99,2.88
003550,LG,KS,92500,14581802051100,1.4254385964912242,-2.631578947368418,2.436323366555926,-4.145077720207258,-17.368660836318483,35.620555677736235,14.641386410821019,28.428604451739975,24.941936026194426,26.58003127637261,28.39156260992075,39.378248988873274,11.09375,0.8,2.7
015760,한국전력,KS,22650,14540486344050,0.22123893805310324,-1.521739130434785,-4.228329809725162,-8.484848484848484,-8.484848484848484,6.338028169014076,5.867983846910963,6.339302787774436,17.665850331378035,16.9586120122756,24.127995461691622,28.847786410527615,7.30078125,0.21,5.37
036570,엔씨소프트,KS,648000,14292068322000,3.349282296650724,4.180064308681675,12.891986062717775,-19.602977667493793,-24.47552447552448,-18.592964824120607,27.968011655876865,36.219694124959204,44.517479489355274,52.47819390481071,42.273158373584785,39.21262142609272,22.734375,4.53,1.32
352820,하이브,KS,348500,13628735133000,4.029850746268648,6.9018404907975395,21.42857142857142,16.75041876046901,36.1328125,104.0696823305519,26.290664878396797,57.6524748180795,51.36220024379409,41.78282773943365,40.4151094549757,52.389640183303186,117.875,10.49,0.0
032830,삼성생명,KS,67900,13600000000000,0.8915304606240682,-3.5511363636363646,-6.858710562414261,-10.185185185185187,-19.54976303317536,7.60697305863709,20.72543009647798,22.4189170614267,21.314524257185344,20.433474423040046,21.084101569601145,27.272164095267293,9.6328125,0.32,3.68
086790,하나금융지주,KS,45200,13540916996200,0.4444444444444473,-4.439746300211411,-0.7683863885839748,2.3782559456398733,2.9612756264236983,37.17754172989378,13.865132005158156,19.55549114749516,21.941190518512357,25.19722593097728,27.149744226510276,32.55202256398263,5.1015625,0.44,4.09
091990,셀트리온헬스케어,KQ,82600,12727073774900,2.1013597033374465,-4.618937644341803,-24.63503649635036,-27.35268249780123,-28.793103448275858,1.1127296764637418,62.06635315131338,67.72636897380025,61.98170566983853,49.107263475724096,43.482822900184715,53.55219644801811,52.46875,6.61,0.0
034020,두산중공업,KS,24050,12526739853600,-1.434426229508201,-6.601941747572814,17.60391198044009,4.793028322440085,72.40143369175627,73.02158273381293,36.6204418892935,46.151836336406255,85.6167344430863,60.79497081951995,78.73920899162819,64.87449266739787,0.0,2.83,0.0
018260,삼성에스디에스,KS,157000,12148314600000,2.614379084967311,0.0,-2.180685358255452,-15.135135135135137,-16.48936170212766,-8.985507246376812,19.928302874726235,37.23717256508074,33.43702493257351,25.132754823350183,21.505262072262177,29.844476482111915,27.390625,1.82,1.53
