종목코드,종목명,거래소,종가,시가총액,R1D,R1W,R1M,R3M,R6M,R1Y,V1D,V1W,V1M,V3M,V6M,V1Y,PER,PBR,DIV
005930,삼성전자,KS,70100,418481756755000,-0.4249291784702569,2.1802325581395277,-8.22454308093995,-12.77915632754343,-16.4090368608799,15.435139573070611,6.210095318648658,9.240309795331175,20.271337802707578,20.7701214176656,17.724746642505714,23.613540893948997,18.296875,1.78,4.26
000660,SK하이닉스,KS,98400,71635432716000,0.20470829068577334,6.41304347826086,-8.93023255813954,-20.72874493927126,-28.800000000000004,10.997732426303862,9.997340303445974,36.49262907254514,34.83305509282836,32.681717826145565,31.566188342245695,37.31420330776422,14.078125,1.37,1.2
035420,NAVER,KS,393500,64637645932500,0.0,6.675392670157065,1.2422360248447228,-9.242761692650337,4.21994884910486,38.13559322033899,22.957416048386936,26.393679498799294,35.49230287417758,32.59406852105042,31.155609218752037,33.45045615074075,59.25,9.09,0.1
051910,LG화학,KS,836000,59015198748000,1.0830324909747224,3.960396039603964,14.441416893732972,2.689486552567244,-5.72390572390572,30.434782608695656,20.4876194757063,39.6272948659948,42.22257539641016,39.91140854616566,37.591678398204685,42.11609821644511,126.0,3.65,1.19
207940,삼성바이오로직스,KS,869000,57497385000000,0.8064516129032251,5.5488540410132625,-4.162102957283675,0.11441647597254523,8.560794044665009,21.023513139695705,14.031196075668626,27.21295115103342,41.799772142590726,33.29623358801551,34.61754457574042,34.84354506501175,240.25,12.59,0.0
035720,카카오,KS,122000,54334081040000,0.39215686274509665,9.401709401709413,3.2258064516129004,-19.749216300940443,6.224066390041494,71.43010205448263,38.26255291694549,37.07634746841068,45.23535211940305,43.08987219761493,40.0121884031116,37.94252653935873,347.0,8.96,0.02
005935,삼성전자우,KS,64500,53076192150000,0.0,0.46801872074881956,-9.80392156862745,-11.901504787961692,-14.133333333333331,20.599250936329593,4.742456647855884,7.729754757533972,18.177926060774684,18.230131408865972,15.095458684993941,19.825068356116237,0.0,0.0,4.65
006400,삼성SDI,KS,712000,48960345360000,0.0,8.345752608047686,-3.7086092715231778,-3.066666666666662,3.857142857142848,63.18742985409651,23.17049860302136,30.927762319517722,34.54692890889252,31.657655791100314,30.240486968099006,36.477378161470725,84.625,3.94,0.14
005380,현대차,KS,208500,44549816989500,0.0,-0.9478672985781977,0.0,-9.719222462203025,-9.327548806941433,16.75977653631284,10.672253950703203,8.20665521140619,23.578723572869436,20.550869998036454,21.682061079259245,35.685748319187226,38.3125,0.83,1.44
000270,기아,KS,83800,33969448478600,-0.5931198102016588,-0.47505938242280443,0.47961630695443347,-4.9886621315192725,-1.6431924882629123,66.6003976143141,12.067203010654088,6.5989525690079756,35.894699627647874,30.089741596637523,28.02970127897898,43.33664374794778,22.59375,1.14,1.19
