종목코드,종목명,거래소,종가,시가총액,R1D,R1W,R1M,R3M,R6M,R1Y,PER,PBR,DIV
005930,삼성전자,KS,68000,406542191655000,-0.7299270072992692,-2.298850574712641,-2.1582733812949617,-13.486005089058528,-8.232118758434549,-17.27493917274939,17.703125,1.73,4.4
373220,LG에너지솔루션,KS,436500,102375000000000,-1.7997750281214864,-1.2443438914027105,6.333739342265532,,,,0.0,12.69,0.0
000660,SK하이닉스,KS,113500,82992269610000,0.4424778761061843,-3.8135593220338992,-3.8135593220338992,-11.673151750972766,10.194174757281548,-15.613382899628247,16.328125,1.59,1.03
207940,삼성바이오로직스,KS,810000,53792145000000,-0.36900369003689537,-2.055622732769047,5.3315994798439625,-11.086717892425902,-7.322654462242562,8.43373493975903,225.0,11.79,0.0
035420,NAVER,KS,321000,52823805370000,-2.7272727272727226,-5.726872246696035,5.418719211822665,-14.627659574468089,-17.268041237113408,-14.741035856573703,46.6875,7.16,0.13
005935,삼성전자우,KS,62000,51348130080000,-0.3215434083601254,-1.5873015873015928,-1.898734177215189,-13.165266106442575,-10.919540229885062,-16.216216216216218,0.0,0.0,4.83
035720,카카오,KS,99900,44612289600000,-4.857142857142859,-6.197183098591552,8.469055374592838,-12.751091703056773,-14.248927038626613,-0.056024650846375756,270.75,6.99,0.03
006400,삼성SDI,KS,583000,40227250050000,-2.5083612040133763,-2.181208053691275,17.303822937625757,-10.307692307692307,-18.802228412256273,-12.985074626865668,67.875,3.16,0.17
005380,현대차,KS,178500,38353439566500,-0.8333333333333304,-1.1080332409972304,6.25,-15.201900237529687,-10.750000000000004,-18.678815489749432,32.71875,0.71,1.68
051910,LG화학,KS,518000,36637426017000,-2.264150943396226,-2.631578947368418,2.982107355864816,-16.18122977346278,-33.24742268041238,-35.89108910891089,77.6875,2.25,1.93
000270,기아,KS,75900,30929223376100,-0.654450261780104,2.5675675675675746,9.051724137931028,-8.111380145278446,-6.5270935960591085,-9.964412811387902,20.453125,1.03,1.32
005490,POSCO,KS,280500,24543094052500,-1.5789473684210575,-4.2662116040955596,1.4466546112115841,0.17857142857142794,-15.000000000000002,-13.023255813953494,13.90625,0.55,2.85
105560,KB금융,KS,58200,24122620899000,-2.5125628140703515,-5.057096247960846,9.398496240601496,5.244122965641962,5.434782608695654,3.558718861209975,6.609375,0.57,3.04
068270,셀트리온,KS,166500,23038573677000,-1.1869436201780381,-2.9154518950437303,-2.0588235294117685,-16.12090680100756,-31.59605105851516,-47.72222762966615,45.15625,6.99,0.0
323410,카카오뱅크,KS,46200,21952356749400,-4.446742502585311,-10.465116279069765,-3.749999999999998,-21.82741116751269,-32.45614035087719,,149.5,6.73,0.0
