종목코드,종목명,거래소,종가,시가총액,R1D,R1W,R1M,R3M,R6M,R1Y,V1D,V1W,V1M,V3M,V6M,V1Y,PER,PBR,DIV
005930,삼성전자,KS,70600,420869669775000,0.5698005698005604,1.0014306151645114,-1.3966480446927387,-13.267813267813267,-14.527845036319608,24.734982332155475,14.662777559402214,22.52466692891025,19.251356867798517,20.728412679065713,18.146173917303592,23.47698694821703,18.375,1.79,4.24
000660,SK하이닉스,KS,107500,78260254237500,0.4672897196261738,0.9389671361502261,12.330198537095093,-10.416666666666663,-18.560606060606055,34.54317897371715,22.13124015180718,18.695855281735128,35.25542085911547,34.50299132312597,32.18448513477255,37.79533229324103,15.4609375,1.51,1.09
035420,NAVER,KS,408000,67430123647500,-0.6090133982947665,-0.1223990208078285,3.684879288437104,-4.672897196261683,11.934156378600825,40.68965517241379,15.702539530096109,23.62908906952286,28.929803937198244,31.917247220234206,31.134463692376666,32.73726679197249,59.34375,9.1,0.1
035720,카카오,KS,125000,55892845660000,-2.7237354085603127,-0.3984063745019917,4.602510460251041,-13.194444444444443,8.225108225108224,88.71912555105985,31.974040838225072,49.698423651471174,37.13672999833302,43.677998471076286,40.46202324156599,37.769779627204514,338.75,8.75,0.02
207940,삼성바이오로직스,KS,823000,54519960000000,-4.745370370370372,-5.83524027459954,0.9815950920245342,-9.460946094609458,7.722513089005245,20.674486803519066,37.206878293506634,33.19505297315034,27.102463275632186,33.44073428416623,34.29356213176773,33.45828879253887,226.0,11.84,0.0
051910,LG화학,KS,771000,54497288796000,-1.9083969465648831,-7.331730769230771,4.613297150610585,-9.613130128956627,-16.195652173913043,26.186579378068743,22.82961687666721,41.14135808600018,40.51903993774309,42.24702874469017,37.39278362604705,41.891001600132235,115.6875,3.35,1.3
005935,삼성전자우,KS,65500,54063656190000,-1.2066365007541435,0.4601226993865115,-0.1524390243902385,-11.725067385444742,-11.96236559139785,30.738522954091806,13.020507124241792,16.487908743075835,18.973652588214932,19.425698031953445,16.063315209711536,19.804070306601883,0.0,0.0,4.57
006400,삼성SDI,KS,744000,51229574850000,-1.4569536423841067,2.9045643153526868,11.54422788605698,-0.6675567423230944,14.46153846153846,68.32579185520362,15.436804054578742,23.26682428332886,28.922700141127162,31.128385494074877,29.59311217087868,36.01365984576919,86.5625,4.03,0.13
005380,현대차,KS,215000,45831826111500,0.0,3.3653846153846256,6.965174129353224,-3.803131991051456,-3.803131991051456,30.69908814589666,11.12022159656279,19.819287898109128,19.313138804690656,21.171262403029647,20.94140771904586,35.224503604450824,39.40625,0.86,1.4
000270,기아,KS,88100,35834119874800,0.11363636363637131,4.507710557532629,10.401002506265655,2.680652680652673,8.899876390605677,74.45544554455445,11.044124128478156,22.7205883144067,18.049126180944835,29.788295992261187,26.609919074807404,41.47197852266576,23.75,1.19,1.14
068270,셀트리온,KS,197000,27242106410000,-5.741626794258369,-4.136253041362526,-7.511737089201875,-25.66037735849057,-24.230769230769234,-16.75962546056857,41.08479525769718,46.97556837061876,45.85188856159269,46.41007958258698,40.472019586643015,48.03024983820303,52.4375,8.12,0.0
323410,카카오뱅크,KS,55600,26320553129800,-2.7972027972028024,-12.989045383411579,-7.333333333333336,,,,70.77015763679105,56.83144838798199,50.65625896107577,71.64420096591142,71.64420096591142,71.64420096591142,180.0,8.1,0.0
005490,POSCO,KS,284500,24761061140000,-0.17543859649122862,-4.04721753794266,-10.954616588419409,-16.568914956011728,-24.43559096945551,36.778846153846146,42.60661898242041,32.728102877446936,28.220468244012906,31.488128501575833,33.00335570579687,34.62564081382032,14.109375,0.56,2.81
012330,현대모비스,KS,252000,23935256235000,-0.1980198019801982,-0.39525691699604515,-3.262955854126681,-8.695652173913048,-8.860759493670889,11.751662971175158,15.053379669895856,12.419704809691867,26.924854737227644,24.539346143039182,21.92388940982021,37.363271679073385,15.3828125,0.72,1.59
105560,KB금융,KS,55300,22952597184000,0.3629764065335772,-2.6408450704225372,-0.8960573476702538,7.170542635658905,3.7523452157598447,37.90523690773067,16.57589341054922,25.980470497560624,24.15728371973412,24.811578278053386,27.136861933647687,30.656378081396685,6.28125,0.54,3.2
017670,SK텔레콤,KS,309500,22302614258500,,,,,,,,,,,,,15.1171875,1.05,3.23
028260,삼성물산,KS,116000,21772344936500,0.0,0.8695652173912993,-5.306122448979589,-19.163763066202087,-12.452830188679243,4.977375565610864,16.89542122920316,14.179232180698643,22.863210445659437,20.942013397703015,22.568950448797256,29.57798118266871,18.484375,0.72,1.98
259960,크래프톤,KS,441500,21663271162500,-2.106430155210648,-7.635983263598323,-6.856540084388185,,,,47.19958827153573,29.089689584798574,30.61569178199484,53.10369023361072,53.10369023361072,53.10369023361072,32.0625,15.56,0.0
096770,SK이노베이션,KS,234000,21636941976000,0.21413276231263545,-2.2964509394572064,-7.14285714285714,-7.509881422924902,-14.44241316270567,86.45418326693226,28.960587419054967,40.38381717714818,28.373391022310308,31.909451470848037,32.883779469604946,51.57922862316891,0.0,1.51,0.0
066570,LG전자,KS,122500,20046857215000,-0.40650406504064707,1.6597510373443924,-1.2096774193548376,-21.725239616613422,-20.71197411003236,45.83333333333333,16.205516222049123,17.462441165827435,27.565745044726583,35.17667085266417,31.670088160071398,51.320808056930254,11.2109375,1.43,0.98
377300,카카오페이,KS,153500,19946170125000,-9.705882352941176,,,,,,71.5825761494965,115.6423216093206,115.6423216093206,115.6423216093206,115.6423216093206,115.6423216093206,0.0,93.6,0.0
055550,신한지주,KS,37550,19449973208100,-0.13297872340425343,-1.9582245430809442,-5.6532663316582905,-3.0967741935483906,-4.331210191082802,23.723228995057653,15.005307709411115,8.245483440404541,18.942880666108397,19.711733338645544,23.05965696058812,25.457723785525655,5.640625,0.46,3.99
051900,LG생활건강,KS,1225000,19116673128000,-0.32546786004882255,2.083333333333326,-11.231884057971019,-15.633608815427003,-21.974522292993626,-18.333333333333336,17.2427985709434,15.100514062843347,41.00142231339053,29.683511658199034,28.40467510697925,26.892496635684303,25.734375,4.56,0.9
034730,SK,KS,245000,17308633062000,-1.0101010101010055,0.8230452674897082,-5.587668593448935,-10.256410256410254,-12.186379928315416,34.24657534246576,19.463157237523188,20.567520112729788,19.050308395639135,22.752850556964873,23.69304931424528,36.686801297499926,69.125,1.0,2.86
302440,SK바이오사이언스,KS,220500,16944750000000,-14.2023346303502,-2.0000000000000018,-3.9215686274509776,8.088235294117641,39.11671924290221,,97.10748427997554,138.50307037987767,84.71575484998888,97.39528692116868,76.44285566344637,75.82418849877534,410.5,51.16,0.0
352820,하이브,KS,392500,15268869447000,2.346805736636237,12.62553802008608,34.64837049742711,34.64837049742711,63.88308977035491,179.20045525679328,57.48464521316429,49.38174713802714,51.440728712769484,43.95123291662398,40.987012452125356,50.631875867933516,132.75,11.82,0.0
