종목코드,종목명,거래소,종가,시가총액,R1D,R1W,R1M,R3M,R6M,R1Y,V1D,V1W,V1M,V3M,V6M,V1Y,PER,PBR,DIV
005930,삼성전자,KS,70700,422660604540000,-0.8415147265077194,0.7122507122507171,0.14164305949009304,-8.18181818181818,-11.735330836454427,17.44186046511629,8.724954539940533,13.927547390590004,15.0655385888565,19.695876212043007,17.319654723696427,23.195920080213156,18.40625,1.79,4.23
000660,SK하이닉스,KS,110500,80444261332500,-1.3392857142857095,1.8433179723502224,13.10133060388945,9.950248756218905,-6.751054852320671,27.7456647398844,21.394938621831823,36.21101520071596,32.11975851746247,30.94768092488981,31.502311047000266,37.8291944413459,15.890625,1.55,1.06
035420,NAVER,KS,401000,65869621395000,-1.1097410604192337,-3.2569360675512637,-1.5950920245398792,-8.967082860385922,17.080291970802918,41.69611307420495,15.357251767327238,17.17103344761437,20.29780058045319,32.15463914102022,30.802104635236713,32.003650112700406,58.3125,8.94,0.1
207940,삼성바이오로직스,KS,850000,56438745000000,-2.5229357798165153,3.658536585365857,-2.073732718894006,-12.55144032921811,-10.33755274261603,13.031914893617014,19.544177717159076,36.403960680144515,27.84926263463393,33.10068638190562,31.331730443572138,32.71318036738737,233.375,12.23,0.0
035720,카카오,KS,125000,55935129873000,-1.9607843137254943,0.8064516129032251,-1.9607843137254943,-15.254237288135597,14.678899082568808,74.93527394863901,18.955050498133623,25.669819994671897,27.61944066190714,42.66788035880674,40.35192790641889,37.052419627233114,338.75,8.75,0.02
005935,삼성전자우,KS,66000,54145944860000,0.15174506828528056,1.071975497702904,2.4844720496894457,-8.07799442896936,-10.69012178619756,18.918918918918926,8.447740578073448,12.183990832509586,16.838574192494093,19.177473730140093,15.67974562556795,19.43177711706996,0.0,0.0,4.54
051910,LG화학,KS,769000,54073734738000,-1.029601029601035,4.059539918809207,-7.460890493381466,-12.41457858769932,-9.953161592505854,9.544159544159548,17.83152825639775,27.97053712069647,35.68969029239382,43.03679714477995,37.19632231996542,40.96982875869337,115.375,3.34,1.3
006400,삼성SDI,KS,762000,52261042800000,0.2631578947368318,1.8716577540107027,4.814305364511684,-6.731946144430845,21.72523961661341,42.96435272045027,14.36955710761246,6.560105901532888,17.276590219319665,29.594485862370774,27.87949247484355,34.716146849421044,88.6875,4.13,0.13
005380,현대차,KS,207000,44122480615500,0.2421307506053294,-0.7194244604316502,-0.9569377990430672,-5.47945205479452,-9.606986899563319,19.308357348703176,14.627039558003984,20.40503557791992,19.075980319640383,22.03644312946758,21.074933305909937,35.053297163127404,37.9375,0.83,1.45
000270,기아,KS,84000,34009984813300,-0.23752969121140222,-1.7543859649122862,-0.3558718861209953,-3.002309468822173,1.6949152542372836,54.128440366972484,19.495248187150366,37.1683247364549,23.71279541845135,29.662815441919264,26.880504612533528,41.524227957493316,22.640625,1.14,1.19
068270,셀트리온,KS,219000,30207702804000,-4.366812227074234,2.336448598130847,0.4587155963302836,-22.202486678507995,-19.038817005545283,-19.34444342141608,33.9345720140735,78.9642541684967,55.7884566698275,50.829312637325515,42.23874625809803,48.64376799237533,58.3125,9.03,0.0
323410,카카오뱅크,KS,63100,29836294883600,0.9600000000000053,7.679180887372006,2.9363784665579207,-14.498644986449861,,,16.419598172617526,31.21079549320016,46.616555472879526,63.79458379307032,69.060294359485,69.060294359485,204.25,9.2,0.0
259960,크래프톤,KS,567000,27709404470000,3.656307129798897,17.02786377708978,14.893617021276606,39.6551724137931,,,36.10170974898119,72.21982410744572,52.4253141465223,52.45863894917834,56.357831557490385,56.357831557490385,41.15625,19.98,0.0
005490,POSCO,KS,276000,24063566460000,-2.645502645502651,0.7299270072992803,-13.749999999999996,-18.343195266272193,-27.368421052631575,16.455696202531644,19.956321196752743,36.79096172712261,33.20587726579513,32.78975055371935,32.446835645739746,34.62114357154487,13.6875,0.54,2.9
105560,KB금융,KS,55900,23118920352000,-1.7574692442882234,0.17921146953405742,0.902527075812265,4.681647940074907,-2.951388888888884,25.05592841163311,13.873935094195778,17.95597669266171,22.09197044896372,23.95556354480565,24.50997748987425,29.833582444719173,6.3515625,0.55,3.17
012330,현대모비스,KS,241000,22845135654000,-0.6185567010309256,-1.6326530612244872,-11.397058823529417,-10.905730129390022,-12.363636363636365,0.0,13.201941381963042,24.884192643943823,22.35407368210102,25.362553181128,22.00803364715,37.22408823960709,14.703125,0.69,1.66
377300,카카오페이,KS,171000,22357961937500,2.7027027027026973,13.621262458471751,,,,,40.68187075288156,63.99848738366765,104.25224047552639,104.25224047552639,104.25224047552639,104.25224047552639,0.0,104.25,0.0
017670,SK텔레콤,KS,309500,22302614258500,,,,,,,,,,,,,15.1171875,1.05,3.23
028260,삼성물산,KS,112000,21024796612500,-2.183406113537123,-1.7543859649122862,-7.438016528925617,-17.037037037037038,-19.999999999999996,-3.862660944206009,16.529137593306015,32.011707230729904,22.60333048074825,21.639239752444883,21.290530473957002,29.715368676989563,17.84375,0.7,2.05
096770,SK이노베이션,KS,222500,20573587990000,-2.8384279475982543,-0.8908685968819552,-13.255360623781677,-8.057851239669422,-17.286245353159845,39.0625,22.869209889547225,28.538241618927813,27.533710343714702,31.858564403859535,31.992764415400828,50.02716124400223,0.0,1.43,0.0
066570,LG전자,KS,123000,20128681122000,-0.8064516129032251,2.9288702928870203,-2.766798418972327,-19.6078431372549,-17.17171717171717,43.18975552968569,14.317869250575585,35.70778786111787,24.460506874576787,35.729462834717935,32.16553349522049,51.55042043127299,11.2578125,1.44,0.98
055550,신한지주,KS,37450,19346653297300,-2.3468057366362483,0.0,-4.707379134860046,-4.828462515883103,-9.101941747572816,13.657056145675273,15.710262680478497,23.939459246950985,19.579649704878904,20.291551789642114,21.170816502091153,24.794020629117846,5.62890625,0.45,4.01
051900,LG생활건강,KS,1198000,18710600006000,-1.722723543888438,0.5877413937867448,-12.554744525547445,-15.693173821252637,-21.236028928336626,-21.648136036625242,17.02152902438987,23.743828678467217,39.44268954822202,30.322696648502056,28.52927787308785,26.994240960401275,25.171875,4.46,0.92
302440,SK바이오사이언스,KS,235000,18015750000000,-4.081632653061229,6.094808126410833,1.2931034482758674,-17.68826619964974,60.95890410958904,,34.07516501563274,58.203273184354046,82.45056959810472,75.21551360334031,76.2151212197596,74.80500753961725,437.5,54.53,0.0
