종목코드,종목명,거래소,종가,시가총액,R1D,R1W,R1M,R3M,R6M,R1Y,V1D,V1W,V1M,V3M,V6M,V1Y,PER,PBR,DIV
005930,삼성전자,KS,71500,426839452325000,2.2889842632331847,0.5625879043600568,-3.508771929824561,-9.722222222222221,-12.911084043848964,18.37748344370862,16.35393083657104,24.40446147181396,19.733542869877674,21.380190794122377,18.083186953229944,23.683367452784978,18.609375,1.81,4.19
000660,SK하이닉스,KS,107500,78260254237500,0.9389671361502261,5.392156862745101,4.3689320388349495,-5.701754385964907,-17.307692307692314,29.20673076923077,29.734906799333523,50.85669924493364,38.1274629791542,35.61353837145825,32.354876175131025,37.84554616348215,15.4609375,1.51,1.09
035420,NAVER,KS,410000,67183728555000,0.3671970624234966,-0.60606060606061,5.670103092783507,-7.239819004524883,9.772423025435085,45.64831261101243,11.896953787877063,13.048993137182318,35.08898949196069,31.570096148839326,31.134294670683087,33.129185102452674,59.625,9.14,0.1
051910,LG화학,KS,831000,58732829376000,-0.12019230769231282,0.12048192771083599,7.0876288659793785,-0.4790419161676662,-6.629213483146068,28.637770897832816,21.140117136699903,27.81082323737457,35.73226094755992,40.88593102284271,37.95716571997503,42.0177937135755,124.6875,3.61,1.2
207940,삼성바이오로직스,KS,874000,57960540000000,0.0,-0.5688282138794132,0.0,-3.532008830022071,10.493046776232617,38.73015873015873,10.95227272302925,24.27270001905851,36.41998550032877,32.77079873544161,34.09575058008757,34.33082400131358,240.0,12.57,0.0
035720,카카오,KS,128000,57006248960000,1.9920318725099584,0.39215686274509665,8.47457627118644,-13.513513513513509,7.112970711297062,93.54058304100641,13.322122824810332,25.163488331250235,40.69195084939771,42.16275697108656,39.960526426629634,37.69865319058115,347.0,8.96,0.02
005935,삼성전자우,KS,66200,54392810870000,1.5337423312883347,1.846153846153853,-4.885057471264364,-8.563535911602205,-10.054347826086952,23.73831775700934,16.372355065396533,27.12258250267527,22.821885406439712,19.823147852331903,16.040919785865544,20.182639631534908,0.0,0.0,4.52
006400,삼성SDI,KS,731000,50266871430000,1.1065006915629283,-2.0107238605898137,1.810584958217265,-3.6890645586297732,9.595202398800605,75.08982035928145,17.77774584477377,19.226378122279485,32.68665571611216,31.275818857972922,29.86391356542563,36.067887246899815,85.0625,3.96,0.14
005380,현대차,KS,210000,44656651083000,0.9615384615384581,-1.6393442622950838,5.000000000000004,-5.61797752808989,-5.191873589164786,22.44897959183674,10.725041024289693,15.908661717905852,24.248410759977922,21.063422792140106,21.71004252139002,35.357468110550606,38.5,0.84,1.43
000270,기아,KS,86000,34820711507300,2.016607354685651,1.4150943396226356,5.9113300492610765,-0.11614401858304202,5.651105651105648,79.35349322210637,14.179700172484619,21.02041939325704,34.53168248220285,30.16430174180366,27.51511139917421,42.848495991076646,23.1875,1.17,1.16
323410,카카오뱅크,KS,64100,30453925191700,0.3129890453834161,3.5541195476575194,-6.28654970760234,,,,12.9059525863711,36.94598411261589,54.20633617232836,71.60946227897782,71.60946227897782,71.60946227897782,207.5,9.34,0.0
068270,셀트리온,KS,206500,28345584138000,0.48661800486617945,-7.191011235955058,-20.423892100192674,-21.032504780114724,-23.518518518518515,-11.645658443080976,37.652749871462206,57.415231585063786,61.61911337013532,46.04478287660695,40.99740016499318,48.09537122406098,54.96875,8.51,0.0
005490,POSCO,KS,298000,26025270247500,0.5059021922428242,-5.3968253968254,-9.696969696969692,-18.911564625850342,-19.999999999999996,36.69724770642202,16.324981690966283,21.399150866773205,25.42833570404383,32.77988813222685,32.83524931573971,34.497489969553705,14.78125,0.59,2.68
012330,현대모비스,KS,255500,24124842423000,0.9881422924901129,-5.5452865064695045,0.9881422924901129,-6.238532110091743,-7.927927927927925,4.928131416837789,13.099565815678044,33.64206554173042,31.018957347595688,25.444301657142272,22.338763084851667,38.33808116275524,15.59375,0.73,1.57
105560,KB금융,KS,57000,23659470648000,0.35211267605634866,-3.5532994923857864,3.074141048824597,8.571428571428562,3.6363636363636376,34.43396226415094,13.43542625222456,17.102733815014076,23.581025056443963,24.518412867095144,27.069875447754974,30.702549084238765,6.46875,0.56,3.11
259960,크래프톤,KS,483500,23646011235000,1.1506276150627714,-2.9116465863453844,-3.685258964143423,,,,22.185794805384848,31.891514990815825,40.090969407356646,53.96609780999291,53.96609780999291,53.96609780999291,35.125,17.05,0.0
096770,SK이노베이션,KS,248500,22977692654000,3.757828810020869,-3.3073929961089488,-6.226415094339622,-4.606525911708248,-7.96296296296296,88.97338403041826,31.95490081510475,41.88593393762957,29.067523068360142,31.576251473430045,35.05041632806867,51.56136032415677,0.0,1.6,0.0
017670,SK텔레콤,KS,309500,22302614258500,,,,,,,,,,,,,15.1171875,1.05,3.23
028260,삼성물산,KS,117000,21959232017500,1.7391304347825987,-3.703703703703709,-5.263157894736848,-17.894736842105264,-12.030075187969924,-0.8474576271186418,20.486990191827687,32.73135724027426,24.11957859782576,21.589818058413748,24.434644542586888,29.7891929048228,18.640625,0.73,1.97
066570,LG전자,KS,123000,20128681122000,2.0746887966804906,-1.9920318725099584,-3.529411764705881,-25.0,-25.0,38.04713804713804,19.29565006447173,28.549515964215715,32.27932960783017,36.802713320689655,31.944120441801967,51.56365159634825,11.2578125,1.44,0.98
055550,신한지주,KS,38200,19785762918200,-0.26109660574412663,-6.142506142506143,-5.44554455445545,-3.7783375314861423,-3.4134007585335024,23.424878836833596,8.171523258505362,21.006925939178902,20.391828619927367,20.342589937666943,23.316292518373224,26.133549981715763,5.73828125,0.46,3.93
051900,LG생활건강,KS,1217000,18960491158000,1.416666666666666,-8.564988730277989,-8.975317875841437,-18.595317725752516,-21.483870967741936,-19.66996699669967,30.68722317301514,69.98691760229516,43.80557574990256,29.68933017766256,28.49163149235378,26.959557146979233,25.5625,4.53,0.9
302440,SK바이오사이언스,KS,233000,17939250000000,3.5555555555555562,2.643171806167399,-13.863216266173751,40.361445783132524,42.50764525993884,,56.26881862586978,82.25147408822964,72.26324166840318,95.69881098964944,73.92414278421242,73.5894750246558,434.0,54.06,0.0
034730,SK,KS,248500,17519713953000,2.263374485596703,-2.9296875,-7.276119402985071,-9.140767824497253,-11.091234347048296,26.46310432569974,18.563899107534624,28.232335113581765,19.787526144862444,23.1071818136862,24.236414192164453,36.90730121676501,70.125,1.01,2.82
015760,한국전력,KS,22950,14733075567150,1.324503311258285,0.0,-2.547770700636942,-8.016032064128254,-5.555555555555558,10.07194244604317,9.384844950345547,13.262960113349148,18.407549116531847,17.10457715088705,24.07484171979984,28.79477149971896,7.3984375,0.21,5.3
