종목코드,종목명,거래소,종가,시가총액,R1D,R1W,R1M,R3M,R6M,R1Y,PER,PBR,DIV
005930,삼성전자,KS,70400,419675713265000,1.2949640287769792,1.2949640287769792,-6.008010680907883,-9.043927648578808,-8.09399477806788,-14.146341463414636,18.328125,1.79,4.25
373220,LG에너지솔루션,KS,363500,85527000000000,1.112656467315709,-11.449451887941532,-24.585062240663902,,,,0.0,10.57,0.0
000660,SK하이닉스,KS,116500,84812275522500,3.5555555555555562,-1.2711864406779627,-11.742424242424242,-2.9166666666666674,8.878504672897192,-14.022140221402212,16.765625,1.63,1.0
207940,삼성바이오로직스,KS,826000,54652290000000,1.8495684340320562,7.412223667100126,9.54907161803713,-9.628008752735228,-13.144058885383803,18.678160919540222,229.5,12.02,0.0
035420,NAVER,KS,330500,54054173507500,0.9160305343511421,8.538587848932666,0.9160305343511421,-16.32911392405063,-26.961325966850826,-10.312075983717772,48.0625,7.37,0.12
005935,삼성전자우,KS,63400,52171016780000,0.6349206349206327,0.31645569620253333,-7.982583454281567,-10.198300283286121,-10.829817158931087,-12.430939226519333,0.0,0.0,4.72
035720,카카오,KS,104000,46173719736000,0.9708737864077666,12.920738327904457,13.413304252998914,-15.102040816326534,-33.11897106109325,17.49288264268607,281.75,7.28,0.03
005380,현대차,KS,168000,35896255416000,3.0674846625766916,0.0,-8.196721311475407,-19.03614457831325,-21.678321678321677,-27.11496746203904,30.796875,0.67,1.79
006400,삼성SDI,KS,498000,34038442350000,2.258726899383978,0.2012072434607548,-8.957952468007313,-29.85915492957747,-34.473684210526315,-23.38461538461538,57.9375,2.7,0.2
051910,LG화학,KS,442000,31201815606000,0.6833712984054774,-12.127236580516898,-30.173775671406,-41.145139813581885,-39.03448275862069,-50.337078651685395,66.3125,1.92,2.26
000270,기아,KS,72100,29145624649300,4.190751445086716,3.5919540229885083,-8.734177215189876,-13.341346153846157,-16.065192083818392,-12.922705314009663,19.4375,0.98,1.39
323410,카카오뱅크,KS,52600,24993375866200,0.19047619047618536,9.583333333333343,24.792408066429417,-22.07407407407408,-34.900990099009896,,170.25,7.67,0.0
068270,셀트리온,KS,181000,24969951111000,0.5555555555555536,6.470588235294117,14.195583596214512,-12.599653295862245,-33.78282963163498,-35.85563619868451,49.09375,7.6,0.0
005490,POSCO,KS,283000,24586687470000,0.35460992907800915,2.350813743218816,-2.4137931034482807,-2.4137931034482807,-18.678160919540232,-11.975116640746498,14.03125,0.56,2.83
105560,KB금융,KS,56900,23380386409800,0.3527336860670305,6.954887218045114,-13.525835866261392,-1.215277777777779,9.845559845559837,8.174904942965778,6.4609375,0.56,3.11
028260,삼성물산,KS,115000,21585457855500,1.3215859030837107,6.481481481481488,5.990783410138256,-1.2875536480686733,-12.878787878787879,-3.765690376569042,18.3125,0.72,2.0
066570,LG전자,KS,125000,20374152843000,1.6260162601626105,5.932203389830515,-1.1857707509881465,1.2145748987854255,-18.56677524429967,-12.587412587412583,11.4375,1.46,0.96
012330,현대모비스,KS,208000,19623917005000,1.7114914425427896,-5.022831050228316,-9.956709956709952,-13.692946058091282,-25.179856115107913,-31.011608623548923,12.6875,0.59,1.92
055550,신한지주,KS,37900,19553293118900,0.0,4.120879120879128,-7.785888077858882,0.9320905459387463,-2.067183462532296,7.5177304964539005,5.69921875,0.46,3.96
377300,카카오페이,KS,141500,18701922839000,2.53623188405796,10.116731517509736,11.857707509881422,-32.13429256594724,,,0.0,86.25,0.0
096770,SK이노베이션,KS,199000,18400647236000,3.9164490861618884,-1.7283950617283939,-3.864734299516903,-4.0963855421686795,-20.399999999999995,-16.910229645093942,0.0,1.28,0.0
034730,SK,KS,234500,17350942986000,0.4282655246252709,1.5151515151515138,5.156950672645744,-11.842105263157897,-11.509433962264149,-8.039215686274515,66.1875,0.95,2.99
015760,한국전력,KS,24650,15728119886500,0.612244897959191,4.893617021276597,9.55555555555556,11.036036036036045,3.7894736842105203,7.407407407407418,7.94921875,0.23,4.93
011200,HMM,KS,32000,15698167821600,0.6289308176100628,-5.743740795287189,31.416837782340856,16.788321167883204,-18.575063613231556,44.796380090497735,310.75,6.2,0.0
086790,하나금융지주,KS,47200,14156413223300,-0.5268703898840932,6.5462753950338515,-7.8125,9.259259259259256,5.711086226203799,18.1476846057572,5.328125,0.46,3.92
259960,크래프톤,KS,281500,13887388735000,1.441441441441449,2.925045703839113,8.68725868725868,-41.23173277661796,-41.6580310880829,,20.4375,9.92,0.0
034020,두산중공업,KS,22600,13554875152000,1.3452914798206317,8.653846153846146,30.25936599423631,8.149495142843467,7.159791370317681,116.8073676132003,0.0,2.75,0.0
051900,LG생활건강,KS,838000,13072430889000,0.7211538461538547,-10.182207931404076,-11.974789915966388,-27.882960413080895,-41.96675900277008,-44.68646864686468,17.609375,3.12,1.31
017670,SK텔레콤,KS,58000,12714205666400,0.34602076124568004,3.2028469750889688,5.64663023679417,5.263157894736836,10.036046291026368,37.48962901505275,14.171875,0.99,3.45
032830,삼성생명,KS,61200,12220000000000,2.341137123745818,4.615384615384621,-4.968944099378881,-8.792846497764529,-17.962466487935657,-23.018867924528298,8.6796875,0.29,4.08
009150,삼성전기,KS,155500,11614869728000,2.98013245033113,-0.6389776357827448,-7.440476190476186,-11.64772727272727,-15.718157181571812,-17.506631299734742,19.453125,2.09,0.9
003550,LG,KS,72500,11372861793900,2.256699576868826,-0.6849315068493178,-3.3333333333333326,-13.277511961722489,-24.79253112033195,-15.008850802433681,8.703125,0.63,3.45
352820,하이브,KS,273000,11289474651000,0.0,-0.36496350364964014,8.333333333333325,-19.94134897360704,-2.8469750889679735,32.57575757575757,92.375,8.22,0.0
033780,KT&G,KS,81500,11175609255800,0.24600246002459691,1.1166253101736912,1.8750000000000044,-4.678362573099415,-0.48840048840048667,2.130325814536338,8.7421875,1.24,5.89
018260,삼성에스디에스,KS,140000,10794203100000,1.8181818181818077,2.1897810218978186,-0.7092198581560294,-10.828025477707005,-18.36734693877551,-25.13368983957219,24.421875,1.62,1.71
010130,고려아연,KS,572000,10755900000000,-1.8867924528301883,3.6231884057970953,7.721280602636527,14.399999999999991,10.63829787234043,41.75960346964065,17.640625,1.55,2.62
091990,셀트리온헬스케어,KQ,69300,10730186946000,1.3157894736842035,5.801526717557248,9.478672985782,-15.783589344740424,-39.66095201609041,-41.46020053893784,44.875,5.66,0.0
003490,대한항공,KS,30350,10521579956250,3.7606837606837695,11.992619926199266,0.6633499170812573,4.295532646048117,-2.724358974358976,12.199630314232902,0.0,2.14,0.0
