종목코드,종목명,거래소,종가,시가총액,R1D,R1W,R1M,R3M,R6M,R1Y,PER,PBR,DIV
005930,삼성전자,KS,75600,450718582525000,-0.26385224274406704,4.564315352697101,7.082152974504252,-1.4341590612777066,-6.435643564356431,11.176470588235299,19.6875,1.92,3.96
000660,SK하이닉스,KS,118000,86268280252500,-1.6666666666666718,2.164502164502169,11.32075471698113,10.7981220657277,-6.349206349206349,18.712273641851105,16.96875,1.66,0.99
035420,NAVER,KS,402000,65869621395000,0.8782936010037545,3.209242618741981,-2.3086269744835963,-8.42824601366743,10.743801652892571,40.805604203152356,58.46875,8.96,0.1
207940,삼성바이오로직스,KS,900000,59548500000000,0.8968609865470878,3.4482758620689724,4.046242774566466,-6.735751295336789,10.02444987775062,12.640801001251557,247.125,12.95,0.0
005935,삼성전자우,KS,69200,57190625650000,-0.4316546762589968,3.748125937031488,3.9039039039038936,-2.259887005649719,-4.94505494505495,11.793214862681744,0.0,0.0,4.33
035720,카카오,KS,123500,55043733381000,0.8163265306122547,-1.5936254980079667,-5.000000000000004,-20.322580645161292,-2.7559055118110187,64.51750412958917,334.75,8.64,0.02
051910,LG화학,KS,717000,50755894617000,-1.375515818431916,-0.554785020804438,-9.240506329113929,-5.408970976253302,-11.152416356877326,-12.132352941176471,107.5625,3.11,1.39
006400,삼성SDI,KS,692000,47722583820000,1.0218978102189746,-2.9453015427770013,-7.8561917443408795,-12.736443883984872,13.256955810147296,25.818181818181827,80.5,3.75,0.14
005380,현대차,KS,206000,44229314709000,0.24330900243310083,0.24330900243310083,-3.738317757009346,-3.0588235294117694,-13.4453781512605,15.083798882681565,37.78125,0.82,1.46
000270,기아,KS,82500,33604621466300,1.1029411764705843,2.3573200992555776,-5.1724137931034475,-3.055229142185667,-4.403244495944381,41.26712328767124,22.234375,1.12,1.21
323410,카카오뱅크,KS,67500,32263312192300,3.8461538461538547,-1.026392961876832,12.5,-19.547079856972584,,,218.5,9.84,0.0
068270,셀트리온,KS,210500,29175817572000,-1.1737089201877882,-1.6355140186915862,0.9592326139088669,-28.156996587030715,-21.013133208255162,-34.944726196105336,56.03125,8.68,0.0
